suite_id,suite_name,question,question_type,framework_slot,evidence_class,evidence_source,material_excerpt,knowledge_point,trigger_logic,student_answer_landing,choice_answer,wrong_option_pattern,status,blocker,_source_file
,2024北京东城高三一模,第3题,template_existing,0,template-prior-reviewed,2024北京东城高三一模 第3题,“龙辰辰”从松石绿龙形器、何尊、故宫九龙壁等传统文化资源中寻找灵感，并融入新时代中国人的精神气象。,文化符号 / 创造性转化 / 审美创造,吉祥物设计不是复制古物，而是选择、加工、升华传统资源，使传统意蕴转化为当代表达。材料中出现“从传统资源取灵感 + 新时代精神气象”，稳定触发创造性转化。,吉祥物设计不是复制古物，而是选择、加工、升华传统资源，使传统意蕴转化为当代表达。材料中出现“从传统资源取灵感 + 新时代精神气象”，稳定触发创造性转化。,,,PASS_TEMPLATE,,USER_CULTURE_TEMPLATE.md
,2026北京石景山高三（上）期末,第2题,template_existing,0,template-prior-reviewed,2026北京石景山高三（上）期末 第2题,抗战主题展把根雕、雕塑、浮雕、智能影像复原等不同艺术资源组织进同一纪念空间。,文化载体 / 展示平台 / 革命文化传播,展览空间把历史记忆、艺术形式、科技手段和观众体验连接起来，让革命文化从文本记忆转成可感可入的精神空间。材料出现“展览/影像/空间/纪念”时，优先触发文化载体和展示平台。,展览空间把历史记忆、艺术形式、科技手段和观众体验连接起来，让革命文化从文本记忆转成可感可入的精神空间。材料出现“展览/影像/空间/纪念”时，优先触发文化载体和展示平台。,,,PASS_TEMPLATE,,USER_CULTURE_TEMPLATE.md
,2025北京东城高三（上）期末,第16题,template_existing,0,template-prior-reviewed,2025北京东城高三（上）期末 第16题,何尊铭文“宅兹中国”被用于文物展、模型国礼和“何以中国”的对外展示。,器物是中华文化的载体,细则明确给“器物是中华文化的载体”2 分，但只写“文化载体”没有分。看到“文物/器物 + 历史记忆/价值表达/对外展示”，要写出载体承载的中华文化内容。,细则明确给“器物是中华文化的载体”2 分，但只写“文化载体”没有分。看到“文物/器物 + 历史记忆/价值表达/对外展示”，要写出载体承载的中华文化内容。,,,PASS_TEMPLATE,,USER_CULTURE_TEMPLATE.md
,2025北京西城高三（上）期末,第16题,template_existing,0,template-prior-reviewed,2025北京西城高三（上）期末 第16题（1）,中轴线文物建筑经活化利用，转为金石博物馆、京剧艺术交流传播中心、主题阅读体验空间等。,文物建筑承载历史记忆 / 文化消费载体,细则把“文物建筑承载特定历史记忆/载体”列入第（1）问 5 分采分点。看到“文物建筑活化利用”，先落载体，再写传承、消费供给和城市发展。,细则把“文物建筑承载特定历史记忆/载体”列入第（1）问 5 分采分点。看到“文物建筑活化利用”，先落载体，再写传承、消费供给和城市发展。,,,PASS_TEMPLATE,,USER_CULTURE_TEMPLATE.md
,2025北京朝阳高三一模,第16题,template_existing,0,template-prior-reviewed,2025北京朝阳高三一模 第16题,国产动画电影承载千年故事、荟萃文化元素、凸显文化符号。,国产动画电影作为文化载体,扫描细则给“作为文化载体”1 分。影视作品不是单纯娱乐产品，若材料强调故事、符号、传统元素，就触发文化载体。,扫描细则给“作为文化载体”1 分。影视作品不是单纯娱乐产品，若材料强调故事、符号、传统元素，就触发文化载体。,,,PASS_TEMPLATE,,USER_CULTURE_TEMPLATE.md
,2024北京海淀高三一模,第4题,template_existing,1,template-prior-reviewed,2024北京海淀高三一模 第4题,汉代深衣、唐代襦裙、宋代背子、明代袄裙的纹样取材自然、兼收并蓄、寓意吉祥。,中华优秀传统文化 / 文化传承连续性 / 天人合一,服饰纹样不是装饰细节，而是自然观、审美观和价值寓意的载体。材料把不同时代服饰连起来，触发中华文明连续性和传统审美传承。,服饰纹样不是装饰细节，而是自然观、审美观和价值寓意的载体。材料把不同时代服饰连起来，触发中华文明连续性和传统审美传承。,,,PASS_TEMPLATE,,USER_CULTURE_TEMPLATE.md
,2026北京丰台高三（上）期末,第16题,template_existing,1,template-prior-reviewed,2026北京丰台高三（上）期末 第16题,“留白”承载含蓄内敛的审美情趣，呈现中华文化独特魅力。,中华优秀传统文化 / 文化自信 / 文化功能,评标明确要求同时运用哲学与文化两个模块。文化角度不能只写“传统文化好”，而要说明“留白”如何以少胜多、以虚显实，丰富人的精神世界，体现中华文化博大精深和独特审美价值。,评标明确要求同时运用哲学与文化两个模块。文化角度不能只写“传统文化好”，而要说明“留白”如何以少胜多、以虚显实，丰富人的精神世界，体现中华文化博大精深和独特审美价值。,,,PASS_TEMPLATE,,USER_CULTURE_TEMPLATE.md
,2025北京东城高三（上）期末,第16题,template_existing,1,template-prior-reviewed,2025北京东城高三（上）期末 第16题,何尊所刻铭文是“中国”一词早期出处，材料串联“中国”内涵发展和中华文明历史。,源远流长、博大精深 / 中华文明统一性连续性,讲评细则第二层 2 分。材料以文字源流、文物证据、文明延续为主时，不能只说“载体”，要进一步写中华文化特征和中华文明连续性。,讲评细则第二层 2 分。材料以文字源流、文物证据、文明延续为主时，不能只说“载体”，要进一步写中华文化特征和中华文明连续性。,,,PASS_TEMPLATE,,USER_CULTURE_TEMPLATE.md
,2026北京朝阳高三一模,第16题,template_existing,1,template-prior-reviewed,2026北京朝阳高三一模 第16题,中国农历沿用两千多年，独创二十四节气，仍指导农业生产和社会生活。,中华优秀传统文化特点、价值 / 文化自信,阅卷细则把该文化角度设为必答 2 分。历法、节气、农事智慧类材料，触发“特点+价值+文化自信”的组合。,阅卷细则把该文化角度设为必答 2 分。历法、节气、农事智慧类材料，触发“特点+价值+文化自信”的组合。,,,PASS_TEMPLATE,,USER_CULTURE_TEMPLATE.md
,2026北京朝阳高三（上）期末,第16题,template_existing,1,template-prior-reviewed,2026北京朝阳高三（上）期末 第16题,传统戏曲作为中华优秀传统文化代表，今天仍能满足群众精神需求并增强文化认同。,源远流长、博大精深 / 精神需求 / 文化认同,评分细则“为什么”部分 2 分。戏曲、曲艺、传统艺术题不能只写双创，还要先说明它为什么有文化底蕴和现实价值。,评分细则“为什么”部分 2 分。戏曲、曲艺、传统艺术题不能只写双创，还要先说明它为什么有文化底蕴和现实价值。,,,PASS_TEMPLATE,,USER_CULTURE_TEMPLATE.md
,2026北京通州高三（上）期末,第16题,template_existing,2,template-prior-reviewed,2026北京通州高三（上）期末 第16题,都江堰兼具防洪、灌溉、生态、文化教育等功能，今天成为生态文明、爱国主义和中华优秀传统文化教育课堂。,文化教育功能 / 价值引领 / 服务社会,讲评 PPT 提到人民群众和价值观。都江堰不只是水利工程，也承载治水智慧和文化教育价值；当它转化为教育课堂，就发挥文化传承、精神涵养和价值引领功能。,讲评 PPT 提到人民群众和价值观。都江堰不只是水利工程，也承载治水智慧和文化教育价值；当它转化为教育课堂，就发挥文化传承、精神涵养和价值引领功能。,,,PASS_TEMPLATE,,USER_CULTURE_TEMPLATE.md
,2024北京朝阳高三一模,第5题,template_existing,2,template-prior-reviewed,2024北京朝阳高三一模 第5题,北京艺术中心、北京城市图书馆、北京大运河博物馆开放，服务首都功能定位、运河文化传承和大众精神文化需求。,公共文化服务 / 文化功能 / 人民文化需求,三个公共文化空间不是“建筑成就”本身，而是通过场馆、城市文脉和大众文化生活连接起来，扩大文化惠民、增强城市文化功能。,三个公共文化空间不是“建筑成就”本身，而是通过场馆、城市文脉和大众文化生活连接起来，扩大文化惠民、增强城市文化功能。,,,PASS_TEMPLATE,,USER_CULTURE_TEMPLATE.md
,2025北京延庆高三一模,第16题,template_existing,2,template-prior-reviewed,2025北京延庆高三一模 第16题,网络文艺作品面向中老年群体，简化操作、优化内容、创作“银发力量”故事。,满足精神文化需求 / 正确价值导向 / 双效益统一,细则三层分别 3 分、3 分、2 分。材料出现特定群体精神需求时，答案要从“提供文化产品、立足时代和价值导向、社会效益与经济效益统一”组织。,细则三层分别 3 分、3 分、2 分。材料出现特定群体精神需求时，答案要从“提供文化产品、立足时代和价值导向、社会效益与经济效益统一”组织。,,,PASS_TEMPLATE,,USER_CULTURE_TEMPLATE.md
,2025北京西城高三二模,第25题,template_existing,2,template-prior-reviewed,2025北京西城高三二模 第25题,建设文化强国要“着眼于人、落脚于人”，保障人民文化权益，丰富高水平文化供给。,人民文化权益 / 精神文化需求 / 文化强国,细则中“为了人民”2 分，“依靠人民”2 分。文化强国题落脚到人时，优先写人民是文化成果享有者、也是文化创新创造主体。,细则中“为了人民”2 分，“依靠人民”2 分。文化强国题落脚到人时，优先写人民是文化成果享有者、也是文化创新创造主体。,,,PASS_TEMPLATE,,USER_CULTURE_TEMPLATE.md
,2026北京西城高三一模,第16题,template_existing,2,template-prior-reviewed,2026北京西城高三一模 第16题,全民阅读入法被设问为“阅读是私事，为什么还需要国家立法”。,文化基本功能 / 提高文明程度 / 助力文化强国,阅卷细则文化角度一点 2 分，两点 4 分。材料把阅读和国家、社会文明联系起来时，触发文化功能而不是只写个人兴趣。,阅卷细则文化角度一点 2 分，两点 4 分。材料把阅读和国家、社会文明联系起来时，触发文化功能而不是只写个人兴趣。,,,PASS_TEMPLATE,,USER_CULTURE_TEMPLATE.md
,2026北京房山高三一模,第16题,template_existing,2,template-prior-reviewed,2026北京房山高三一模 第16题（1）,地方培育文化新业态新模式，以新供给创造新需求，激发消费潜力。,文化产业服务发展 / 满足美好生活需要,该题是经济题，但细则把“文化新业态新模式”列为“消费”角度 2 分。跨模块文化产业项不直接替代文化主干，但要在台账保留。,该题是经济题，但细则把“文化新业态新模式”列为“消费”角度 2 分。跨模块文化产业项不直接替代文化主干，但要在台账保留。,,,PASS_TEMPLATE,,USER_CULTURE_TEMPLATE.md
,2024北京东城高三一模,第16题,template_existing,3,template-prior-reviewed,2024北京东城高三一模 第16题,《论语导读》早期翻译和导读影响孟德斯鸠、伏尔泰等，17 至 18 世纪中国思想、文化、技术“东学西传”。,文化交流与传播 / 交流互鉴 / 中华文化世界意义,评标 PPT 要求解释共性和个性的统一。中华文化既有民族独特性，也能进入世界文明交流网络，启发其他文明认识和改进自身。,评标 PPT 要求解释共性和个性的统一。中华文化既有民族独特性，也能进入世界文明交流网络，启发其他文明认识和改进自身。,,,PASS_TEMPLATE,,USER_CULTURE_TEMPLATE.md
,2025北京朝阳高三（上）期末,第16题,template_existing,3,template-prior-reviewed,2025北京朝阳高三（上）期末 第16题,中国汉代文物出境展出时，与当地策展人沟通，关注当地观众生活方式、互动体验和现代生活契合点。,文化交流互鉴 / 传播规律 / 全人类共同价值,评标扫描页强调中外文化联系、交流、沟通、理解、交融、互鉴。文化走出去不能只按自我表达逻辑输出，要同时看本民族文化实际、传播对象需求和国际交流语境。,评标扫描页强调中外文化联系、交流、沟通、理解、交融、互鉴。文化走出去不能只按自我表达逻辑输出，要同时看本民族文化实际、传播对象需求和国际交流语境。,,,PASS_TEMPLATE,,USER_CULTURE_TEMPLATE.md
,2026北京朝阳高三一模,第4题,template_existing,3,template-prior-reviewed,2026北京朝阳高三一模 第4题,中非人文交流年围绕青年、媒体、旅游等多领域开展文明对话、电影节、交流月等活动。,文化交流互鉴 / 文明平等交流 / 共同发展,材料不是单向展示，而是多主体、多领域、多载体联动。青年、媒体、旅游和电影节共同构成文明互鉴网络，推动中非相互理解和共同叙事。,材料不是单向展示，而是多主体、多领域、多载体联动。青年、媒体、旅游和电影节共同构成文明互鉴网络，推动中非相互理解和共同叙事。,,,PASS_TEMPLATE,,USER_CULTURE_TEMPLATE.md
,2025北京顺义高三一模,第3题,template_existing,3,template-prior-reviewed,2025北京顺义高三一模 第3题,亚冬会通过赛事竞技、文化活动、冰雪文化传播与共享，搭建跨文化交流桥梁。,体育文化交流 / 文明互鉴 / 共同发展,正确项不是孤立谈体育竞技，而是把赛事、文化传播、国家间理解合作放在同一关系链中。大型赛事常触发“文化交流互鉴 + 共同发展”。,正确项不是孤立谈体育竞技，而是把赛事、文化传播、国家间理解合作放在同一关系链中。大型赛事常触发“文化交流互鉴 + 共同发展”。,,,PASS_TEMPLATE,,USER_CULTURE_TEMPLATE.md
,2024北京朝阳高三（上）期中,第17题,template_existing,3,template-prior-reviewed,2024北京朝阳高三（上）期中 第17题,整治短视频不良内容，提升乡村综艺品质，传播积极农村形象和农耕文化。,规范传播 / 弘扬主旋律 / 传递正能量,阅卷细则给“规范传播/弘扬主旋律、传递正能量”1 分，并要求结合材料 1 分。文化传播题出现平台乱象时，要写规范传播，而不是只写扩大传播。,阅卷细则给“规范传播/弘扬主旋律、传递正能量”1 分，并要求结合材料 1 分。文化传播题出现平台乱象时，要写规范传播，而不是只写扩大传播。,,,PASS_TEMPLATE,,USER_CULTURE_TEMPLATE.md
