suite,covered_priority,district_priority,source_id,year_hint,district_hint,stage_hint,evidence_guess,extract_status,text_chars,hit_count,hit_terms,question_anchors,relative_path,cache_path
2024朝阳二模,no,4,SRC_8802a640c1e2,2024,朝阳,二模,P0_candidate_scoring,ok,1816,3,全球治理;全球治理体系;人类命运共同体,分） 第二部分（非选择题 共55分） 16.（14分） （1）（7分） 有利于更好满足新兴产业和未来产业等各行业的计算需求，推动新质生产力加快发展，在全球经济竞争中形成新优势。 有利于做强做优做大数字经济 || 会存在与社会意识的辩证关系等角度阐释。 17.（9分） 甲公司通过平台向王某派单，并依据制度对王某进行奖惩，具有较强的人格从属性；甲公司占有王某提供货物运输服务所需的数据信息，单方制定服务费用结算标准，具有 || 平台经济良性发展，促进经济社会的发展。 18.（8分） 党中央在报告形成过程中发挥领导核心作用，起草组认真落实党中央重要指示和要求；起草组充分发扬民主、集思广益，广泛征求各界的意见和建议，人民群众充分表达民 || 民民主是最广泛、最真实、最管用的民主。 19.（16分） （1）（4分）①动态性 ②类比 （2）（5分）该判断是联言判断。当且仅当组成它的各个联言支都是真的，这个联言判断才是真的。 （3）（7分）可从中国式 || 本质要求、中华优秀传统文化等角度阐释。 20.（8分） ①平等（1分） ②开放（或合作、共享等）（1分） ③,2024朝阳二模/细则/补充材料/细则.docx,02_extraction/full_source_text_cache_20260503/SRC_8802a640c1e2_细则_docx.txt
2024朝阳二模,no,4,SRC_4de874d0f669,2024,朝阳,二模,P3_candidate_paper,ok,8990,3,联合国;国际组织,"宫联合举办了“ 紫禁城与凡尔 赛宫———17、18 世纪的中法交往” 展览,分为“ 龙与百合花的相遇” “ 紫禁城中的法国风 景” “ 凡尔赛宫的中国时尚” 三个单元,展出约 200 件文物精品。  || 61 占可支配收入的比重 56. 2% 16. 7% 8. 6% 18. 5% 比上年增长 7. 1% 6. 0% 4. 2% 5. 4% 下列说法正确的是 ①提高经营净收入和财产净收入占比有助于缩小居民收入 || 56. 2% 16. 7% 8. 6% 18. 5% 比上年增长 7. 1% 6. 0% 4. 2% 5. 4% 下列说法正确的是 ①提高经营净收入和财产净收入占比有助于缩小居民收入差距 ②转移净收入快速增长 || 部分 本部分共 5 题,共 55 分。 16. (14 分) 人工智能正以前所未有的速度、广度和深度变革经济社会发展模式。 材料一 算力是指计算机或其他计算设备在一定时 间内可以处理的数据量或完成的计算任务量 || 第 6 页( 共 8 页) 17. (9 分) 人力资源社会保障部和最高人民法院联合发布了一批涉及平台经济的劳动人 事争议典型案例,供各地仲裁机构、人民法院在办案中予以参照。 【 基本案情】 􀪋 || 第 7 页( 共 8 页) 18. (8 分) 2024 年国务院《 政府工作报告》 的形成过程 主要阶段 工作内容 一 起草准备 形成讨论稿 《 政府工作报告》 起草组认真学习习近平总书记关于起 || 形成过程是如何体 现全过程人民民主的。 19. (16 分) 中华文明拥有五千多年不间断的历史,积淀形成辉煌灿烂的中华优秀传统文化,中 华优秀传统文化的特质赋予中国式现代化深厚底蕴,给予其精神和思想力量。 生 || 学,谈谈你对这句话的理解。 (7 分) 20. (8 分) 中国发展高层论坛始终秉承“ 与世界对话,谋共同发展” 的宗旨。 某班同学模拟中国发展高层论坛,举行 “ 完善全球气候治理” 主题研讨会。 【 研讨背",2024朝阳二模/试卷/试卷.pdf,02_extraction/full_source_text_cache_20260503/SRC_4de874d0f669_试卷_pdf.txt
2025朝阳一模,no,4,SRC_c3d1aea637c9,2025,朝阳,一模,P0_candidate_scoring,empty_pdf_text_needs_visual,0,0,,,2025各区一模/2025朝阳一模/细则/细则.pdf,02_extraction/full_source_text_cache_20260503/SRC_c3d1aea637c9_细则_pdf.txt
2025朝阳一模,no,4,SRC_341c036102eb,2025,朝阳,一模,P0_candidate_scoring,ok,1545,0,,，王艺燃，王洋 平均分： 2.85 17.（1）（5分） （1）运用《逻辑与思维》知识，判断该推理正确与否，并说明理由。（5分） 阅卷前制定的参考答案： 该推理不正确。 “想要实现虚拟与现实的深度融合，,2025各区一模/2025朝阳一模/细则/补充材料/20250329高3阅卷总结17 1题 具身智能 任会波组 阐释论证.doc,02_extraction/full_source_text_cache_20260503/SRC_341c036102eb_20250329高3阅卷总结17_1题_具身智能_任会波组_阐释论证_doc.txt
2025朝阳一模,no,4,SRC_e70708293da1,2025,朝阳,一模,P0_candidate_scoring,ok,3103,0,,20250329高3阅卷总结18题 社区治理 汤桃玲组 探究建构 诊断导向：找准问题，对症改进，提高成绩！ 总结汇总人：汤桃玲 本组阅卷人：汤桃玲、齐宝卫、孟雪、姚雪、刘畅、闫美玲、高瑞泽 || 泽、云赵扬、刘文杰 平均分：3.82 18.（8分） 结合材料，运用《政治与法治》知识，说明如何坚持共建共治共享的理念，推动平安社区建设。 阅卷前制定的参考答案： ①党建引领基层治理，党员干部深入社区了解,2025各区一模/2025朝阳一模/细则/补充材料/20250329高3阅卷总结18题 社区治理 汤桃玲组 探究建构.doc,02_extraction/full_source_text_cache_20260503/SRC_e70708293da1_20250329高3阅卷总结18题_社区治理_汤桃玲组_探究建构_doc.txt
2025朝阳一模,no,4,SRC_07886c57967f,2025,朝阳,一模,P0_candidate_scoring,ok,2785,0,,20250329高3阅卷总结19题 合同欺诈 赵晋组 阐释论证 诊断导向：找准问题，对症改进，提高成绩！ 总结汇总人：赵晋 本组阅卷人：赵 晋 肖 丽 袁 翠 陈境慧 赵文献 张俊 || 柏宇航 陈华铚 平均分： 3.31 19.（8分） 结合材料，运用《法律与生活》知识，说明人民法院支持王某的诉讼请求的理由。 阅卷前制定的参考答案： ①原告支付机票款，已经出票，合同成立。（1分） ②合,2025各区一模/2025朝阳一模/细则/补充材料/20250329高3阅卷总结19题 合同欺诈  阐释论证.doc,02_extraction/full_source_text_cache_20260503/SRC_07886c57967f_20250329高3阅卷总结19题_合同欺诈_阐释论证_doc.txt
2025朝阳一模,no,4,SRC_e829e6e9a3ae,2025,朝阳,一模,P2_candidate_teaching_or_lecture,error,104,0,,,2025各区一模/2025朝阳一模/其他材料/高三政治一模试卷讲评.pptx,02_extraction/full_source_text_cache_20260503/SRC_e829e6e9a3ae_高三政治一模试卷讲评_pptx.txt
2025朝阳二模,no,4,SRC_87571762455e,2025,朝阳,二模,P3_candidate_paper,empty_pdf_text_needs_visual,0,0,,,2025各区二模/2025朝阳二模/试卷/补充材料/扫描全能王 2025-05-13 21.42.pdf,02_extraction/full_source_text_cache_20260503/SRC_87571762455e_扫描全能王_2025-05-13_21_42_pdf.txt
2025朝阳期末,no,4,SRC_49b23fecab97,2025,朝阳,期末,P0_candidate_scoring,empty_pdf_text_needs_visual,0,0,,,2025各区期末/2025朝阳期末/细则/细则.pdf,02_extraction/full_source_text_cache_20260503/SRC_49b23fecab97_细则_pdf.txt
2026朝阳期末,no,4,SRC_e80d35a6d904,2026,朝阳,期中/期末,P0_candidate_scoring,empty_pdf_text_needs_visual,0,0,,,2026各区期末和期中/2026朝阳期末/细则/细则.pdf,02_extraction/full_source_text_cache_20260503/SRC_e80d35a6d904_细则_pdf.txt
2026朝阳期末,no,4,SRC_0056d930a7a9,2026,朝阳,期中/期末,P3_candidate_paper,empty_pdf_text_needs_visual,0,0,,,2026各区期末和期中/2026朝阳期末/试卷/试卷.pdf,02_extraction/full_source_text_cache_20260503/SRC_0056d930a7a9_试卷_pdf.txt
2026朝阳期中,yes,4,SRC_cdafdcaa0136,2026,朝阳,期中/期末,P3_candidate_paper,ok,8321,23,全球治理;全球治理体系;联合国;人类命运共同体;中国智慧;共商共建共享;多边主义;全球南方;公共产品;联合国宪章;普惠;共赢,本部分共 6 题，共 55 分。 16. 绿色金融是对环保、节能、清洁能源、绿色交通、绿色建筑等领域的项目投融资、项目运营、风险 管理等所提供的金融服务。绿色金融正推动经济社会发展绿色化、低碳化，“点绿 || 我国经济社会高质量发展的驱动作用。 17. 2025 年 8 月，国务院印发了《关于深入实施“人工智能+”行动的意见》 。某班同学围绕如何理解和推 进“人工智能+”行动展开讨论。 同学甲 同学乙 同学丙 || 人工智能+”发展过程中的重 要关系。 18. 面对社会高速发展过程中的现实压力，越来越多的人表示会在情绪低落时主动向 AI 寻求安慰与情绪价 值。对于“是否应该使用 AI 提供情绪价值”的问题，不同的人有不 || 提供情绪价值”问题，谈谈你的思考。 19. 爱国主义是中华民族精神的核心，是中华民族团结奋斗、自强不息的精神纽带。 某校校刊拟出一期以“继承和弘扬伟大抗战精神”为主题的特刊，某学习小组搜集了以下素材。 || （3）总字数在 200 字左右。 20. 当前，世界百年未有之大变局加速演进，新一轮科技革命和产业变革深入发展，国际力量对比深刻调整， 我国发展面临新的战略机遇。同时，逆全球化思潮抬头，单边主义、保护主 || 家新征程上的 “机遇” 与“挑战”。 21. 人文经济学是基于国内文化经济发展的实际情况，符合中国国情的经济理论。 材料一 经济学是一种发展理念，是对人类社会与经济发展的初心回归，强调文化、人文与经济的 || 本部分共 6 题，共 55 分。 16. 【答案】绿色金融通过驱动发展方式绿色化 (生态保护)、激活创新动能(技术与金融创新)、推动产业升 级(现代化产业体系)、增进民生福祉(就业与消费)、优化资源配 || 、开放、共享”的高质量发展模式转型。 17. 【答案】我国推进“人工智能+”发展，需统筹自主与开放（开放创新强根基） 、发展与安全（双轮驱动 防风险） 、中国与世界（普惠包容促共赢）三大关系，以开放型思维、,2026各区期末和期中/2026朝阳期中/试卷/试卷.pdf,02_extraction/full_source_text_cache_20260503/SRC_cdafdcaa0136_试卷_pdf.txt
2026朝阳一模,yes,4,SRC_fd08ca4014c0,2026,朝阳,一模,P3_candidate_paper,ok,14320,19,经济全球化;全球治理;国际秩序;国际关系民主化;人类命运共同体;多边主义;对外开放;南南合作;公共产品;平衡;共赢,业 174052 7.4 7509 19.5 仪器仪表制造业 11329 4.2 1160 3.1 废弃资源综合利用业 13085 5.7 293 25.1 下列说法正确的是（ ） ①电子 || 本部分共 6 题，共 55 分。 16. 历法是人们认识自然界时间变化规律的智慧结晶，形成了推算年、月、日时间系统的基本法则。 历法主要分为阳历、阴历和阴阳历三类。 阳历是以地球绕太阳运行周期为依据， || 知识，分析中国农历所蕴含的独特智慧。 17. 博物馆作为城市的文化名片，承载着历史记忆与文明薪火。 《北京博物馆之城建设发展规划（2024-2035） 》提出，支持朝阳区等地建设博物馆之城示范区。某校 同 || 进博物馆事业高质量发展提出合理建议。 18. 2026 年是“十五五”开局之年“创新”“科技”成为规划纲要的高频词，新质生产力发展离不开 知识产权的坚实保障。人民法院通过“调、惩、辨”三维实践，为创新发展筑 || 保护知识产权以护航新质生产力发展的。 19. 智能网联新能源汽车是集科技、创新、制造于一体的复合体，产业链条长，任何一个地区都难以独立 覆盖全链。京津冀三地基于各自产业特色，正在逐步形成“研发在北京、制造在 || 同以构建智能网联新能源汽车产业高地。 20. 发展中的中国为全球发展注入稳定性和正能量。 镜头一：马年春晚，人形机器人“组团炫技”，成为全网热议的顶流；全国两会，不少外媒记者佩戴 中国 AI 眼镜完成翻译 || 什么能为全球发展注入稳定性和正能量。 21. 法与时转则治，治与世宜则有功。 在“十五五”开局之年，十四届全国人大四次会议表决通过生态环境法典、民族团结进步促进法、国 家发展规划法，中国特色社会主义法律体 || 本部分共 6 题，共 55 分。 16.【答案】①坚持尊重客观规律与发挥主观能动性的辩证统一。农历依据太阳运行定年、月亮运行定 月，这说明历法的制定尊重了天体运行的客观规律。同时，古人通过“十九年七闰,2026各区一模/2026朝阳一模/试卷/试卷.pdf,02_extraction/full_source_text_cache_20260503/SRC_fd08ca4014c0_试卷_pdf.txt
2026朝阳一模,yes,4,SRC_ebbe85a1ee6f,2026,朝阳,一模,P0_candidate_scoring,ok,4703,17,和平与发展;时代主题;经济全球化;新型国际关系;人类命运共同体;共商共建共享;两个市场;两种资源;对外开放;国际竞争;综合国力;贸易投资自由化便利化;普惠;平衡;共赢,影响，实现了文化传承与当代价值的统一。 17.1.（7分）识别设计AI任务指令所运用的推理类型。运用联想思维的具体方法提出一份“中国铁路博物馆文创产品”的设计方案。（7分） 推理类型：不完全归纳推理（2分） || 运用多种方法写多个方案，选择最优给分。 17.（2）运用《政治与法治》知识，为朝阳区以馆城相融推进博物馆事业高质量发展提出合理建议。（8分） 设问要素】《政治与法治》 为朝阳区博物馆事业高质量发展 提出建议 || 为知识，该层只赋1分 每一角度最多2分 18.结合材料，运用《法律与生活》知识，谈谈人民法院是如何依法保护知识产权以护航新质生产力发展的。 措施类：人民法院做了什么+做得怎么样？ 1.通过特邀第三方调解，高 || \法治社会（3选1，1分）只要有就1分 19.结合材料，运用《经济与社会》知识，说明京津冀应如何深化以构建智能网联新能源汽车产业发展新高地。 细则总体说明： 1.本题为应如何类试题，要聚焦设问要求，指向协同 || 多元主体共治 还有回答哲学发展、联系的 20.结合材料，运用《当代国际政治与经济》知识，阐述中国为什么能为全球发展注入稳定性和正能量。 示例： ①当前国际竞争的实质是以经济和科技实力为基础的综合国力较量。中,2026各区一模/2026朝阳一模/细则/细则.docx,02_extraction/full_source_text_cache_20260503/SRC_ebbe85a1ee6f_细则_docx.txt
2026朝阳期中,yes,4,SRC_763b7470b96b,2026,朝阳,期中/期末,P0_candidate_scoring,ok,4763,11,经济全球化;人类命运共同体;中国智慧;中国方案;正确义利观;共商共建共享;两个市场;两种资源;对外开放;国际竞争;公共产品,中质量监测 高三思想政治主观题阅卷细则 16.结合材料，运用《经济与社会》知识，分析绿色金融“点绿成金”对我国经济高质量发展的驱动作用。（8分） 绿色金融锚定新发展理念，为经济高质量发展注入可持续动力。 绿 || 绿色发展理念，促进经济社会高质量发展。 17.结合材料，运用《当代国际政治与经济》知识，阐述我国应如何处理好推进“人工智能+”发展过程中的重要关系。（8分） 一层3分，两层6分，三层8分 每一层：“总-分” || 顾，在…的同时要…）的意思，也可给3分 18.结合材料，从哲学角度，针对“是否应该使用AI提供情绪价值”问题，谈谈你的思考。（8分） 评分细则1： （1）总说（1+1） 知识：矛盾的普遍性/对立统一/一分为 || 伦理规范人工智能提供情绪价值方面的使用 19.结合以上材料，运用《哲学与文化》知识，为本期特刊写一篇卷首语。（8分） （1）角度1：抗战精神是什么（1分——从文化角度阐释） 如抗战精神是民族精神的体现；抗战 || ，5-6行即可，若偏差太多，酌情扣分。 20.结合材料，运用辩证思维方法，谈谈应如何面对我国在全面建设社会主义现代化国家新征程上的“机遇”与“挑战”。（8分） （1）坚持矛盾分析法（可替换为辩证的否定观） || （替换：文化强国） （3）逻辑链条1分 21.（2）结合材料二，运用《逻辑与思维》知识，说明该市是如何运用创新思维将人文底蕴转化为经济发展优势的。（6分） ①该市运用超前思维，有计划、有目的地了解本地人文底,2026各区期末和期中/2026朝阳期中/细则/细则.docx,02_extraction/full_source_text_cache_20260503/SRC_763b7470b96b_细则_docx.txt
2026朝阳期中,yes,4,SRC_1babd6c525fe,2026,朝阳,期中/期末,P0_candidate_scoring,ok,4763,11,经济全球化;人类命运共同体;中国智慧;中国方案;正确义利观;共商共建共享;两个市场;两种资源;对外开放;国际竞争;公共产品,中质量监测 高三思想政治主观题阅卷细则 16.结合材料，运用《经济与社会》知识，分析绿色金融“点绿成金”对我国经济高质量发展的驱动作用。（8分） 绿色金融锚定新发展理念，为经济高质量发展注入可持续动力。 绿 || 绿色发展理念，促进经济社会高质量发展。 17.结合材料，运用《当代国际政治与经济》知识，阐述我国应如何处理好推进“人工智能+”发展过程中的重要关系。（8分） 一层3分，两层6分，三层8分 每一层：“总-分” || 顾，在…的同时要…）的意思，也可给3分 18.结合材料，从哲学角度，针对“是否应该使用AI提供情绪价值”问题，谈谈你的思考。（8分） 评分细则1： （1）总说（1+1） 知识：矛盾的普遍性/对立统一/一分为 || 伦理规范人工智能提供情绪价值方面的使用 19.结合以上材料，运用《哲学与文化》知识，为本期特刊写一篇卷首语。（8分） （1）角度1：抗战精神是什么（1分——从文化角度阐释） 如抗战精神是民族精神的体现；抗战 || ，5-6行即可，若偏差太多，酌情扣分。 20.结合材料，运用辩证思维方法，谈谈应如何面对我国在全面建设社会主义现代化国家新征程上的“机遇”与“挑战”。（8分） （1）坚持矛盾分析法（可替换为辩证的否定观） || （替换：文化强国） （3）逻辑链条1分 21.（2）结合材料二，运用《逻辑与思维》知识，说明该市是如何运用创新思维将人文底蕴转化为经济发展优势的。（6分） ①该市运用超前思维，有计划、有目的地了解本地人文底,2026各区期末和期中/2026朝阳期中/细则/补充材料/细则.docx,02_extraction/full_source_text_cache_20260503/SRC_1babd6c525fe_细则_docx.txt
