suite,question_no_guess,typology_guess,source_kind,source_id,hit_terms,snippet,next_action
2026东城期末,2,三段论;假言推理;周延判断;逻辑三律与概念规则,rubric_or_answer,045_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_细则_细则.pptx,周延;前提;中项,"题型:加入前提,使得三段论推理保真。 已知结论:乌毛蕨形成的镧独居石具有绿色提取前景。 “绿色提取前景”为三段论推理的大项 “乌毛蕨形成的镧独居石”为三段论推理的小项 所需大前提要求: 1.不犯“四概念”错误——仅含有“纯净无辐射的独居石”、“绿色提取前景”两项; 2.不犯“中项不周”错误——“纯净无辐射的独居石”在大前提中必须周延; 3.无需考虑“双否前提”错误。 大前提应为:(所有)纯净无辐射的独居石(都)具有绿色提取前景 中项不周 四概念 A.有绿色提取前景的是纯净无辐射的独居石(中项不周,大项不当扩大) B. 纯净无辐射的独居石具有绿色提取前景 √",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2026东城期末,3,三段论;假言推理;周延判断;逻辑三律与概念规则,rubric_or_answer,045_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_细则_细则.pptx,三段论;推理;保真;前提,"具有文化内涵与市场健康有序发展并不构成必要条件关系,C选项错误; 矛盾相互转化的前提是同一性和转化条件,“在一定条件下可以相互转化”,D选项错误。 A ===== SLIDE 8 ===== 小前提:乌毛蕨形成的镧独居石(是)纯净无辐射的独居石 (小项) (中项-看选项) 题型:加入前提,使得三段论推理保真。 已知结论:乌毛蕨形成的镧独居石具有绿色提取前景。 “绿色提取前景”为三段论推理的大项 “乌毛蕨形成的镧独居石”为三段论推理的小项 所需大前提要求: 1.不犯“四概念”错误——仅含有“纯净无辐射的独居石”、“绿色提取前景”两项; 2.不犯“中项不周”错误——“纯净无辐射的独居石”在大前提中必须周延;",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2026东城期末,3,三段论;假言推理;周延判断;逻辑三律与概念规则,rubric_or_answer,045_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_细则_细则.pptx,结论,"矛盾相互转化的前提是同一性和转化条件,“在一定条件下可以相互转化”,D选项错误。 A ===== SLIDE 8 ===== 小前提:乌毛蕨形成的镧独居石(是)纯净无辐射的独居石 (小项) (中项-看选项) 题型:加入前提,使得三段论推理保真。 已知结论:乌毛蕨形成的镧独居石具有绿色提取前景。 “绿色提取前景”为三段论推理的大项 “乌毛蕨形成的镧独居石”为三段论推理的小项 所需大前提要求: 1.不犯“四概念”错误——仅含有“纯净无辐射的独居石”、“绿色提取前景”两项; 2.不犯“中项不周”错误——“纯净无辐射的独居石”在大前提中必须周延; 3.无需考虑“双否前提”错误。",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2026东城期末,3,三段论;假言推理;周延判断;逻辑三律与概念规则,rubric_or_answer,045_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_细则_细则.pptx,三段论;推理;大项,"A ===== SLIDE 8 ===== 小前提:乌毛蕨形成的镧独居石(是)纯净无辐射的独居石 (小项) (中项-看选项) 题型:加入前提,使得三段论推理保真。 已知结论:乌毛蕨形成的镧独居石具有绿色提取前景。 “绿色提取前景”为三段论推理的大项 “乌毛蕨形成的镧独居石”为三段论推理的小项 所需大前提要求: 1.不犯“四概念”错误——仅含有“纯净无辐射的独居石”、“绿色提取前景”两项; 2.不犯“中项不周”错误——“纯净无辐射的独居石”在大前提中必须周延; 3.无需考虑“双否前提”错误。 大前提应为:(所有)纯净无辐射的独居石(都)具有绿色提取前景",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2026东城期末,3,三段论;假言推理;周延判断;逻辑三律与概念规则,rubric_or_answer,045_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_细则_细则.pptx,三段论;推理;小项,"===== SLIDE 8 ===== 小前提:乌毛蕨形成的镧独居石(是)纯净无辐射的独居石 (小项) (中项-看选项) 题型:加入前提,使得三段论推理保真。 已知结论:乌毛蕨形成的镧独居石具有绿色提取前景。 “绿色提取前景”为三段论推理的大项 “乌毛蕨形成的镧独居石”为三段论推理的小项 所需大前提要求: 1.不犯“四概念”错误——仅含有“纯净无辐射的独居石”、“绿色提取前景”两项; 2.不犯“中项不周”错误——“纯净无辐射的独居石”在大前提中必须周延; 3.无需考虑“双否前提”错误。 大前提应为:(所有)纯净无辐射的独居石(都)具有绿色提取前景 中项不周",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2026东城期末,3,三段论;假言推理;周延判断;逻辑三律与概念规则,rubric_or_answer,045_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_细则_细则.pptx,前提,"小前提:乌毛蕨形成的镧独居石(是)纯净无辐射的独居石 (小项) (中项-看选项) 题型:加入前提,使得三段论推理保真。 已知结论:乌毛蕨形成的镧独居石具有绿色提取前景。 “绿色提取前景”为三段论推理的大项 “乌毛蕨形成的镧独居石”为三段论推理的小项 所需大前提要求: 1.不犯“四概念”错误——仅含有“纯净无辐射的独居石”、“绿色提取前景”两项; 2.不犯“中项不周”错误——“纯净无辐射的独居石”在大前提中必须周延; 3.无需考虑“双否前提”错误。 大前提应为:(所有)纯净无辐射的独居石(都)具有绿色提取前景 中项不周 四概念",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2026东城期末,3,三段论;假言推理;周延判断;逻辑三律与概念规则,rubric_or_answer,045_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_细则_细则.pptx,前提,"已知结论:乌毛蕨形成的镧独居石具有绿色提取前景。 “绿色提取前景”为三段论推理的大项 “乌毛蕨形成的镧独居石”为三段论推理的小项 所需大前提要求: 1.不犯“四概念”错误——仅含有“纯净无辐射的独居石”、“绿色提取前景”两项; 2.不犯“中项不周”错误——“纯净无辐射的独居石”在大前提中必须周延; 3.无需考虑“双否前提”错误。 大前提应为:(所有)纯净无辐射的独居石(都)具有绿色提取前景 中项不周 四概念 A.有绿色提取前景的是纯净无辐射的独居石(中项不周,大项不当扩大) B. 纯净无辐射的独居石具有绿色提取前景 √ ===== SLIDE 9 =====",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2026东城期末,3,三段论;假言推理;周延判断;逻辑三律与概念规则,rubric_or_answer,045_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_细则_细则.pptx,前提,"“绿色提取前景”为三段论推理的大项 “乌毛蕨形成的镧独居石”为三段论推理的小项 所需大前提要求: 1.不犯“四概念”错误——仅含有“纯净无辐射的独居石”、“绿色提取前景”两项; 2.不犯“中项不周”错误——“纯净无辐射的独居石”在大前提中必须周延; 3.无需考虑“双否前提”错误。 大前提应为:(所有)纯净无辐射的独居石(都)具有绿色提取前景 中项不周 四概念 A.有绿色提取前景的是纯净无辐射的独居石(中项不周,大项不当扩大) B. 纯净无辐射的独居石具有绿色提取前景 √ ===== SLIDE 9 ===== 第6题解析:根据设问,可知该题型为“加入前提,使得三段论推理保真”。已知结论为“乌毛蕨形成的镧独居石具有绿色提取前景。”其中,“绿色提取前景”为三段论推理的大项,“乌毛蕨形成的镧独居石”为三段论推理的小项。根据选项提示可知,“纯净无辐射的独居石”为三段论推理的中项,整合材料,可知小前提为“乌毛蕨形成的镧独居石是纯净无辐射的独居石”。需要选出符合三段论推理规则的大前提。",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2026东城期末,3,三段论;假言推理;周延判断;逻辑三律与概念规则,rubric_or_answer,045_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_细则_细则.pptx,中项,"“乌毛蕨形成的镧独居石”为三段论推理的小项 所需大前提要求: 1.不犯“四概念”错误——仅含有“纯净无辐射的独居石”、“绿色提取前景”两项; 2.不犯“中项不周”错误——“纯净无辐射的独居石”在大前提中必须周延; 3.无需考虑“双否前提”错误。 大前提应为:(所有)纯净无辐射的独居石(都)具有绿色提取前景 中项不周 四概念 A.有绿色提取前景的是纯净无辐射的独居石(中项不周,大项不当扩大) B. 纯净无辐射的独居石具有绿色提取前景 √ ===== SLIDE 9 ===== 第6题解析:根据设问,可知该题型为“加入前提,使得三段论推理保真”。已知结论为“乌毛蕨形成的镧独居石具有绿色提取前景。”其中,“绿色提取前景”为三段论推理的大项,“乌毛蕨形成的镧独居石”为三段论推理的小项。根据选项提示可知,“纯净无辐射的独居石”为三段论推理的中项,整合材料,可知小前提为“乌毛蕨形成的镧独居石是纯净无辐射的独居石”。需要选出符合三段论推理规则的大前提。 三段论只能有三个不同的项,因此大前提只能包含“纯净无辐射的独居石”、“绿色提取前景”,D选项错误;中项在前提中至少周延一次,C选项错误;A、B选项为必要条件假言判断,肯定后件必定肯定前件。",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2026东城期末,3,三段论;假言推理;周延判断;逻辑三律与概念规则,rubric_or_answer,045_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_细则_细则.pptx,概念,"所需大前提要求: 1.不犯“四概念”错误——仅含有“纯净无辐射的独居石”、“绿色提取前景”两项; 2.不犯“中项不周”错误——“纯净无辐射的独居石”在大前提中必须周延; 3.无需考虑“双否前提”错误。 大前提应为:(所有)纯净无辐射的独居石(都)具有绿色提取前景 中项不周 四概念 A.有绿色提取前景的是纯净无辐射的独居石(中项不周,大项不当扩大) B. 纯净无辐射的独居石具有绿色提取前景 √ ===== SLIDE 9 ===== 第6题解析:根据设问,可知该题型为“加入前提,使得三段论推理保真”。已知结论为“乌毛蕨形成的镧独居石具有绿色提取前景。”其中,“绿色提取前景”为三段论推理的大项,“乌毛蕨形成的镧独居石”为三段论推理的小项。根据选项提示可知,“纯净无辐射的独居石”为三段论推理的中项,整合材料,可知小前提为“乌毛蕨形成的镧独居石是纯净无辐射的独居石”。需要选出符合三段论推理规则的大前提。 三段论只能有三个不同的项,因此大前提只能包含“纯净无辐射的独居石”、“绿色提取前景”,D选项错误;中项在前提中至少周延一次,C选项错误;A、B选项为必要条件假言判断,肯定后件必定肯定前件。A选项可表述为“有绿色提取前景的是纯净无辐射",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
