suite_id,year,district,stage,suite_name,question_no,answer,answer_source,overview_sentence,wrong_option_sentences,question_excerpt,rubric_source,notes
2026_石景山_一模_043,2026,石景山,一模,2026石景山一模,12,C,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/细则/细则.doc,在被告高小某系高某甲独子，20 周岁的高小某在与父母的一次争执之后离家出走，从此 30 年间对父母 不闻不问，高某甲夫妇主要由其弟高某乙照顾，但在高某甲去世后，高小某却以唯一的第一顺位法定继承 人身份领取了高某甲名下银行存款。近日，法院判决高某甲账户存款应由原告高某乙继承。对此，下……中，应选C，核心判断是“高小某对父母构成遗弃，丧失继承权”；其他项主要错在没有同时扣准主体关系、行为事实和法律后果。,A项不对在继承规则或协议效力判断不准，因为“高某乙虽不是法定继承人，但尽了主要抚养义务”与题面事实或法律规则不匹配。；B项不对在主体、行为、权利义务或适用条件没有扣准，因为“高小某需要承担高某甲未偿还的债务”与题面事实或法律规则不匹配。；D项不对在纠纷解决程序或法律效力错位，因为“高某乙可以在诉讼中申请法律援助”与题面事实或法律规则不匹配。,12．被告高小某系高某甲独子，20 周岁的高小某在与父母的一次争执之后离家出走，从此 30 年间对父母 不闻不问，高某甲夫妇主要由其弟高某乙照顾，但在高某甲去世后，高小某却以唯一的第一顺位法定继承 人身份领取了高某甲名下银行存款。近日，法院判决高某甲账户存款应由原告高某乙继承。对此，下列说 法正确的是（ ） A．高某乙虽不是法定继承人，但尽了主要抚养义务 B．高小某需要承担高某甲未偿还的债务 C．高小某对父母构成遗弃，丧失继承权 D．高某乙可以在诉讼中申请法律援助,,
2026_石景山_一模_043,2026,石景山,一模,2026石景山一模,13,C,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/细则/细则.doc,在甲将一辆大型客车出售给乙，双方完成了交付，但乙一直将车停于甲的停车场内，且双方未办理过户 登记，后甲将该辆客车抵押给丙，并办理了抵押登记。因此，三人产生纠纷。 《中华人民共和国民法典》 第二百二十五条 船舶、航空器和机动车等的物权的设立、变更、转让和消灭，未经登记，不得对抗善意 ……中，应选C，核心判断是“乙虽取得了该车的所有权，但不能对抗善意第三人丙”；其他项主要错在没有同时扣准主体关系、行为事实和法律后果。,A项不对在物权变动或相邻权边界不准，因为“甲乙未办理该车的过户登记，该车的所有权依然属于甲”与题面事实或法律规则不匹配。；B项不对在主体、行为、权利义务或适用条件没有扣准，因为“甲丙办理了该车的抵押登记，丙对该车有收益和处分权”与题面事实或法律规则不匹配。；D项不对在主体、行为、权利义务或适用条件没有扣准，因为“丙基于该辆客车的使用价值而获得了抵押权”与题面事实或法律规则不匹配。,13．甲将一辆大型客车出售给乙，双方完成了交付，但乙一直将车停于甲的停车场内，且双方未办理过户 登记，后甲将该辆客车抵押给丙，并办理了抵押登记。因此，三人产生纠纷。 《中华人民共和国民法典》 第二百二十五条 船舶、航空器和机动车等的物权的设立、变更、转让和消灭，未经登记，不得对抗善意 第三人。 综合以上信息，对本案例的解读，正确的有（ ） A．甲乙未办理该车的过户登记，该车的所有权依然属于甲 B．甲丙办理了该车的抵押登记，丙对该车有收益和处分权 C．乙虽取得了该车的所有权，但不能对抗善意第三人丙 D．丙基于该辆客车的使用价值而获得了抵押权,,
2026_石景山_一模_043,2026,石景山,一模,2026石景山一模,14,C,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/细则/细则.doc,在成年消费者小李在某款游戏中累计充值 523次，金额达 11万余元，此后以未能解锁广告中所宣传的游 戏场景、内容、玩法为由，认为游戏公司夸大宣传、诱导充值，请求平台退还全部充值款。对此，法院判 决驳回小李的全部诉讼请求。由此，可推断出（ ）中，应选C，核心判断是“②④”；其他项主要错在没有同时扣准主体关系、行为事实和法律后果。,A项不对在主体、行为、权利义务或适用条件没有扣准，因为“①②”与题面事实或法律规则不匹配。；B项不对在主体、行为、权利义务或适用条件没有扣准，因为“①③”与题面事实或法律规则不匹配。；D项不对在主体、行为、权利义务或适用条件没有扣准，因为“③④”与题面事实或法律规则不匹配。,14．成年消费者小李在某款游戏中累计充值 523次，金额达 11万余元，此后以未能解锁广告中所宣传的游 戏场景、内容、玩法为由，认为游戏公司夸大宣传、诱导充值，请求平台退还全部充值款。对此，法院判 决驳回小李的全部诉讼请求。由此，可推断出（ ） ①若广告内容存在非真实游戏场景画面，则应认定该合同不成立 ②小李提供的证据难以证明其因广告陷入错误认识进行游戏充值 ③虚拟游戏充值不适用消费者权益保护法，小李无法主张退款 ④小李作为具有完全民事行为能力的成年人，双方合同合法有效 A．①② B．①③ C．②④ D．③④,,
2026_门头沟_一模_045,2026,门头沟,一模,2026门头沟一模,7,,,在自北京市启动中学生学农教育实践活动以来， 许多同学走进田间学习整地做畦、 菜苗移 栽， 在操作间尝试炒菜、 制作豆腐， 从背诵“锄禾日当午”到切身感受劳动的艰辛， 既 掌握了生活技能，更懂得了劳动的价值。下列说法正确是中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,7.自北京市启动中学生学农教育实践活动以来， 许多同学走进田间学习整地做畦、 菜苗移 栽， 在操作间尝试炒菜、 制作豆腐， 从背诵“锄禾日当午”到切身感受劳动的艰辛， 既 掌握了生活技能，更懂得了劳动的价值。下列说法正确是 ①走出课堂参与田间生产劳作感悟劳动价值，体现了坚持实践第一观点 ②通过亲身劳作学习农业科学知识，体现了思维具有直接性和概括性 ③从劳动实践中提炼出劳动创造价值，实现思维抽象到思维具体的跃升 ④兼顾农业技能培养与劳动价值观塑造，体现了辩证思维的整体性特征 A. ①② B. ①④ C. ②③ D. ③④ 8.2026 年，中国特色社会主义法律体系迎来三个标志性“新成员”——生态环境法典、 民族团结进步促进法、 国家发展规划法。 某校同学们对此展开了热烈讨论， 以下是部分 同学的发言： 上述同学的发言，正确的有 A. 甲和乙 B. 甲和丙 C. 乙和丁 D. 丙和丁,,答案未从可靠答案表或逐题解析锁定
2026_门头沟_一模_045,2026,门头沟,一模,2026门头沟一模,11,,,在甲公司投入大量人力、物力、财力研发“变身漫画特效”模型。乙公司在该特效上线 约两个月后， 推出成像效果高度相似的 “少女漫画特效” ， 甲公司因此提起诉讼。 法院 审理认为：甲公司对该模型享有创新优势和市场利益，乙公司的行为应受反不正当竞 争法规制。这一裁判表明，法律对人工智能模……中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,11.甲公司投入大量人力、物力、财力研发“变身漫画特效”模型。乙公司在该特效上线 约两个月后， 推出成像效果高度相似的 “少女漫画特效” ， 甲公司因此提起诉讼。 法院 审理认为：甲公司对该模型享有创新优势和市场利益，乙公司的行为应受反不正当竞 争法规制。这一裁判表明，法律对人工智能模型的保护 ①要求经营者对其研发成果履行保密义务以维持竞争优势 ②以促进民事主体诚信、守法地从事经济活动为重要目的 ③推动人工智能技术健康有序发展，维护良好的市场秩序 ④以专利权的授予为法律依据，维护市场主体的合法权益 A. ①② B. ①④ C. ②③ D. ③④,,答案未从可靠答案表或逐题解析锁定
2026_东城_期末_047,2026,东城,期末,2026东城期末,10,,,在下列对案例的分析正确的是（ ） 案例 分析 A 李某向张某借款，把其持有的银行承兑汇票原件交付给张 某，设立担保物权，但未办理登记。借款到期，李某无力消 偿债务 遵循民法平等原则，合理分配李某 和张某之间的权利和义务，张某无 优先受偿权 B 甲公司“门禁系统的电路解码装置 ”含有……中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,10. 下列对案例的分析正确的是（ ） 案例 分析 A 李某向张某借款，把其持有的银行承兑汇票原件交付给张 某，设立担保物权，但未办理登记。借款到期，李某无力消 偿债务 遵循民法平等原则，合理分配李某 和张某之间的权利和义务，张某无 优先受偿权 B 甲公司“门禁系统的电路解码装置 ”含有不被公众知晓的技 乙公司侵犯了甲公司的专利权 第4页/共9页 术信息，乙公司未经许可，破译该技术信息，并将搭载该技 术的产品投产销售 C 姜某长期使用某款AI 付费软件，在一次强制升级过程中，界 面提示必须同意安装其捆绑的另一款应用，否则无法完成升 级 软件公司侵犯了消费者知情权，违 背了民法自愿原则 D 书画家王某将一幅画作赠与好友张某。后张某将该作品在其 经营的书画馆公开展览，并擅自汇编出版。王某深感不满， 要求张某返还作品 张某有权拒绝返还作品，但需承担 侵权责任 A. A B. B C. C D. D,,答案未从可靠答案表或逐题解析锁定
2026_东城_期末_047,2026,东城,期末,2026东城期末,11,,,在小王入职时，上司口头承诺“灵活工作制”，但未签劳动合同。后公司推行打卡制度，小王数次忘记打 卡，经提醒仍未补打卡。最终，公司以小王 “多次旷工，严重违反规章制度 ”为由单方将其解雇。对此， 下列说法正确的是（ ）中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,11. 小王入职时，上司口头承诺“灵活工作制”，但未签劳动合同。后公司推行打卡制度，小王数次忘记打 卡，经提醒仍未补打卡。最终，公司以小王 “多次旷工，严重违反规章制度 ”为由单方将其解雇。对此， 下列说法正确的是（ ） A. 因双方未签订书面劳动合同，劳动关系未成立，公司解雇无须承担责任 B. “灵活工作制”的口头承诺具有法律效力，公司应当给予小王经济补偿 C. 公司侵犯劳动者合法权益，构成违法解除劳动合同 D. 小王可以向劳动保障监察部门投诉，提起行政复议,,答案未从可靠答案表或逐题解析锁定
2026_丰台_期末_048,2026,丰台,期末,2026丰台期末,11,,,在以案学法，明理笃行。 案例一 蹂踏烈士墓碑底座、在墓碑前不敬摆拍应依法承担刑事和民事责任 案例二 经民主决策以合理方式在老旧小区加装电梯受法律保护 案例三 用人单位发录用通知后无故取消录用导致劳动者从原单位离职后失业 的，应当承担賠偿责任 案例四 低头看手机踩空摔伤的，无过错的公……中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,11.以案学法，明理笃行。 案例一 蹂踏烈士墓碑底座、在墓碑前不敬摆拍应依法承担刑事和民事责任 案例二 经民主决策以合理方式在老旧小区加装电梯受法律保护 案例三 用人单位发录用通知后无故取消录用导致劳动者从原单位离职后失业 的，应当承担賠偿责任 案例四 低头看手机踩空摔伤的，无过错的公共场所经营者、管理者不担贵 上述案例共同体现了 ［取利与义务相一致．践行遵约守信 ②伙先维护弱势群体，织密法治保护网 ③“正司法的生动实践，促进社会公平正义 ④法治与德治相结合，引领社会文明新风尚 A. ①② B. ①③ C. ②④ D. ③④ 京津冀产业协同正在加快“集链成群”。 “头绘一张图”：京津冀共同制定“六链五群”产业图谱及实施方案，即 有序推进氢能、生物医药和机器人等6条重点产业链图谱、梯次建设集成电路、 网络安全和生物医药等5个产业集群。 “关建一批国”：京津冀沧州生物医药产业园、京津冀信创小镇、“机器人+” 产业园等•批示范因区落地建设。 “共造一辆车”：玻璃升降器、空气滤清器来自北京、车灯、座椅和变速箱来自 天津，當电池、行李架来自河北，数以万计的零部件在汽车产业链上展开“协同之 旅”。 “集链成群” 以产业链供应链为纽带，推动区域产业布局的系统优化 客推动共建园区的同步同质发展，推进区域整体实为持续提升 ③吸引技术、人才等资源聚集，以科技创新推动要素的重构升级 ④推动区域内的物流成本下降，降低中小微企业的经营风险 A. 03 B.①④ C. ②③ 高三思想政治 第4页（共9页） D. ②④ [ocr page 5],,答案未从可靠答案表或逐题解析锁定
2026_朝阳_期中_049,2026,朝阳,期中,2026朝阳期中,14,,,在“朝霞不出门，晚霞行千里”“有雨山戴帽，无雨半山腰”“蚂蚁搬家蛇过道，大雨不久要来到”，天 气谚语是劳动人民通过口述和笔记代代相传的经验总结，用来对天气情况进行预测。这些天气谚语（ ）中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,14. “朝霞不出门，晚霞行千里”“有雨山戴帽，无雨半山腰”“蚂蚁搬家蛇过道，大雨不久要来到”，天 气谚语是劳动人民通过口述和笔记代代相传的经验总结，用来对天气情况进行预测。这些天气谚语（ ） ①在生活实践中产生，又反作用于生活实践 ②运用了求异法，不能保证结论的真实可靠 ③符合思维一致性的要求，正确揭示了事物的本质和规律 ④并没有考察全部认识对象的情况，结论具有或然性 A. ①② B. ①④ C. ②③ D. ③④,,答案未从可靠答案表或逐题解析锁定
2026_朝阳_期末_050,2026,朝阳,期末,2026朝阳期末,11,,,在乙公司制作了虚拟数字人甲，甲因其外观独特、制作精良，在各平台拥有超440万粉丝。 乙公司员工孙某离职后，在丙公司运营的网站上擅自售卖虚拟数字人甲的模型。乙公司 认为孙某的行为侵害了原告权益并诉至法院，法院判决被告孙某赔偿原告经济损失。下 列说法正确的是中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,11.乙公司制作了虚拟数字人甲，甲因其外观独特、制作精良，在各平台拥有超440万粉丝。 乙公司员工孙某离职后，在丙公司运营的网站上擅自售卖虚拟数字人甲的模型。乙公司 认为孙某的行为侵害了原告权益并诉至法院，法院判决被告孙某赔偿原告经济损失。下 列说法正确的是 A. 虚拟数字人甲作为独创性智力成果构成美术作品，受商标法保护 B. 乙公司对虚拟数字人甲的形象享有复制权和信息网络传播权 C.学校教师在课堂上使用虚拟数字人甲的形象，属于法定许可 D. 被告孙某不服一审判决，应在判决书生效后10日内提起上诉,,答案未从可靠答案表或逐题解析锁定
2026_海淀_期中_051,2026,海淀,期中,2026海淀期中,4,,,在上直播间不仅能“淘”好物，还能“淘”工作|近年来，多地人力资源社会保障部门搭台，用人单位直播招聘。“直播带岗”让求职者在家即可刷到全国各地的岗位，为劳动者就业、企业招聘打开一扇新窗。“直播带岗”中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,4.上直播间不仅能“淘”好物，还能“淘”工作|近年来，多地人力资源社会保障部门搭台，用人单位直播招聘。“直播带岗”让求职者在家即可刷到全国各地的岗位，为劳动者就业、企业招聘打开一扇新窗。“直播带岗” ①打破时空限制，拓宽求职渠道，助力高质量充分就业 ②创新公共就业服务形式，扩大就业岗位需求 ③提升人力资源供需对接效率，增强劳动力市场流动性 ④完善社会保障体系，保护劳动者平等就业的权利 A.①② B.①③ C.②④ D.③④,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/其他材料/期中讲评20251106.pdf,答案未从可靠答案表或逐题解析锁定
2026_通州_期末_054,2026,通州,期末,2026通州期末,12,,,在刘某生前立有遗嘱，指定名下房产由其子继承。此后，刘某因年老体弱，又与保姆签订《遗赠扶养协 议》 ，约定由保姆承担其生养死葬义务，刘某去世后该房产归保姆所有。刘某在保姆照料下安度晚年，去 世后，其子与保姆就房产归属产生争议。下列说法正确的是（ ）中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,"12. 刘某生前立有遗嘱，指定名下房产由其子继承。此后，刘某因年老体弱，又与保姆签订《遗赠扶养协 议》 ，约定由保姆承担其生养死葬义务，刘某去世后该房产归保姆所有。刘某在保姆照料下安度晚年，去 世后，其子与保姆就房产归属产生争议。下列说法正确的是（ ） ①遗赠扶养协议为双务合同，效力优先于遗嘱 ②保姆已履行扶养义务，有权主张房产所有权 ③遗嘱效力优于遗赠扶养协议，房产应归其子 ④刘某同时立下遗嘱与协议,均因冲突而无效 A. ①② B. ①③ C. ②④ D. ③④",,答案未从可靠答案表或逐题解析锁定
2026_通州_期末_054,2026,通州,期末,2026通州期末,13,,,在17 周岁的张某利用暑假拍摄了一组展现母校古建筑风貌的照片，并将其投稿至《校园生活》杂志社。 次年 3 月，张某发现该照片被某出版社出版的图书作为封面使用，且未署名也未支付报酬。张某遂诉至法 院，要求停止侵权并赔偿经济损失。对此说法正确的是（ ）中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,13. 17 周岁的张某利用暑假拍摄了一组展现母校古建筑风貌的照片，并将其投稿至《校园生活》杂志社。 次年 3 月，张某发现该照片被某出版社出版的图书作为封面使用，且未署名也未支付报酬。张某遂诉至法 院，要求停止侵权并赔偿经济损失。对此说法正确的是（ ） A. 因张某未满 18 周岁，其创作的照片不属于著作权法保护的作品 B. 出版图书的使用可适用“法定许可”规定，但出版社应补付报酬 C. 本案不属于举证责任倒置情形，应由张某就侵权事实承担举证责任 第5页/共10页 D. 著作权侵权纠纷须先经版权管理部门处理，对结果不服可向法院起诉,,答案未从可靠答案表或逐题解析锁定
