audit_id,line,batch,source,year,district,stage,question,question_nature,module,wrong_statement,error_type,bundle_path,bundle_state,choice_answer_key_state,final_status,recommended_action,support_path
V3-WO-0055,77,2024顺义二模选择题补充,2024顺义二模 Q14①,2024,顺义,二模,第14题,choice,当代国际政治/国家利益,国家利益是金砖国家合作的基础。,合作基础表述不准,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024顺义思政二模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024顺义思政二模.md
V3-WO-0056,78,2024顺义二模选择题补充,2024顺义二模 Q14②,2024,顺义,二模,第14题,choice,当代国际政治/国际组织,金砖国家是全球最具活力的非政府间国际组织。,组织性质错误,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024顺义思政二模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024顺义思政二模.md
V3-WO-0057,79,2024顺义二模选择题补充,2024顺义二模 Q15③,2024,顺义,二模,第15题,choice,必修三/国家结构形式,中央授予地方政府的权力是地方作为政治实体所固有的。,单一制与联邦制混淆,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024顺义思政二模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024顺义思政二模.md
V3-WO-0058,80,2024顺义二模选择题补充,2024顺义二模 Q15④,2024,顺义,二模,第15题,choice,必修三/中央与地方关系,为了管理便利和有效，采取中央政府直接管理的方式。,中央地方关系误判,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024顺义思政二模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024顺义思政二模.md
V3-WO-0059,85,2026一模选择题首轮,2026北京东城高三一模 第1题②,2026,东城,一模,第1题,choice,必修四/经济表述交叉,以生产关系的根本改变夯实粮食安全和产业优化的基础。,表述夸大；偷换改革性质,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md
V3-WO-0060,86,2026一模选择题首轮,2026北京东城高三一模 第1题④,2026,东城,一模,第1题,choice,必修四/发展观,破解发展中的难题与挑战始终是我们的奋斗目标。,目的与手段混淆,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md
V3-WO-0061,87,2026一模选择题首轮,2026北京东城高三一模 第2题②,2026,东城,一模,第2题,choice,必修四/文化,挖掘传统文化的经济价值，是实现文化传承的必要前提。,必要条件错误；价值维度窄化,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md
V3-WO-0062,88,2026一模选择题首轮,2026北京东城高三一模 第2题④,2026,东城,一模,第2题,choice,必修四/文化与科技,时尚潮流引领科技创新，文化繁荣激活城市内生动力。,因果夸大；主体错位,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md
V3-WO-0063,89,2026一模选择题首轮,2026北京东城高三一模 第4题B,2026,东城,一模,第4题,choice,必修四/矛盾观,传统文化与现代表达之间的斗争性包含着同一性。,知识性错误；关系倒置,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md
V3-WO-0064,90,2026一模选择题首轮,2026北京东城高三一模 第5题D,2026,东城,一模,第5题,choice,必修四/认识论,通过科学实验修正了真理中的谬误。,纯知识性错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md
V3-WO-0065,91,2026一模选择题首轮,2026北京东城高三一模 第6题A,2026,东城,一模,第6题,choice,必修四/辩证否定,将马的形象与运动路线相联结，是对传统马形象的辩证否定。,概念滥用,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md
V3-WO-0066,92,2026一模选择题首轮,2026北京东城高三一模 第6题B,2026,东城,一模,第6题,choice,选必三/思维方法,用科技手段和抽象思维表达运动创意与美好情感。,概念混淆,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md
V3-WO-0067,93,2026一模选择题首轮,2026北京东城高三一模 第6题C,2026,东城,一模,第6题,choice,选必三/性质判断推理,有些途经银杏林的“画马”路线经过雨燕塔，所以“有些途经银杏林的‘画马’路线不经过雨燕塔”必然为真。,逻辑关系错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md
V3-WO-0068,94,2026一模选择题首轮,2026北京东城高三一模 第8题④,2026,东城,一模,第8题,choice,必修三/法治与治理,有为政府、有效市场相结合，实现了养老服务均衡普惠。,时态过度；结果夸大,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md
V3-WO-0069,95,2026一模选择题首轮,2026北京东城高三一模 第9题①,2026,东城,一模,第9题,choice,必修四/社会发展,育人制度创新是推动教育领域社会变革的根本动力。,纯知识性错误；夸大制度创新,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md
V3-WO-0070,100,2025二模选择题补充（首轮）,2025北京东城高三二模 第2题C,2025,东城,二模,第2题,choice,必修四/人生价值,只创造价值，不享受价值。,绝对化表述；人生价值关系片面化,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025东城二模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025东城二模.md
V3-WO-0071,101,2025二模选择题补充（首轮）,2025北京东城高三二模 第2题B,2025,东城,二模,第2题,choice,必修四/发展观,坚信前途光明，坚持走曲折道路。,目的与状态混淆；表述不规范,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025东城二模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025东城二模.md
V3-WO-0072,102,2025二模选择题补充（首轮）,2025北京东城高三二模 第3题①,2025,东城,二模,第3题,choice,必修四/实践与认识/文化创作,艺术家只有亲身经历才能够创作出优秀作品。,绝对化表述；经验来源窄化,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025东城二模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025东城二模.md
V3-WO-0073,103,2025二模选择题补充（首轮）,2025北京东城高三二模 第13题A,2025,东城,二模,第13题,choice,必修四/联系观,科学探索建立暗物质与引力间的联系。,联系客观性错误；主体夸大,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025东城二模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025东城二模.md
V3-WO-0074,104,2025二模选择题补充（首轮）,2025北京丰台高三二模 第4题③,2025,丰台,二模,第4题,choice,必修四/生产关系,科技赋能农业推动农业生产关系的根本转变。,表述夸大；偷换生产力与生产关系,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025丰台二模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025丰台二模.md
V3-WO-0075,105,2025二模选择题补充（首轮）,2025北京丰台高三二模 第5题③,2025,丰台,二模,第5题,choice,必修四/社会意识,社会主流思想对个人观念有决定作用。,决定关系错误；主体错位,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025丰台二模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025丰台二模.md
V3-WO-0076,106,2025二模选择题补充（首轮）,2025北京丰台高三二模 第5题④,2025,丰台,二模,第5题,choice,必修四/人生价值,处理好公私关系是实现人生价值的前提。,必要条件夸大；前提偷换,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025丰台二模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025丰台二模.md
V3-WO-0077,107,2025二模选择题补充（首轮）,2025北京丰台高三二模 第6题①,2025,丰台,二模,第6题,choice,必修四/文化传承,利用科技手段，丰富文化遗产基本内涵。,内涵外延混淆；形式与内容混淆,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025丰台二模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025丰台二模.md
V3-WO-0078,108,2025二模选择题补充（首轮）,2025北京丰台高三二模 第13题B,2025,丰台,二模,第13题,choice,选必三/概念与判断,“国际关系的基本形式有合作和竞争”是对母项作出正确划分。,划分不全；外延遗漏,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025丰台二模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025丰台二模.md
V3-WO-0079,109,2025二模选择题补充（首轮）,2025北京丰台高三二模 第13题C,2025,丰台,二模,第13题,choice,选必三/性质判断推理,从“有的人不是说谎者”这一前提，能够通过换位推理必然得出结论。,推理规则错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025丰台二模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025丰台二模.md
V3-WO-0080,110,2025二模选择题补充（首轮）,2025北京丰台高三二模 第14题②,2025,丰台,二模,第14题,choice,选必三/辩证思维,从“商品”到“货币”的推演完成了思维抽象上升到思维具体的历程。,过程夸大；阶段误判,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025丰台二模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025丰台二模.md
V3-WO-0081,111,2025二模选择题补充（首轮）,2025北京昌平高三二模 第2题①,2025,昌平,二模,第2题,choice,必修四/真理观,青年人要不断追求终极真理。,纯知识性错误；真理观绝对化,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025昌平二模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025昌平二模.md
V3-WO-0082,112,2025二模选择题补充（首轮）,2025北京昌平高三二模 第2题②,2025,昌平,二模,第2题,choice,必修四/社会意识/科学家精神,科学家精神是众多伟大科学家个人精神境界的总和。,以偏概全；整体与部分混淆,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025昌平二模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025昌平二模.md
V3-WO-0083,113,2025二模选择题补充（首轮）,2025北京昌平高三二模 第3题③,2025,昌平,二模,第3题,choice,必修四/矛盾观,人机共舞体现矛盾双方在一定条件下相互转化。,概念滥用；材料关系误判,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025昌平二模.md,found,answer-key-present,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025昌平二模.md
