matrix_row_id,row_source,题源,年份,阶段,题号,题型或模块判断,是否进宝典,宝典节点,细则支持原理,证据等级,是否误放,是否需补厚,当前处理,备注,source_artifact
M0070,blocked_jsonl_final_boundary,2026房山一模,2026,一模,Q16(2),question_prompt_not_verified,否或暂缓：见阻塞原因,矛盾的普遍性和特殊性,等级赋分制，细则明确3-7分档；base_mentions_found题级未确认；Codex A标注强候选,参考答案,待核,是：证据等级不足或仅参考答案/角度提示,BLOCKED_OR_SKIPPED,question_prompt_not_verified,04_fusion_audit\student_patch_entries.blocked.jsonl:34
M0071,blocked_jsonl_final_boundary,2026房山一模,2026,一模,Q16(2),question_prompt_not_verified,否或暂缓：见阻塞原因,一切从实际出发 / 实事求是 / 主观与客观具体的历史的统一,细则7分区间提示'在大局中找准定位'和'调查研究/一切从实际出发',参考答案,待核,是：证据等级不足或仅参考答案/角度提示,BLOCKED_OR_SKIPPED,question_prompt_not_verified,04_fusion_audit\student_patch_entries.blocked.jsonl:35
M0072,blocked_jsonl_final_boundary,2026房山一模,2026,一模,Q16(2),question_prompt_not_verified,否或暂缓：见阻塞原因,尊重客观规律与发挥主观能动性相结合,细则明确'唯物论与辩证法的有机统一论述深入'可得5-6分,参考答案,待核,是：证据等级不足或仅参考答案/角度提示,BLOCKED_OR_SKIPPED,question_prompt_not_verified,04_fusion_audit\student_patch_entries.blocked.jsonl:36
M0073,blocked_jsonl_final_boundary,2026房山一模,2026,一模,Q16(2),question_prompt_not_verified,否或暂缓：见阻塞原因,整体与部分,细则7分区间关键词'融入大局中找定位/系统/整体',参考答案,待核,是：证据等级不足或仅参考答案/角度提示,BLOCKED_OR_SKIPPED,question_prompt_not_verified,04_fusion_audit\student_patch_entries.blocked.jsonl:37
M0074,blocked_jsonl_final_boundary,2026门头沟一模,2026,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,发展的观点 / 发展的普遍性,细则哲学角度：答出一点2分，两点及以上3分，结合材料1分；base_mentions_found题级未确认；Codex A标注强候选,参考答案,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:38
M0075,blocked_jsonl_final_boundary,2026门头沟一模,2026,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,矛盾就是对立统一,细则明确矛盾对立统一节点,参考答案,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:39
M0076,blocked_jsonl_final_boundary,2026门头沟一模,2026,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,辩证否定 / 守正创新,细则明确辩证否定观-扬弃节点,参考答案,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:40
M0077,blocked_jsonl_final_boundary,2026门头沟一模,2026,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,联系的普遍性 / 联系的观点（总）,细则明确联系节点,参考答案,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:41
M0078,blocked_jsonl_final_boundary,2026顺义一模,2026,一模,Q21,already_in_base_exact_source,母版已覆盖：本轮不重复新增,尊重客观规律与发挥主观能动性相结合,细则哲学角度1-客观性2分；base_mentions_found题级未确认；10分综合题含哲学+政治+国政经多角度,参考答案,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:42
M0079,blocked_jsonl_final_boundary,2026顺义一模,2026,一模,Q21,already_in_base_exact_source,母版已覆盖：本轮不重复新增,主要矛盾和次要矛盾,细则哲学角度2-辩证性2分,参考答案,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:43
M0080,blocked_jsonl_final_boundary,2026顺义一模,2026,一模,Q21,already_in_base_exact_source,母版已覆盖：本轮不重复新增,人民群众,细则哲学角度3-价值性2分,参考答案,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:44
M0081,blocked_jsonl_final_boundary,2025东城一模,2025,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,价值判断与价值选择,阅卷报告明确4角度各2分；哲学可用知识明确标注为价值观导向+价值判断价值选择；base_mentions_found题级未确认,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:45
M0082,blocked_jsonl_final_boundary,2025东城一模,2025,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,辩证否定 / 守正创新,阅卷报告文化创新角度，哲学可用知识：辩证否定观、发展、矛盾,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:46
M0083,blocked_jsonl_final_boundary,2025东城一模,2025,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,发展的观点 / 发展的普遍性,阅卷报告哲学可用知识：辩证否定观、发展（与上一节点密切相关，可合并为同一答题角度）,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:47
M0084,blocked_jsonl_final_boundary,2025东城一模,2025,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,矛盾的普遍性和特殊性,阅卷报告共鸣角度，哲学可用知识：矛盾普遍性与特殊性的辩证关系,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:48
M0085,blocked_jsonl_final_boundary,2025延庆一模,2025,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,矛盾的特殊性 / 具体问题具体分析,延庆一模Q16已见于母版'物质决定意识'节点下（base line 60），该节点（具体问题具体分析）需核查母版是否单独收录；本题含4哲学节点,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:49
M0086,blocked_jsonl_final_boundary,2025延庆一模,2025,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,价值观的导向作用,已见于母版节点下，但本题的价值观节点需核查母版是否单独标注,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:50
M0087,blocked_jsonl_final_boundary,2025延庆一模,2025,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,一切从实际出发 / 实事求是 / 主观与客观具体的历史的统一,母版已有本题'物质决定意识'节点，此'一切从实际出发'节点或已一并收录；但作为独立节点值得单独标注,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:51
M0088,blocked_jsonl_final_boundary,2025延庆一模,2025,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,尊重客观规律与发挥主观能动性相结合,【罕见节点】历史唯物主义中上层建筑节点在文艺监管情境中的具体应用，母版极可能未收录此情境；优先插入,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:52
M0089,blocked_jsonl_final_boundary,2025西城一模,2025,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,实践与认识（总）,细则哲学3分第①点（以知导行）；base_mentions_found题级未确认,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:53
M0090,blocked_jsonl_final_boundary,2025西城一模,2025,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,实践是认识的基础,细则哲学3分第②点（亲身实践/来源动力标准目的）,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:54
M0091,blocked_jsonl_final_boundary,2025西城一模,2025,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,实践与认识（总）,细则哲学3分第③点（在实践基础上不断发展知，促进行）,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:55
M0092,blocked_jsonl_final_boundary,2025石景山一模,2025,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,联系的普遍性 / 联系的观点（总）,细则等级赋分制，明确联系为核心节点之一；base_mentions_found题级未确认,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:56
M0093,blocked_jsonl_final_boundary,2025石景山一模,2025,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,尊重客观规律与发挥主观能动性相结合,细则明确发展观为核心节点之一,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:57
M0094,blocked_jsonl_final_boundary,2025石景山一模,2025,一模,Q16,culture_boundary,否：文化线边界，不进哲学主线,中华优秀传统文化的特点及当代价值,细则明确文化角度，含中华文化当代价值节点,强细则,否：按边界排除,否,EXCLUDE_OR_ROUTE_TO_CULTURE_LINE,culture_boundary,04_fusion_audit\student_patch_entries.blocked.jsonl:58
M0095,blocked_jsonl_final_boundary,2025门头沟一模,2025,一模,Q16,culture_boundary,否：文化线边界，不进哲学主线,联系的普遍性 / 联系的观点（总）,细则明确文化4分+哲学2分结构；原卷内容待回源确认；base_mentions_found题级未确认,强细则,否：按边界排除,否,EXCLUDE_OR_ROUTE_TO_CULTURE_LINE,culture_boundary,04_fusion_audit\student_patch_entries.blocked.jsonl:59
M0096,blocked_jsonl_final_boundary,2025门头沟一模,2025,一模,Q16,question_prompt_not_verified,否或暂缓：见阻塞原因,价值判断与价值选择,哲学2分部分的核心节点之一,强细则,待核,否,BLOCKED_OR_SKIPPED,question_prompt_not_verified,04_fusion_audit\student_patch_entries.blocked.jsonl:60
M0097,blocked_jsonl_final_boundary,2025门头沟一模,2025,一模,Q16,culture_boundary,否：文化线边界，不进哲学主线,发展的观点 / 发展的普遍性,哲学2分部分的节点之一；与联系观节点共同构成本题哲学内容,强细则,否：按边界排除,否,EXCLUDE_OR_ROUTE_TO_CULTURE_LINE,culture_boundary,04_fusion_audit\student_patch_entries.blocked.jsonl:61
M0098,blocked_jsonl_final_boundary,2025房山一模,2025,一模,Q16(1),already_in_base_exact_source,母版已覆盖：本轮不重复新增,价值观的导向作用,细则哲学3分第①点（1分）；base_mentions_found题级未确认,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:62
M0099,blocked_jsonl_final_boundary,2025房山一模,2025,一模,Q16(1),already_in_base_exact_source,母版已覆盖：本轮不重复新增,矛盾就是对立统一,细则哲学3分第②点（2分），是本题最高分哲学节点,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:63
M0100,blocked_jsonl_final_boundary,2025顺义一模,2025,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,辩证否定 / 守正创新,顺义一模细则哲学角度之一；base_mentions_found题级未确认,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:64
M0101,blocked_jsonl_final_boundary,2025顺义一模,2025,一模,Q16,culture_boundary,否：文化线边界，不进哲学主线,联系的普遍性 / 联系的观点（总）,细则联系观节点,强细则,否：按边界排除,否,EXCLUDE_OR_ROUTE_TO_CULTURE_LINE,culture_boundary,04_fusion_audit\student_patch_entries.blocked.jsonl:65
M0102,blocked_jsonl_final_boundary,2025顺义一模,2025,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,量变与质变 / 适度原则,细则哲学节点明确：发展的普遍性、质量变；量变质变在文化创新情境下的应用为母版潜在空白,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:66
M0103,blocked_jsonl_final_boundary,2025顺义一模,2025,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,价值观的导向作用,细则价值观节点,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:67
M0104,blocked_jsonl_final_boundary,2025丰台一模,2025,一模,Q16,culture_boundary,否：文化线边界，不进哲学主线,中华优秀传统文化当代价值-传承传统美德,细则明确3角度赋分；base_mentions_found题级未确认；主要是文化节点，哲学节点为价值判断价值选择,强细则,否：按边界排除,否,EXCLUDE_OR_ROUTE_TO_CULTURE_LINE,culture_boundary,04_fusion_audit\student_patch_entries.blocked.jsonl:68
M0105,blocked_jsonl_final_boundary,2025丰台一模,2025,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,价值判断与价值选择,细则要求必须明确坚持和践行社会主义核心价值观，否则不能满分,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:69
M0106,blocked_jsonl_final_boundary,2025丰台一模,2025,一模,Q16,culture_boundary,否：文化线边界，不进哲学主线,民族精神-时代精神-家国情怀,细则第③角度：坚定理想信念+民族精神时代精神,强细则,否：按边界排除,否,EXCLUDE_OR_ROUTE_TO_CULTURE_LINE,culture_boundary,04_fusion_audit\student_patch_entries.blocked.jsonl:70
M0107,blocked_jsonl_final_boundary,2025丰台一模,2025,一模,Q18(3),already_in_base_exact_source,母版已覆盖：本轮不重复新增,联系的普遍性 / 联系的观点（总）,CSV标注为Q18(2)，实为Q18(3)；无专项细则，参考答案级别；base_mentions_found题级未确认,参考答案,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:71
