matrix_row_id,row_source,题源,年份,阶段,题号,题型或模块判断,是否进宝典,宝典节点,细则支持原理,证据等级,是否误放,是否需补厚,当前处理,备注,source_artifact
M0055,blocked_jsonl_final_boundary,2026朝阳一模,2026,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,系统观念 / 系统优化,正式阅卷细则列哲学类选答角度：联系观/系统优化；答对且结合材料得2-3分，累计不超过3分。,正式阅卷细则选答角度,否,否,Batch05核验：现有正文保留。,already_in_base_exact_source；2026朝阳一模Batch05闭合。,04_fusion_audit\student_patch_entries.blocked.jsonl:19
M0056,blocked_jsonl_final_boundary,2026朝阳一模,2026,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,矛盾的普遍性和特殊性,教师版参考答案支持矛盾普遍性与特殊性；正式阅卷细则只宽列对立统一选答角度。,教师版参考答案+正式阅卷细则宽角度,否,否,Batch05证据降格：不再写逐点强细则。,already_in_base_exact_source；2026朝阳一模Batch05闭合。,04_fusion_audit\student_patch_entries.blocked.jsonl:20
M0057,blocked_jsonl_final_boundary,2026朝阳一模,2026,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,实践是认识的基础,正式阅卷细则列哲学类选答角度：认识论/实践与认识；答对且结合材料得2-3分，累计不超过3分。,正式阅卷细则选答角度,否,否,Batch05核验：现有正文保留。,already_in_base_exact_source；2026朝阳一模Batch05闭合。,04_fusion_audit\student_patch_entries.blocked.jsonl:21
M0058,blocked_jsonl_final_boundary,2026西城一模,2026,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,主观能动性 / 意识的能动作用,细则哲学角度第①条（着眼阅读）；base_mentions_found题级未确认；本题同含文化+法治+经济角度,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:22
M0059,blocked_jsonl_final_boundary,2026西城一模,2026,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,联系的普遍性 / 联系的观点（总）,细则哲学角度第②条（着眼全民）,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:23
M0060,blocked_jsonl_final_boundary,2026西城一模,2026,一模,Q16,already_in_base_exact_source,母版已覆盖：本轮不重复新增,发展的观点 / 发展的普遍性,细则哲学角度第③条（着眼战略投资）,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:24
M0061,blocked_jsonl_final_boundary,2026西城一模,2026,一模,Q16,module_boundary,否：模块边界排除,价值观的导向作用,细则哲学角度第④条（着眼入法彰显国家导向）；辩证思维/超前思维属选必三，已排除,强细则,是：若放入必修四哲学主线即误放,否,EXCLUDE_MODULE_BOUNDARY,module_boundary,04_fusion_audit\student_patch_entries.blocked.jsonl:25
M0062,blocked_jsonl_final_boundary,2026西城一模,2026,一模,Q21,module_boundary,否：模块边界排除,实践观-探索是实践的本质要求,细则10分综合题，2角度各3分+必要性分析3分+综合1分；辩证思维/超前思维属选必三已排除,强细则,是：若放入必修四哲学主线即误放,否,EXCLUDE_MODULE_BOUNDARY,module_boundary,04_fusion_audit\student_patch_entries.blocked.jsonl:26
M0063,blocked_jsonl_final_boundary,2026西城一模,2026,一模,Q21,already_in_base_exact_source,母版已覆盖：本轮不重复新增,矛盾的特殊性 / 具体问题具体分析,细则明确矛盾观为核心知识角度之一,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:27
M0064,blocked_jsonl_final_boundary,2026西城一模,2026,一模,Q21,already_in_base_exact_source,母版已覆盖：本轮不重复新增,发展的观点 / 发展的普遍性,细则明确发展观为核心知识角度之一,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:28
M0065,blocked_jsonl_final_boundary,2026西城一模,2026,一模,Q21,already_in_base_exact_source,母版已覆盖：本轮不重复新增,尊重客观规律与发挥主观能动性相结合,细则明确规律与主观能动性为知识角度之一,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:29
M0066,blocked_jsonl_final_boundary,2026石景山一模,2026,一模,Q17(1),already_in_base_exact_source,母版已覆盖：本轮不重复新增,矛盾就是对立统一,细则明确4点各2分，答出4点得8分；base_mentions_found题级未确认,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:30
M0067,blocked_jsonl_final_boundary,2026石景山一模,2026,一模,Q17(1),already_in_base_exact_source,母版已覆盖：本轮不重复新增,矛盾的特殊性 / 具体问题具体分析,细则第②条,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:31
M0068,blocked_jsonl_final_boundary,2026石景山一模,2026,一模,Q17(1),already_in_base_exact_source,母版已覆盖：本轮不重复新增,系统观念 / 系统优化,细则第③条,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:32
M0069,blocked_jsonl_final_boundary,2026石景山一模,2026,一模,Q17(1),already_in_base_exact_source,母版已覆盖：本轮不重复新增,发展的观点 / 发展的普遍性,细则第⑤条,强细则,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:33
M0070,blocked_jsonl_final_boundary,2026房山一模,2026,一模,Q16(2),question_prompt_not_verified,是：已由当前DOCX覆盖并登记ledger/accepted,矛盾的普遍性和特殊性,房山一模评标/细则paras13-21明示：矛盾普遍性和特殊性的统一、一切从实际出发、尊重客观规律、发挥主观能动性、联系；高档要求融入大局中找定位/系统/整体。,评分细则原文明示,否,否,COVERED_AND_REGISTERED_BATCH12,Q16(2)已登记现有/新增正文：10. 2026房山一模 第16题第（2）问（主观题）；16. 2026房山一模 第16题第（2）问（主观题）；18. 2026房山一模 第16题第（2）问（主观题）；10. 2026房山一模 第16题第（2）问（主观题）；17. 2026房山一模 第16题第（2）问（主观题）。,2026各区模拟题/2026各区一模/2026房山一模/26 房山一模评标 全.docx:paras13-21; 2026各区模拟题/2026各区一模/2026房山一模/细则/2026房山一模细则.docx:paras13-21; preprocessed_corpus/renders/e37482eff39f3618/page_007.png
M0071,blocked_jsonl_final_boundary,2026房山一模,2026,一模,Q16(2),question_prompt_not_verified,是：已由当前DOCX覆盖并登记ledger/accepted,一切从实际出发 / 实事求是 / 主观与客观具体的历史的统一,房山一模评标/细则paras13-21明示：矛盾普遍性和特殊性的统一、一切从实际出发、尊重客观规律、发挥主观能动性、联系；高档要求融入大局中找定位/系统/整体。,评分细则原文明示,否,否,COVERED_AND_REGISTERED_BATCH12,Q16(2)已登记现有/新增正文：10. 2026房山一模 第16题第（2）问（主观题）；16. 2026房山一模 第16题第（2）问（主观题）；18. 2026房山一模 第16题第（2）问（主观题）；10. 2026房山一模 第16题第（2）问（主观题）；17. 2026房山一模 第16题第（2）问（主观题）。,2026各区模拟题/2026各区一模/2026房山一模/26 房山一模评标 全.docx:paras13-21; 2026各区模拟题/2026各区一模/2026房山一模/细则/2026房山一模细则.docx:paras13-21; preprocessed_corpus/renders/e37482eff39f3618/page_007.png
M0072,blocked_jsonl_final_boundary,2026房山一模,2026,一模,Q16(2),question_prompt_not_verified,是：已由当前DOCX覆盖并登记ledger/accepted,尊重客观规律与发挥主观能动性相结合,房山一模评标/细则paras13-21明示：矛盾普遍性和特殊性的统一、一切从实际出发、尊重客观规律、发挥主观能动性、联系；高档要求融入大局中找定位/系统/整体。,评分细则原文明示,否,否,COVERED_AND_REGISTERED_BATCH12,Q16(2)已登记现有/新增正文：10. 2026房山一模 第16题第（2）问（主观题）；16. 2026房山一模 第16题第（2）问（主观题）；18. 2026房山一模 第16题第（2）问（主观题）；10. 2026房山一模 第16题第（2）问（主观题）；17. 2026房山一模 第16题第（2）问（主观题）。,2026各区模拟题/2026各区一模/2026房山一模/26 房山一模评标 全.docx:paras13-21; 2026各区模拟题/2026各区一模/2026房山一模/细则/2026房山一模细则.docx:paras13-21; preprocessed_corpus/renders/e37482eff39f3618/page_007.png
M0073,blocked_jsonl_final_boundary,2026房山一模,2026,一模,Q16(2),question_prompt_not_verified,是：本批新增进入当前DOCX/PDF正文,整体与部分,房山一模评标/细则paras13-21明示：矛盾普遍性和特殊性的统一、一切从实际出发、尊重客观规律、发挥主观能动性、联系；高档要求融入大局中找定位/系统/整体。,评分细则原文明示,否,否,INSERTED_BATCH12_2026_FANGSHAN_Q16_OVERALL_PART,Q16(2)已登记现有/新增正文：10. 2026房山一模 第16题第（2）问（主观题）；16. 2026房山一模 第16题第（2）问（主观题）；18. 2026房山一模 第16题第（2）问（主观题）；10. 2026房山一模 第16题第（2）问（主观题）；17. 2026房山一模 第16题第（2）问（主观题）。,2026各区模拟题/2026各区一模/2026房山一模/26 房山一模评标 全.docx:paras13-21; 2026各区模拟题/2026各区一模/2026房山一模/细则/2026房山一模细则.docx:paras13-21; preprocessed_corpus/renders/e37482eff39f3618/page_007.png
M0074,blocked_jsonl_final_boundary,2026门头沟一模,2026,一模,Q16,already_in_base_exact_source,是：已由当前DOCX覆盖并登记ledger/accepted,发展的观点 / 发展的普遍性,门头沟一模细则明确哲学角度：发展的观点、矛盾双方对立统一、辩证否定观、联系的观点；答出一点2分，两点及以上3分，结合材料1分。,评分细则原文明示,否,否,COVERED_AND_REGISTERED_BATCH13,Q16已登记现有正文：16. 2026门头沟一模 第16题（主观题）；6. 2026门头沟一模 第16题（主观题）；18. 2026门头沟一模 第16题（主观题）；12. 2026门头沟一模 第16题（主观题）；22. 2026门头沟一模 第16题（主观题）。,01_source_inventory/suite_source_bundles/2026门头沟一模.md:19-30;371-379;944-955
M0075,blocked_jsonl_final_boundary,2026门头沟一模,2026,一模,Q16,already_in_base_exact_source,是：已由当前DOCX覆盖并登记ledger/accepted,矛盾就是对立统一,门头沟一模细则明确哲学角度：发展的观点、矛盾双方对立统一、辩证否定观、联系的观点；答出一点2分，两点及以上3分，结合材料1分。,评分细则原文明示,否,否,COVERED_AND_REGISTERED_BATCH13,Q16已登记现有正文：16. 2026门头沟一模 第16题（主观题）；6. 2026门头沟一模 第16题（主观题）；18. 2026门头沟一模 第16题（主观题）；12. 2026门头沟一模 第16题（主观题）；22. 2026门头沟一模 第16题（主观题）。,01_source_inventory/suite_source_bundles/2026门头沟一模.md:19-30;371-379;944-955
M0076,blocked_jsonl_final_boundary,2026门头沟一模,2026,一模,Q16,already_in_base_exact_source,是：已由当前DOCX覆盖并登记ledger/accepted,辩证否定 / 守正创新,门头沟一模细则明确哲学角度：发展的观点、矛盾双方对立统一、辩证否定观、联系的观点；答出一点2分，两点及以上3分，结合材料1分。,评分细则原文明示,否,否,COVERED_AND_REGISTERED_BATCH13,Q16已登记现有正文：16. 2026门头沟一模 第16题（主观题）；6. 2026门头沟一模 第16题（主观题）；18. 2026门头沟一模 第16题（主观题）；12. 2026门头沟一模 第16题（主观题）；22. 2026门头沟一模 第16题（主观题）。,01_source_inventory/suite_source_bundles/2026门头沟一模.md:19-30;371-379;944-955
M0077,blocked_jsonl_final_boundary,2026门头沟一模,2026,一模,Q16,already_in_base_exact_source,是：已由当前DOCX覆盖并登记ledger/accepted,联系的普遍性 / 联系的观点（总）,门头沟一模细则明确哲学角度：发展的观点、矛盾双方对立统一、辩证否定观、联系的观点；答出一点2分，两点及以上3分，结合材料1分。,评分细则原文明示,否,否,COVERED_AND_REGISTERED_BATCH13,Q16已登记现有正文：16. 2026门头沟一模 第16题（主观题）；6. 2026门头沟一模 第16题（主观题）；18. 2026门头沟一模 第16题（主观题）；12. 2026门头沟一模 第16题（主观题）；22. 2026门头沟一模 第16题（主观题）。,01_source_inventory/suite_source_bundles/2026门头沟一模.md:19-30;371-379;944-955
M0078,blocked_jsonl_final_boundary,2026顺义一模,2026,一模,Q21,already_in_base_exact_source,母版已覆盖：本轮不重复新增,尊重客观规律与发挥主观能动性相结合,细则哲学角度1-客观性2分；base_mentions_found题级未确认；10分综合题含哲学+政治+国政经多角度,参考答案,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:42
M0079,blocked_jsonl_final_boundary,2026顺义一模,2026,一模,Q21,already_in_base_exact_source,母版已覆盖：本轮不重复新增,主要矛盾和次要矛盾,细则哲学角度2-辩证性2分,参考答案,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:43
M0080,blocked_jsonl_final_boundary,2026顺义一模,2026,一模,Q21,already_in_base_exact_source,母版已覆盖：本轮不重复新增,人民群众,细则哲学角度3-价值性2分,参考答案,否,否,NO_NEW_INSERTION_BASE_COVERED,already_in_base_exact_source,04_fusion_audit\student_patch_entries.blocked.jsonl:44
M0081,blocked_jsonl_final_boundary,2025东城一模,2025,一模,Q16,already_in_base_exact_source,是：已由当前DOCX覆盖,价值判断与价值选择；价值观的导向作用,16题阅卷报告明确价值观导向作用、价值判断和价值选择可用于价值/文化价值角度；当前DOCX已有价值观导向和价值判断两处Q16条目。,正式阅卷报告-哲学可用知识明示+现有DOCX正文覆盖,否,否,COVERED_BY_EXISTING_DOCX_BATCH08,保留旧条目并校正为两个价值观节点覆盖。,01_source_inventory/suite_source_bundles/2025东城一模.md:21-30;390-402;569-573
