matrix_row_id,suite,year,stage,question,question_type,in_book_value,baodian_node,evidence_level,evidence_class,formal_signal,objective_key_signal,choice_boundary_disclosed,weak_signal,ordinary_reference_signal,broad_angle_or_level_signal,source_pointer_exists,source_artifact,current_status,misplaced_value,need_thickness_value,proof_status,proof_gap_flags,support_excerpt,note_excerpt
M0049,2026丰台一模,2026,一模,Q16,哲学与文化主观题,是：Batch16回源确认，既有最终DOCX已覆盖并补登记ledger/accepted,矛盾就是对立统一,正式阅卷细则,formal_broad_angle_or_level_support,true,false,false,true,true,true,true,01_source_inventory\suite_source_bundles\2026丰台一模.md:432-436; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md:98-101,KEEP_IN_BODY_FORMAL_RUBRIC_CONFIRMED_EXTERNAL_OPEN,否,否：Q16对应节点已有正式阅卷细则支撑；全书厚度外审仍 real_call_pending。,PASS_MACHINE_PROOF_PACK_ROW,,丰台一模主观题阅卷说明Q16哲学评分细则：第（1）点明确“坚持矛盾的观点，用全面、辩证的眼光看问题”，并要求看到AI积极作用和风险挑战。,移除证据等级中的参考答案措辞；本行只按正式阅卷细则计入正文支撑。
M0050,2026丰台一模,2026,一模,Q16,哲学与文化主观题,是：Batch16回源确认，既有最终DOCX已覆盖并补登记ledger/accepted,矛盾的主要方面和次要方面,正式阅卷细则（进阶阐述）,formal_broad_angle_or_level_support,true,false,false,true,true,true,true,01_source_inventory\suite_source_bundles\2026丰台一模.md:432-436; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md:98-101,KEEP_IN_BODY_FORMAL_RUBRIC_CONFIRMED_EXTERNAL_OPEN,否,否：Q16对应节点已有正式阅卷细则支撑；全书厚度外审仍 real_call_pending。,PASS_MACHINE_PROOF_PACK_ROW,,丰台一模主观题阅卷说明Q16哲学评分细则：第（1）点后写“或者进一步阐述：坚持两点论与重点论的统一。AI的积极作用是主流，风险与隐忧是支流”。,移除证据等级中的参考答案措辞；本行只按正式阅卷细则计入正文支撑。
M0051,2026丰台一模,2026,一模,Q16,哲学与文化主观题,是：Batch16回源确认，既有最终DOCX已覆盖并补登记ledger/accepted,系统观念 / 系统优化,正式阅卷细则,formal_broad_angle_or_level_support,true,false,false,true,true,true,true,01_source_inventory\suite_source_bundles\2026丰台一模.md:432-436; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md:98-101,KEEP_IN_BODY_FORMAL_RUBRIC_CONFIRMED_EXTERNAL_OPEN,否,否：Q16对应节点已有正式阅卷细则支撑；全书厚度外审仍 real_call_pending。,PASS_MACHINE_PROOF_PACK_ROW,,丰台一模主观题阅卷说明Q16哲学评分细则：第（2）点明确“坚持联系的观点，立足整体，统筹部分”，要求统筹科技、伦理与社会公平。,移除证据等级中的参考答案措辞；本行只按正式阅卷细则计入正文支撑。
M0052,2026丰台一模,2026,一模,Q16,哲学与文化主观题,是：Batch16回源确认，既有最终DOCX已覆盖并补登记ledger/accepted,价值观的导向作用,正式阅卷细则,formal_broad_angle_or_level_support,true,false,false,true,true,true,true,01_source_inventory\suite_source_bundles\2026丰台一模.md:432-436; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md:98-101,KEEP_IN_BODY_FORMAL_RUBRIC_CONFIRMED_EXTERNAL_OPEN,否,否：Q16对应节点已有正式阅卷细则支撑；全书厚度外审仍 real_call_pending。,PASS_MACHINE_PROOF_PACK_ROW,,丰台一模主观题阅卷说明Q16哲学评分细则：第（3）点明确“坚持正确的价值观，发挥科学价值观的导向作用”，并要求朝着有益、安全、公平方向健康发展。,移除证据等级中的参考答案措辞；本行只按正式阅卷细则计入正文支撑。
M0058,2026西城一模,2026,一模,Q16,必修四哲学主观题正文条目,是：已进入当前DOCX/PDF正文,主观能动性 / 意识的能动作用,强细则,formal_scoring_or_marking_support,true,false,false,false,false,false,true,data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026西城一模.md:22-31;280-283,KEEP_IN_BODY_VERIFIED,否,否,PASS_MACHINE_PROOF_PACK_ROW,,Q16正式阅卷细则哲学与思维观点明确：发挥正确意识的促进作用（着眼阅读）。,2026-05-25回源确认：当前DOCX已在该节点保留Q16正文条目。
M0059,2026西城一模,2026,一模,Q16,必修四哲学主观题正文条目,是：已进入当前DOCX/PDF正文,联系的普遍性 / 联系的观点（总）,强细则,formal_scoring_or_marking_support,true,false,false,false,false,false,true,data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026西城一模.md:22-31;280-283,KEEP_IN_BODY_VERIFIED,否,否,PASS_MACHINE_PROOF_PACK_ROW,,Q16正式阅卷细则哲学与思维观点明确：联系观点（着眼全民）。,2026-05-25回源确认：当前DOCX已在联系观点节点保留Q16正文条目。
M0060,2026西城一模,2026,一模,Q16,必修四哲学主观题正文条目,是：已进入当前DOCX/PDF正文,发展的观点 / 发展的普遍性,强细则,formal_scoring_or_marking_support,true,false,false,false,false,false,true,data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026西城一模.md:22-31;280-283,KEEP_IN_BODY_VERIFIED,否,否,PASS_MACHINE_PROOF_PACK_ROW,,Q16正式阅卷细则哲学与思维观点明确：发展观点（着眼战略投资）。,2026-05-25回源确认：当前DOCX已在发展观点节点保留Q16正文条目。
M0061,2026西城一模,2026,一模,Q16,必修四哲学主观题正文条目,是：已进入当前DOCX/PDF正文,价值观的导向作用,强细则,formal_scoring_or_marking_support,true,false,false,false,false,false,true,data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026西城一模.md:22-31;280-283,KEEP_IN_BODY_VERIFIED,否,否,PASS_MACHINE_PROOF_PACK_ROW,,Q16正式阅卷细则哲学与思维观点明确：正确价值观的导向作用（着眼入法彰显国家导向）；辩证思维、超前思维另属选必三边界，不带入本节点。,纠正旧矩阵误判：价值观是必修四哲学节点，当前DOCX已有Q16价值观正文条目；仅排除辩证思维/超前思维。
M0062,2026西城一模,2026,一模,Q21,必修四哲学主观题正文条目,是：已进入当前DOCX/PDF正文,实践与认识（总）,强细则,formal_scoring_or_marking_support,true,false,false,false,false,false,true,data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026西城一模.md:100-110;334-358,KEEP_IN_BODY_VERIFIED,否,否,PASS_MACHINE_PROOF_PACK_ROW,,Q21正式阅卷细则明确可用实践观；当前DOCX已有实践与认识总论条目，围绕长期探索和实践生成中国式现代化道路展开。,纠正旧矩阵误判：实践观属于必修四哲学；仅辩证思维、创新思维/超前思维排除。
M0063,2026西城一模,2026,一模,Q21,必修四哲学主观题正文条目,是：已进入当前DOCX/PDF正文,矛盾的特殊性 / 具体问题具体分析,强细则,formal_scoring_or_marking_support,true,false,false,false,false,false,true,data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026西城一模.md:100-110;334-358,KEEP_IN_BODY_VERIFIED,否,否,PASS_MACHINE_PROOF_PACK_ROW,,Q21正式阅卷细则明确可用矛盾观；当前DOCX用中国式现代化不同于西式现代化、关键领域具体矛盾作答。,2026-05-25回源确认：当前DOCX已保留Q21具体问题具体分析正文条目。
M0064,2026西城一模,2026,一模,Q21,必修四哲学主观题正文条目,是：已进入当前DOCX/PDF正文,发展的观点 / 发展的普遍性,强细则,formal_scoring_or_marking_support,true,false,false,false,false,false,true,data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026西城一模.md:100-110;334-358,KEEP_IN_BODY_VERIFIED,否,否,PASS_MACHINE_PROOF_PACK_ROW,,Q21正式阅卷细则明确可用发展观；当前DOCX围绕承前启后、全面发力、攻坚突破展开。,2026-05-25回源确认：当前DOCX已保留Q21发展观点正文条目。
M0065,2026西城一模,2026,一模,Q21,必修四哲学主观题正文条目,是：已进入当前DOCX/PDF正文,尊重客观规律与发挥主观能动性相结合,强细则,formal_scoring_or_marking_support,true,false,false,false,false,false,true,data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026西城一模.md:100-110;334-358,KEEP_IN_BODY_VERIFIED,否,否,PASS_MACHINE_PROOF_PACK_ROW,,Q21正式阅卷细则明确可用规律与主观能动性的关系；当前DOCX围绕关键时期尊重规律并主动探索展开。,2026-05-25回源确认：当前DOCX已保留Q21规律与主观能动性正文条目。
M0066,2026石景山一模,2026,一模,Q17(1),必修四哲学主观题现有正文覆盖,是：已进入当前DOCX/PDF正文,矛盾就是对立统一,正式评分细则-综合角度+示例（非逐点细则）,formal_broad_angle_or_level_support,true,false,false,false,false,true,true,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026石景山一模\2026石景山区高三一模评分细则.doc; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_baodian_52_base_insert_second_mock_first_mock_audit_2026-05-24\01_source_inventory\suite_source_bundles\2026石景山一模.md; C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026石景山一模\2026北京石景山高三一模政治（教师版）.pdf,SOURCE_REVIEW_CLOSED_CURRENT_DOCX_COVERAGE_SHIJINGSHAN_2026_YIMO,否,否,PASS_MACHINE_PROOF_PACK_ROW,,石景山一模第17题正式评分细则写明：第（1）问可从规律、联系、发展、矛盾、文化传承与创新等角度回答；示例明确列出阴阳对立统一、具体问题具体分析、系统优化方法、人民至上价值观和中医药文化传承。,现有DOCX多处第17题第（1）问条目覆盖；本批不重复插入。
M0067,2026石景山一模,2026,一模,Q17(1),必修四哲学主观题现有正文覆盖,是：已进入当前DOCX/PDF正文,矛盾的特殊性 / 具体问题具体分析,正式评分细则-综合角度+示例（非逐点细则）,formal_broad_angle_or_level_support,true,false,false,false,false,true,true,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026石景山一模\2026石景山区高三一模评分细则.doc; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_baodian_52_base_insert_second_mock_first_mock_audit_2026-05-24\01_source_inventory\suite_source_bundles\2026石景山一模.md; C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026石景山一模\2026北京石景山高三一模政治（教师版）.pdf,SOURCE_REVIEW_CLOSED_CURRENT_DOCX_COVERAGE_SHIJINGSHAN_2026_YIMO,否,否,PASS_MACHINE_PROOF_PACK_ROW,,石景山一模第17题正式评分细则写明：第（1）问可从规律、联系、发展、矛盾、文化传承与创新等角度回答；示例明确列出阴阳对立统一、具体问题具体分析、系统优化方法、人民至上价值观和中医药文化传承。,现有DOCX多处第17题第（1）问条目覆盖；本批不重复插入。
M0068,2026石景山一模,2026,一模,Q17(1),必修四哲学主观题现有正文覆盖,是：已进入当前DOCX/PDF正文,系统观念 / 系统优化,正式评分细则-综合角度+示例（非逐点细则）,formal_broad_angle_or_level_support,true,false,false,false,false,true,true,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026石景山一模\2026石景山区高三一模评分细则.doc; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_baodian_52_base_insert_second_mock_first_mock_audit_2026-05-24\01_source_inventory\suite_source_bundles\2026石景山一模.md; C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026石景山一模\2026北京石景山高三一模政治（教师版）.pdf,SOURCE_REVIEW_CLOSED_CURRENT_DOCX_COVERAGE_SHIJINGSHAN_2026_YIMO,否,否,PASS_MACHINE_PROOF_PACK_ROW,,石景山一模第17题正式评分细则写明：第（1）问可从规律、联系、发展、矛盾、文化传承与创新等角度回答；示例明确列出阴阳对立统一、具体问题具体分析、系统优化方法、人民至上价值观和中医药文化传承。,现有DOCX多处第17题第（1）问条目覆盖；本批不重复插入。
M0069,2026石景山一模,2026,一模,Q17(1),必修四哲学主观题现有正文覆盖,是：已进入当前DOCX/PDF正文,发展的观点 / 发展的普遍性,正式评分细则-综合角度+示例（非逐点细则）,formal_broad_angle_or_level_support,true,false,false,false,false,true,true,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026石景山一模\2026石景山区高三一模评分细则.doc; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_baodian_52_base_insert_second_mock_first_mock_audit_2026-05-24\01_source_inventory\suite_source_bundles\2026石景山一模.md; C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026石景山一模\2026北京石景山高三一模政治（教师版）.pdf,SOURCE_REVIEW_CLOSED_CURRENT_DOCX_COVERAGE_SHIJINGSHAN_2026_YIMO,否,否,PASS_MACHINE_PROOF_PACK_ROW,,石景山一模第17题正式评分细则写明：第（1）问可从规律、联系、发展、矛盾、文化传承与创新等角度回答；示例明确列出阴阳对立统一、具体问题具体分析、系统优化方法、人民至上价值观和中医药文化传承。,现有DOCX多处第17题第（1）问条目覆盖；本批不重复插入。
M0070,2026房山一模,2026,一模,Q16(2),question_prompt_not_verified,是：已由当前DOCX覆盖并登记ledger/accepted,矛盾的普遍性和特殊性,评分细则原文明示,formal_scoring_or_marking_support,true,true,false,false,false,false,true,2026各区模拟题/2026各区一模/2026房山一模/26 房山一模评标 全.docx:paras13-21; 2026各区模拟题/2026各区一模/2026房山一模/细则/2026房山一模细则.docx:paras13-21; preprocessed_corpus/renders/e37482eff39f3618/page_007.png,COVERED_AND_REGISTERED_BATCH12,否,否,PASS_MACHINE_PROOF_PACK_ROW,,房山一模评标/细则paras13-21明示：矛盾普遍性和特殊性的统一、一切从实际出发、尊重客观规律、发挥主观能动性、联系；高档要求融入大局中找定位/系统/整体。,Q16(2)已登记现有/新增正文：10. 2026房山一模 第16题第（2）问（主观题）；16. 2026房山一模 第16题第（2）问（主观题）；18. 2026房山一模 第16题第（2）问（主观题）；10. 2026房山一模 第16题第（2）问（主观题）；17. 2026房山一模 第16题第（2）问（主观题）。
