year_root,year,district,stage,suite_guess,role,extension,size,modified,relative_path,absolute_path,source_id,text_path,method,status,quality_flag,char_count,cjk_count,error
2026各区模拟题,2026,西城,一模,2026西城一模,rubric,.docx,21457,2026-04-11T22:11:15,2026各区一模\2026西城一模\高三一模阅卷细则26.04(1).docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\高三一模阅卷细则26.04(1).docx,1d6bf8a2a514,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\1d6bf8a2a514_高三一模阅卷细则26.04(1).txt,python-docx,ok,usable_text,2574,1947,
2026各区模拟题,2026,西城,一模,2026西城一模,paper,.docx,4178588,2026-04-11T17:38:47,2026各区一模\2026西城一模\高三统一测试思想政治试卷.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\高三统一测试思想政治试卷.docx,8c48dd06bdcd,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\8c48dd06bdcd_高三统一测试思想政治试卷.txt,python-docx,ok,usable_text,6152,4845,
2026各区模拟题,2026,通州,一模,2026通州一模,paper,.pdf,8260419,2026-04-28T09:17:57,2026各区一模\2026通州一模\2026北京通州高三一模政治.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026通州一模\2026北京通州高三一模政治.pdf,87dbd4bb08d3,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\87dbd4bb08d3_2026北京通州高三一模政治.txt,pymupdf_text+tesseract_ocr,ok,usable_text,13583,5910,
2026各区模拟题,2026,通州,一模,2026通州一模,rubric,.pdf,1769056,2026-04-28T09:18:23,2026各区一模\2026通州一模\26 通州一模评标.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026通州一模\26 通州一模评标.pdf,e767a79a94e0,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\e767a79a94e0_26_通州一模评标.txt,pymupdf_text,ok,usable_text,4887,3553,
2026各区模拟题,2026,门头沟,一模,2026门头沟一模,rubric,.docx,23845,2026-04-14T11:20:46,2026各区一模\2026门头沟一模\细则\2026门头沟一模细则.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026门头沟一模\细则\2026门头沟一模细则.docx,fd6c1b63e9e9,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\fd6c1b63e9e9_2026门头沟一模细则.txt,python-docx,ok,usable_text,5057,3811,
2026各区模拟题,2026,门头沟,一模,2026门头沟一模,paper,.pdf,1288180,2026-04-14T11:21:12,2026各区一模\2026门头沟一模\试卷\门头沟区高三政治一模试卷.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026门头沟一模\试卷\门头沟区高三政治一模试卷.pdf,84cc6cb49db1,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\84cc6cb49db1_门头沟区高三政治一模试卷.txt,pymupdf_text,ok,usable_text,8686,6113,
2026各区模拟题,2026,门头沟,一模,2026门头沟一模,paper,.pdf,1288180,2026-04-14T11:21:12,2026各区一模\2026门头沟一模\门头沟区高三政治一模试卷.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026门头沟一模\门头沟区高三政治一模试卷.pdf,2d231ef296d5,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\2d231ef296d5_门头沟区高三政治一模试卷.txt,pymupdf_text,ok,usable_text,8686,6113,
2026各区模拟题,2026,门头沟,一模,2026门头沟一模,rubric,.docx,23845,2026-04-14T11:20:46,2026各区一模\2026门头沟一模\门头沟高三政治一模参考答案及评标细则新.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026门头沟一模\门头沟高三政治一模参考答案及评标细则新.docx,69efcf637b8c,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\69efcf637b8c_门头沟高三政治一模参考答案及评标细则新.txt,python-docx,ok,usable_text,5057,3811,
2026各区模拟题,2026,顺义,一模,2026顺义一模,rubric,.pptx,119656,2026-04-12T21:51:48,2026各区一模\2026顺义一模\2026年顺义一模  细则.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026顺义一模\2026年顺义一模  细则.pptx,34edfeb60688,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\34edfeb60688_2026年顺义一模_细则.txt,python-pptx,ok,usable_text,4322,3180,
2026各区模拟题,2026,顺义,一模,2026顺义一模,paper,.pdf,2907362,2026-04-12T21:51:10,2026各区一模\2026顺义一模\2026顺义一模.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026顺义一模\2026顺义一模.pdf,09e5f8e1c40b,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\09e5f8e1c40b_2026顺义一模.txt,pymupdf_text,ok,usable_text,9062,6947,
2026各区模拟题,2026,顺义,一模,2026顺义一模,rubric,.pptx,119656,2026-04-12T21:51:48,2026各区一模\2026顺义一模\细则\2026顺义一模细则.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026顺义一模\细则\2026顺义一模细则.pptx,4643c1342de3,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\4643c1342de3_2026顺义一模细则.txt,python-pptx,ok,usable_text,4322,3180,
2026各区模拟题,2026,顺义,一模,2026顺义一模,paper,.pdf,2907362,2026-04-12T21:51:10,2026各区一模\2026顺义一模\试卷\2026顺义一模.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026顺义一模\试卷\2026顺义一模.pdf,ff858386e7b3,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\ff858386e7b3_2026顺义一模.txt,pymupdf_text,ok,usable_text,9062,6947,
2026各区模拟题,2026,东城,二模,2026东城二模,rubric,.pdf,638739,2026-05-18T13:12:12,2026各区二模\2026东城二模\细则\16.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\16.pdf,6ac9911710fa,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\6ac9911710fa_16.txt,pymupdf_text,ok,usable_text,1552,1047,
2026各区模拟题,2026,东城,二模,2026东城二模,rubric,.pdf,159887,2026-05-18T13:12:09,2026各区二模\2026东城二模\细则\17题评标.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\17题评标.pdf,7252dae78c78,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\7252dae78c78_17题评标.txt,pymupdf_text,ok,usable_text,1202,845,
2026各区模拟题,2026,东城,二模,2026东城二模,rubric,.pdf,520382,2026-05-18T13:12:08,2026各区二模\2026东城二模\细则\18题阅卷细则(5.9).pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\18题阅卷细则(5.9).pdf,30022fb79d4d,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\30022fb79d4d_18题阅卷细则(5.9).txt,pymupdf_text,ok,usable_text,1016,745,
2026各区模拟题,2026,东城,二模,2026东城二模,rubric,.pdf,191503,2026-05-18T13:12:05,2026各区二模\2026东城二模\细则\20题（1+2）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\20题（1+2）.pdf,2bf6c96ae858,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\2bf6c96ae858_20题（1+2）.txt,pymupdf_text,ok,usable_text,699,445,
2026各区模拟题,2026,东城,二模,2026东城二模,rubric,.pdf,650708,2026-05-18T13:12:04,2026各区二模\2026东城二模\细则\26年东城二模20（3）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\26年东城二模20（3）.pdf,a53a89780457,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\a53a89780457_26年东城二模20（3）.txt,pymupdf_text,ok,usable_text,1172,845,
2026各区模拟题,2026,东城,二模,2026东城二模,rubric,.pdf,750700,2026-05-18T13:12:02,2026各区二模\2026东城二模\细则\东城二模 19题阅卷细则.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\东城二模 19题阅卷细则.pdf,3627069b7a3b,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\3627069b7a3b_东城二模_19题阅卷细则.txt,pymupdf_text,ok,usable_text,548,313,
2026各区模拟题,2026,东城,二模,2026东城二模,rubric,.pdf,359677,2026-05-18T13:11:59,2026各区二模\2026东城二模\细则\二模21题细则模版.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\二模21题细则模版.pdf,3cc6c5fb7d3c,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\3cc6c5fb7d3c_二模21题细则模版.txt,pymupdf_text,ok,usable_text,1310,942,
2026各区模拟题,2026,东城,二模,2026东城二模,paper,.docx,1008214,2026-05-18T12:30:56,2026各区二模\2026东城二模\试卷\2026北京东城高三二模政治（教师版）.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\试卷\2026北京东城高三二模政治（教师版）.docx,b5d5e225e678,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\b5d5e225e678_2026北京东城高三二模政治（教师版）.txt,python-docx,ok,usable_text,7422,5716,
2026各区模拟题,2026,丰台,二模,2026丰台二模,rubric,.pptx,15327627,2026-05-16T16:34:44,2026各区二模\2026丰台二模\细则\2026丰台区二模主观题阅卷细则(1).pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026丰台二模\细则\2026丰台区二模主观题阅卷细则(1).pptx,4a1978a6644d,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\4a1978a6644d_2026丰台区二模主观题阅卷细则(1).txt,python-pptx,ok,usable_text,13235,9511,
2026各区模拟题,2026,丰台,二模,2026丰台二模,rubric,.docx,33733,2026-05-16T16:34:36,2026各区二模\2026丰台二模\细则\高三政治答案.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026丰台二模\细则\高三政治答案.docx,6fcb7afe6105,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\6fcb7afe6105_高三政治答案.txt,python-docx,ok,usable_text,1699,1195,
2026各区模拟题,2026,丰台,二模,2026丰台二模,paper,.pdf,1856697,2026-05-18T12:31:48,2026各区二模\2026丰台二模\试卷\2026北京丰台高三二模政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026丰台二模\试卷\2026北京丰台高三二模政治（教师版）.pdf,929c06ba4239,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\929c06ba4239_2026北京丰台高三二模政治（教师版）.txt,pymupdf_text,ok,usable_text,9753,6501,
2026各区模拟题,2026,房山,二模,2026房山二模,rubric,.docx,34129,2026-05-16T16:32:59,2026各区二模\2026房山二模\细则\26房山评标(2).docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026房山二模\细则\26房山评标(2).docx,18f55ce2ea31,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\18f55ce2ea31_26房山评标(2).txt,python-docx,ok,usable_text,4133,3143,
2026各区模拟题,2026,房山,二模,2026房山二模,rubric,.docx,34129,2026-05-16T16:32:59,2026各区二模\2026房山二模\细则\26房山评标.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026房山二模\细则\26房山评标.docx,3c33c16cc97c,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\3c33c16cc97c_26房山评标.txt,python-docx,ok,usable_text,4133,3143,
2026各区模拟题,2026,房山,二模,2026房山二模,paper,.pdf,12444404,2026-05-18T12:34:56,2026各区二模\2026房山二模\试卷\2026北京房山高三二模政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026房山二模\试卷\2026北京房山高三二模政治（教师版）.pdf,0780845e544e,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\0780845e544e_2026北京房山高三二模政治（教师版）.txt,pymupdf_text,ok,usable_text,3884,2490,
2026各区模拟题,2026,朝阳,二模,2026朝阳二模,rubric,.docx,27992,2026-05-16T16:35:02,2026各区二模\2026朝阳二模\细则\202605朝阳高三政治二模阅卷细则(1).docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026朝阳二模\细则\202605朝阳高三政治二模阅卷细则(1).docx,a8e6564124b2,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\a8e6564124b2_202605朝阳高三政治二模阅卷细则(1).txt,python-docx,ok,usable_text,5360,4064,
2026各区模拟题,2026,朝阳,二模,2026朝阳二模,paper,.docx,78338,2026-05-18T12:30:27,2026各区二模\2026朝阳二模\试卷\2026北京朝阳高三二模政治（教师版）.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026朝阳二模\试卷\2026北京朝阳高三二模政治（教师版）.docx,3a69d55affdd,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\3a69d55affdd_2026北京朝阳高三二模政治（教师版）.txt,python-docx,ok,usable_text,15199,11578,
2026各区模拟题,2026,海淀,二模,2026海淀二模,rubric,.pdf,90283098,2026-05-18T12:25:14,2026各区二模\2026海淀二模\细则\26海淀高三政治二模讲评.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026海淀二模\细则\26海淀高三政治二模讲评.pdf,67be2470b570,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\67be2470b570_26海淀高三政治二模讲评.txt,pymupdf_text,ok,usable_text,6695,3780,
2026各区模拟题,2026,海淀,二模,2026海淀二模,paper,.docx,1255518,2026-05-18T12:30:49,2026各区二模\2026海淀二模\试卷\2026北京海淀高三二模政治（教师版）.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026海淀二模\试卷\2026北京海淀高三二模政治（教师版）.docx,3fda2ac398c3,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\3fda2ac398c3_2026北京海淀高三二模政治（教师版）.txt,python-docx,ok,usable_text,10402,8083,
2026各区模拟题,2026,石景山,二模,2026石景山二模,rubric,.doc,44032,2026-05-16T16:34:42,2026各区二模\2026石景山二模\细则\石景山区高三政治第二次模拟考试答案评分细则(1).doc,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026石景山二模\细则\石景山区高三政治第二次模拟考试答案评分细则(1).doc,5c5a622986b5,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\5c5a622986b5_石景山区高三政治第二次模拟考试答案评分细则(1).txt,binary_text_scan,ok,usable_text,11583,1251,
2026各区模拟题,2026,石景山,二模,2026石景山二模,paper,.docx,258696,2026-05-18T12:31:32,2026各区二模\2026石景山二模\试卷\2026北京石景山高三二模政治（教师版）.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026石景山二模\试卷\2026北京石景山高三二模政治（教师版）.docx,154de2bb5790,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\154de2bb5790_2026北京石景山高三二模政治（教师版）.txt,python-docx,ok,usable_text,9199,6649,
2026各区模拟题,2026,西城,二模,2026西城二模,rubric,.pdf,5841277,2026-05-16T16:34:27,2026各区二模\2026西城二模\细则\西城二模评标.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026西城二模\细则\西城二模评标.pdf,60b8c15a8381,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\60b8c15a8381_西城二模评标.txt,pymupdf_text+tesseract_ocr,ok,usable_text,8738,3752,
2026各区模拟题,2026,西城,二模,2026西城二模,paper,.docx,317572,2026-05-18T12:31:09,2026各区二模\2026西城二模\试卷\2026北京西城高三二模政治（教师版）.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026西城二模\试卷\2026北京西城高三二模政治（教师版）.docx,5840fa0ee347,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\5840fa0ee347_2026北京西城高三二模政治（教师版）.txt,python-docx,ok,usable_text,8284,6362,
2026各区模拟题,2026,顺义,二模,2026顺义二模,paper,.pdf,5780991,2026-05-18T13:22:33,2026各区二模\2026顺义二模\26顺义二模(1).pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026顺义二模\26顺义二模(1).pdf,e921f6c61eb2,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\e921f6c61eb2_26顺义二模(1).txt,pymupdf_text+tesseract_ocr,ok,usable_text,13426,6077,
2026各区模拟题,2026,顺义,二模,2026顺义二模,rubric,.doc,60416,2026-05-18T21:25:47,2026各区二模\2026顺义二模\26顺义二模评标.doc,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026顺义二模\26顺义二模评标.doc,bf56fa7b6dce,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\bf56fa7b6dce_26顺义二模评标.txt,binary_text_scan,ok,usable_text,23004,2590,
2026各区模拟题,2026,东城,期中,2026东城期中,paper,.pdf,917160,2026-03-11T12:48:08,2026各区期末和期中\2026东城期末\2026北京东城高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\2026北京东城高三（上）期末政治（教师版）.pdf,885961b02b12,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\885961b02b12_2026北京东城高三（上）期末政治（教师版）.txt,pymupdf_text,ok,usable_text,8054,5883,
2026各区模拟题,2026,东城,期中,2026东城期中,lecture,.pptx,312723506,2026-03-11T12:49:28,2026各区期末和期中\2026东城期末\东城期末.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\东城期末.pptx,96603be1568d,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\96603be1568d_东城期末.txt,python-pptx,ok,usable_text,18680,13806,
2026各区模拟题,2026,东城,期中,2026东城期中,rubric,.pptx,312723506,2026-03-11T12:49:28,2026各区期末和期中\2026东城期末\细则\2026东城期末细则.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\细则\2026东城期末细则.pptx,6342de015517,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\6342de015517_2026东城期末细则.txt,python-pptx,ok,usable_text,18680,13806,
2026各区模拟题,2026,东城,期中,2026东城期中,paper,.pdf,917160,2026-03-11T12:48:08,2026各区期末和期中\2026东城期末\试卷\2026北京东城高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\试卷\2026北京东城高三（上）期末政治（教师版）.pdf,09fc30dbbbf2,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\09fc30dbbbf2_2026北京东城高三（上）期末政治（教师版）.txt,pymupdf_text,ok,usable_text,8054,5883,
2026各区模拟题,2026,丰台,期中,2026丰台期中,paper,.pdf,6789048,2026-03-11T12:49:12,2026各区期末和期中\2026丰台期末\2026北京丰台高三（上）期末政治.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026丰台期末\2026北京丰台高三（上）期末政治.pdf,13d7cb847286,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\13d7cb847286_2026北京丰台高三（上）期末政治.txt,pymupdf_text+tesseract_ocr,ok,usable_text,12804,5234,
2026各区模拟题,2026,丰台,期中,2026丰台期中,rubric,.pdf,10715348,2026-03-11T12:50:02,2026各区期末和期中\2026丰台期末\丰台高三期末主观题评标.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026丰台期末\丰台高三期末主观题评标.pdf,1f5dc4c7a515,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\1f5dc4c7a515_丰台高三期末主观题评标.txt,pymupdf_text,ok,usable_text,10186,7099,
2026各区模拟题,2026,丰台,期中,2026丰台期中,rubric,.pdf,10715348,2026-03-11T12:50:02,2026各区期末和期中\2026丰台期末\细则\2026丰台期末细则.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026丰台期末\细则\2026丰台期末细则.pdf,2a0cb6696488,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\2a0cb6696488_2026丰台期末细则.txt,pymupdf_text,ok,usable_text,10186,7099,
2026各区模拟题,2026,丰台,期中,2026丰台期中,paper,.pdf,6789048,2026-03-11T12:49:12,2026各区期末和期中\2026丰台期末\试卷\2026北京丰台高三（上）期末政治.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026丰台期末\试卷\2026北京丰台高三（上）期末政治.pdf,17484311b095,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\17484311b095_2026北京丰台高三（上）期末政治.txt,pymupdf_text+tesseract_ocr,ok,usable_text,12804,5234,
2026各区模拟题,2026,朝阳,期中,2026朝阳期中,rubric,.docx,32954,2026-04-01T15:43:00,2026各区期末和期中\2026朝阳期中\2025.11朝阳期中政治评标.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\2025.11朝阳期中政治评标.docx,7d4869e6adca,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\7d4869e6adca_2025.11朝阳期中政治评标.txt,python-docx,ok,usable_text,4749,3745,
2026各区模拟题,2026,朝阳,期中,2026朝阳期中,rubric,.docx,32954,2026-03-11T12:50:23,2026各区期末和期中\2026朝阳期中\2025.11朝阳高三政治期中阅卷细则.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\2025.11朝阳高三政治期中阅卷细则.docx,c6ffcf893b95,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\11_strict_final_rebuild_2026-05-23\01_extracted_text\c6ffcf893b95_2025.11朝阳高三政治期中阅卷细则.txt,python-docx,ok,usable_text,4749,3745,
