suite,question,normalized_key,likely_xuanbiyi,matched_terms,evidence_status,current_status,reason,next_action,scoring_evidence,paper_evidence
2024丰台二模,Q19,2024丰台二模Q19,candidate_xuanbiyi_review,当代国际政治与经济；国际政治与经济；全球治理；人类命运共同体；中国智慧；中国力量；两个市场；两种资源,scoring_located,already_in_main,当前学生主表已有该题源,保持，后续只做证据抽检,放：高水平对外开放/国内国际双循环/新发展格局/国内国际两个市场两种资源/比较优势1分+材料如何加强对外合作与交流1分 19.结合材料，运用《当代国际政治与经济》知识，说明中国“答卷”如何彰显大国担当。（6分） 参考答案： 中国作为负责任大国，在面临气候变化的挑战中积极承担责任，发挥建设性作用；在保护环境方面，中国通过南南合作帮助发展中国家发展，贡献中国智慧、中国力量；中国通过区域合作，促进区域环境改善，构建人类命运共同体。 【拓展答案】： 完善全球治理。共商共建共享。合作共赢。 评分标准说明： 1.三个角度，每个角度2分，分析“做了什么，有怎样的效果或意义，从而彰显大国担当。 第一个角度：做法-中国怎么承担大国责任的，效果或意义-发挥建,"下 共识 : o (8 分 ) 高 三 政治 第 6 页 ( 共 8 页 ) --- page 7 OCR --- 19. (6 分 ) 《巴黎 协定 》 首 次 全 球 “大 考 ""， 中 国 “答卷 ”彰显 大 国 担当 。 2023 年 12 月 ，《 联 合 国 气候 变化 框架 公约 》 第 二 十 八 次 缔约 方 大 会 完成 《巴黎 协定 》 生效 后 的 首次 全 球 瘟 点 ， 多 方 再 次 强调 了 “共同 但 有 区 别 的 责任 ”原则 的 重要 性 ， 中 国 提交 的 “答卷 ”引起 各 方 关注 。 ; 人 中 国 发 布 的 《中 国 应 对 气候 变化 的 政策 与 行动 2023 年 度 报"
2024丰台二模,Q20,2024丰台二模Q20,evidence_or_module_review,,scoring_not_located,evidence_not_located,当前自动抽取未定位细则,回源OCR/渲染页继续找细则,,"运 用 《当代 国际 政治 与 经 济 》 知 识 ， 说 明 中 国 “答卷 ”如 何 彰 显 大 国 担当 。 20. (8 分 ) 统筹 发 展 和 人 安全， 是 我 们 党 治国 理 政 的 重要 方略 。 我 们 党 在 不 同 历史 时 期 都 训 度 重视 统筹 发 展 和 安全 。 oe ,sign 社会 主义 革命 和 改革 开放 和 社会 主义 ,| 中国 特 色 社会 主义 | ;新 民主 主义 革命 时 期 建设 时 期 现代 化 建设 新 时 期 MRE ;我 们 党 重视 统筹 好 革 ; 我 们 党 强调 统筹 好 国 ; 我 们 党 正确 处 理 改革 ; 我 们 党 把 坚持 总 体 国 | ;"
2024丰台二模,Q21,2024丰台二模Q21,evidence_or_module_review,,scoring_not_located,evidence_not_located,当前自动抽取未定位细则,回源OCR/渲染页继续找细则,,展 和 安全 ”的 认识 。 高 三 政治 第 7 页 ( 共 8 页 ) --- page 8 OCR --- 21. (7 分 ) 你 的 步伐 就 是 中 国 的 步伐 。 无 数 个 “你 ”的 外 销 步伐 汇聚 成 新 时 代 中 国 前 进 的 坚实 步伐 。 有 人 勇 源 科 技 高 峰 ， 致力 关键 核心 技术 自主 创新 ， 在 重大 科技 领域 实现 原创 性 突破 ; 有 人 扎根 城乡 基层 ， 服务 一 方 百 姓 ， 办 了 许多 暖 民 心 、 解 民居 的 好 事实 事 ， 有 人 身 残 志 坚 ， 以 永 不 言 弃 的 精神 拼搏 奋斗 ， 在 人 生 的 赛场 上 取得 了 骄 人 成
2024朝阳一模,Q16,2024朝阳一模Q16,non_xuanbiyi_or_unclear,,scoring_located,strict_exclude_or_other_module,有细则但未命中选必一核心词或疑似其他模块,保留排除证据，必要时抽检,） 二审材料划分层：分层分段、画出关键 再审设问建答案：材料语言+教材语言+时政语言 班级得分率： 最高分： 最低分： 16.（7分） 中国共产党作为百年大党，如何跳出治乱兴衰历史周期率，永葆先进性和纯洁性、永葆青春活力，永远得到人民拥护和支持，实现长期执政，是必须回答好、解决好的一个根本性问题。 对于这一问题，在“窑洞对”中，毛泽东给出了第一个答案，这就是“让人民来监督政府”。党的十八大以来，以习近平同志为核心的党中央带领全党以前所未有的决心力度推进全面从严治党，在第一个答案基础上，给出了第二个答案，这就是勇于自我革命。 “接受人民监督”和“勇于自我革命”这两个答案的提出，体现了我们党对长期执政的规律性认识达到了新高度，必将引领我们党团,2024.4 第一部分（选择题 共45分） 第二部分（非选择题 共55分） 16.（7分） 可从中国特色政治制度、全面从严治党等角度，全面、辩证地阐释两者的关系。 17.（7分） 可以从市场调节和宏观调控的角度，也可以从国家、企业、社会、个人等不同主体的角度提出建议。 18.（16分） （1）8分 一是有关部门积极开展条例的宣传解读，增进理解，营造“知法尊法”良好氛围。 二是政府依照条例积极履职，完善科技创新中心建设政策，提供优良的科技创新公共服务。 三是企业、个人等创新主体，充分利用条例对科技创新的保障性规定，积极开展自主创新。 四是市人大及常委会加强条例实施监督、反馈，市政协关注条例的实施，
2024朝阳一模,Q17,2024朝阳一模Q17,evidence_or_module_review,,answer_only,answer_only_needs_rubric,当前仅定位普通答案,继续寻找细则，未定位前不入主表,,二部分（非选择题 共55分） 16.（7分） 可从中国特色政治制度、全面从严治党等角度，全面、辩证地阐释两者的关系。 17.（7分） 可以从市场调节和宏观调控的角度，也可以从国家、企业、社会、个人等不同主体的角度提出建议。 18.（16分） （1）8分 一是有关部门积极开展条例的宣传解读，增进理解，营造“知法尊法”良好氛围。 二是政府依照条例积极履职，完善科技创新中心建设政策，提供优良的科技创新公共服务。 三是企业、个人等创新主体，充分利用条例对科技创新的保障性规定，积极开展自主创新。 四是市人大及常委会加强条例实施监督、反馈，市政协关注条例的实施，加强沟通、协商等。 五是司法机关应加强对条例的司法适用，努力为建设国际科创中心营造公平正
2024朝阳一模,Q18,2024朝阳一模Q18,non_xuanbiyi_or_unclear,,scoring_located,strict_exclude_or_other_module,有细则但未命中选必一核心词或疑似其他模块,保留排除证据，必要时抽检,角度2分，政府、企业选两个主体，选3个角度就6分； 1个主体最高4分，2个主体6分。 --- slide 34 --- 18.（16分）科技创新、科学普及是实现创新发展的两翼。 材料一 加快建设北京国际科技创新中心，是党中央赋予北京的重大战略任务，既需要有坚实有力的法制保障，更需要法制的严格实施。 北京市第十六届人民代表大会第二次会议表决通过了《北京国际科技创新中心建设条例》。条例紧紧围绕“建设一个什么样的国际科技创新中心、怎么建设国际科技创新中心”作出规定，为高质量建设国际科技创新中心提供法制保障。 《北京国际科技创新中心建设条例》制度覆盖面广、涉及主体多，后续需要各方齐心协力，共同抓好贯彻落实。 （1）《北京国际科技创新中心建设条例》,两者的关系。 17.（7分） 可以从市场调节和宏观调控的角度，也可以从国家、企业、社会、个人等不同主体的角度提出建议。 18.（16分） （1）8分 一是有关部门积极开展条例的宣传解读，增进理解，营造“知法尊法”良好氛围。 二是政府依照条例积极履职，完善科技创新中心建设政策，提供优良的科技创新公共服务。 三是企业、个人等创新主体，充分利用条例对科技创新的保障性规定，积极开展自主创新。 四是市人大及常委会加强条例实施监督、反馈，市政协关注条例的实施，加强沟通、协商等。 五是司法机关应加强对条例的司法适用，努力为建设国际科创中心营造公平正义的法治环境。 （2）（8分） 科学普及与科技创新同等重要。 科学普及与科技创新虽各有侧重，但也具有同一性
2024朝阳一模,Q19,2024朝阳一模Q19,evidence_or_module_review,,answer_only,answer_only_needs_rubric,当前仅定位普通答案,继续寻找细则，未定位前不入主表,,"持“两点论”和“重点论”的统一，培养壮大科普人才队伍，改变“重科研、轻科普”的现状，营造热爱科学、崇尚创新的社会氛围。 19.（7分） 社会主义市场经济本质上是法治经济。民法典将诚信原则确立为基本原则之一，凸显了社会主义核心价值观对社会主义市场经济建设的引导和规范。 诚信原则要求合同当事人按照约定全面履行义务，有利于规范民事主体行为，尊重和维护民事主体合法权利；司法机关可根据诚信原则定分止争,维护公平正义，维护诚信、健康的市场秩序。 诚信原则要求经营者依法、诚信经营，保护消费者的合法权益。这不仅有利于平衡经营者与消费者之间的关系，而且有助于守法诚信的经营者扩大市场，并最终增进社会整体福祉。 20.（9分） （1）（5分） 以上推理属于充分"
2024朝阳一模,Q20,2024朝阳一模Q20,candidate_xuanbiyi_review,新型国际关系,scoring_located,candidate_review,有细则且命中选必一相关词，但当前主表未见该题源,人工+模型判断是否补录,稳定） （写出以上任意1点给1分，总分不超过2分） --- slide 44 --- --- slide 45 --- 20（1）参考答案： 以上推理属于充分条件假言推理。 充分条件假言判断，前件真，后件一定真，后件假，前件一定假。 考古发掘中已发掘出地底下有大量炭化竹节，故后件假，则前件假，即该区域当时广泛生长着竹子，以上推理成立。 细则： 推理类型： 充分条件假言推理（1分），没有替代，其他表述都不给分。 理由：充分条件假言判断，前件真，后件一定真，后件假，前件一定假。（2分） 替代：肯定前件，就能肯定后件/肯定前件式/前真后必真 考古发掘中已发掘出地底下有大量炭化竹节，故后件假，则前件假，即该区域当时广泛生长着竹子，以上推理成立。（2分,费者的合法权益。这不仅有利于平衡经营者与消费者之间的关系，而且有助于守法诚信的经营者扩大市场，并最终增进社会整体福祉。 20.（9分） （1）（5分） 以上推理属于充分条件假言推理。 充分条件假言判断，前件真，后件一定真，后件假，前件一定假。 考古发掘中已发掘出地底下有大量炭化竹节，故后件假，则前件假，即该区域当时广泛生长着竹子，以上推理成立。 （2）（4分） ①只有A区域古代气候较为温暖，A区域古代才能广泛生长着竹子， ②古代A区域广泛生长着竹子， 21.（9分） 在概括我国经济形势的基础上，可从总体国家安全观、推动构建新型国际关系、构建新发展格局、推进高水平对外开放等角度作答。 [TBL] 题号 | 1 | 2 | 3 | 4 | 5
2024朝阳一模,Q21,2024朝阳一模Q21,xuanbiyi_answer_only,新型国际关系,answer_only,already_in_main,当前学生主表已有该题源,保持，后续只做证据抽检,,推理成立。 （2）（4分） ①只有A区域古代气候较为温暖，A区域古代才能广泛生长着竹子， ②古代A区域广泛生长着竹子， 21.（9分） 在概括我国经济形势的基础上，可从总体国家安全观、推动构建新型国际关系、构建新发展格局、推进高水平对外开放等角度作答。 [TBL] 题号 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 [TBL] 答案 | B | C | B | A | A | B | C | D | D | C [TBL] 题号 | 11 | 12 | 13 | 14 | 15 [TBL] 答案 | B | C | D | A | C [TBL] 等级水平 | 等 级 描 述 [TBL] 水平4 | 观
2024朝阳二模,Q16,2024朝阳二模Q16,evidence_or_module_review,,answer_only,answer_only_needs_rubric,当前仅定位普通答案,继续寻找细则，未定位前不入主表,,"财产净收入 转移净收入 绝对量(单位:元) 22053 6542 3362 7261 占可支配收入的比重 56. 2% 16. 7% 8. 6% 18. 5% 比上年增长 7. 1% 6. 0% 4. 2% 5. 4% 下列说法正确的是 ①提高经营净收入和财产净收入占比有助于缩小居民收入差距 ②转移净收入快速增长说明我国已建立起完善的社会保障制度 ③我国的个人收入分配制度是居民收入来源多样化的制度保障 ④推动农村土地经营权有序流转有助于优化农村居民收入结构 A. ①② B. ①④ C. ②③ D. ③④ 6. “商业航天”是指以市场为主导、具有商业盈利模式的航天活动。2023 年7 月,我国民 营商业航天企业自主研制的全球首枚液氧甲烷火箭"
2024朝阳二模,Q17,2024朝阳二模Q17,non_xuanbiyi_or_unclear,,scoring_located,strict_exclude_or_other_module,有细则但未命中选必一核心词或疑似其他模块,保留排除证据，必要时抽检,取开放和审慎的态度面对人工智能技术，确保其在推动社会进步的同时，不损害人类的利益 和价值，真正为人类谋发展谋幸福。 17.结合材料，说明仲裁委员会作出上述裁决的理由，并分析该典型案例的意义。 原答案：甲公司通过平台向王某派单，并依据制度对王某进行奖惩，具有较强的人格从属性； 甲公司占有王某提供货物运输服务所需的数据信息，单方制定服务费用结算标准，具有明显 的经济从属性；王某从事的货物运输服务属于甲公司业务的组成部分，具有较强的组织从属 性。所以，双方之间存在事实上的劳动关系，对王某的仲裁请求应当予以支持。 该案例有利于指导各地仲裁机构、人民法院适应平台经济发展带来的新情况、新问题， 提高以事实为依据、以法律为准绳进行公正裁决的能力；,"2 页(共8 页) 4. 2024 年是中法建交60 周年。故宫博物院和法国凡尔赛宫联合举办了“紫禁城与凡尔 赛宫———17、18 世纪的中法交往”展览,分为“龙与百合花的相遇”“紫禁城中的法国风 景”“凡尔赛宫的中国时尚”三个单元,展出约200 件文物精品。 ڤ ᆁ  ܍ᅀBთ+LFN!* AN!*+*B*Cϓ7͙ Uκ1743ᎠEDBᬿᒬᲑ ь7"" U*ጠSJE ᄲڢMFȟ ! ᏁᏓ*"" M ᵨ+JJFNТߌБ=NUҫڢ (ܦ !̬7+ᒎ'Ƞ 这一展览 ①印证了当时的中国文化对法国艺术风尚产生了深刻影响 ②为增进中法两国在文化、艺术等领域的交流互鉴提供了平台 ③能凸显各国文化的包容性和多样性,展现民族文化的独特魅力 ④促进东西方文"
