question_id,suite_id,source_id,stable_locator,original_qno,question_type,phase03_section_scope,phase03_knowledge_node,phase03_reasoning_node,phase03_blocked_status,phase03_final_classification,phase12_category,phase12_action,phase12_blocker_reason,body77_status,body77_decision,phase05_status,current_exhaustive_conclusion,evidence_level,decision_basis,decision_reason,duplicate_or_reference,excerpt
Q-2025西城二模-17-1,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q17(1),17(1),主观题,待判,概念,逻辑三律与概念规则,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out=经济与社会(非选必三逻辑与思维),,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025西城二模-17-1; canonical_conclusion=excluded,yes,"17.(13分) (1)(6分)价格信号是引导资源配置的重要方式,农产品、能源、公用事业、公共服务、公共数据等 重要产品的价格,关系国计民生。在这些重点领域创新价格引导机制,综合施策,将有效市场与 有为政府更好结合,处理好发展与安全的关系,有利于促进重点产品的安全稳定供给,服务国家 重大战略,保障群众基本生产生活,提高资源配置效率和公平性,推动构建高水平社会主义市场 经济体制。 等级水平 等 级 描 述 水平4 (5~6 分) 观点鲜明,能明确表达自己的见解;紧扣问题,综合运用所学展开论述,逻辑严 密,条理清晰 水平3 (3~4 分) 观点比较明确,能表达自己的见解;能扣住问题展开论述,知识运用比较准确, 逻辑性较强,有条理 水平2 (1~2 分) 观点不明确;论述不能集中指向问题,罗列知识;知识运用不正确;论述缺乏逻 辑,条理性差 水平1 (0 分"
Q-2025西城二模-17-2,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q17(2),17(2),主观题,待判,概念,逻辑三律与概念规则,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out=政治与法治(非选必三逻辑与思维),,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025西城二模-17-2; canonical_conclusion=excluded,yes,"17.(13分) (1)(6分)价格信号是引导资源配置的重要方式,农产品、能源、公用事业、公共服务、公共数据等 重要产品的价格,关系国计民生。在这些重点领域创新价格引导机制,综合施策,将有效市场与 有为政府更好结合,处理好发展与安全的关系,有利于促进重点产品的安全稳定供给,服务国家 重大战略,保障群众基本生产生活,提高资源配置效率和公平性,推动构建高水平社会主义市场 经济体制。 等级水平 等 级 描 述 水平4 (5~6 分) 观点鲜明,能明确表达自己的见解;紧扣问题,综合运用所学展开论述,逻辑严 密,条理清晰 水平3 (3~4 分) 观点比较明确,能表达自己的见解;能扣住问题展开论述,知识运用比较准确, 逻辑性较强,有条理 水平2 (1~2 分) 观点不明确;论述不能集中指向问题,罗列知识;知识运用不正确;论述缺乏逻 辑,条理性差 水平1 (0 分"
Q-2025西城二模-18,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q18,18,主观题,待判,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025西城二模-18; canonical_conclusion=excluded,yes,"18.(8分)小刘为限制民事行为能力人,其大额打赏行为,家长事先不知情、事后也不同意追认,交易行为 无效。平台的审核措施不完善,未能尽到合理审查的义务,存在过错。小刘父母疏于监管,未能履行好 监护职责,行为存在过错。小刘沉迷打赏,并通过欺骗手段规避监管,自身行为也有过错。综合各方过 错程度,根据民法典157条规定,法院判定平台和小刘父母都应承担相应责任,符合公平原则。本案判决 警示,平台应健全审核机制、担当社会责任,监护人应履行监护义务,教育引导未成年人树立正确消费 观。"
Q-2025西城二模-19-1,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q19(1),19(1),主观题,待判,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025西城二模-19-1; canonical_conclusion=excluded,yes,"19.(10分) (1)(5分)机遇:世界国民财富总体增长,有利于经济发展和增进福祉。基础设施、工业和技术的增 长,可以提高生产率和支持提高生活水平。人力资本的增长,劳动者素质提高,对长期经济可持 续性发展至关重要。 挑战:国民财富增长不平衡,不可再生自然资本的增长不稳定性,各种安全风险增加,影响发展的 稳定性;可再生自然资本急剧下降,对环境可持续性和经济韧性都构成重大风险;人力资本改善的 质量和可及性因国家而异,加剧发展的不平衡。 (2)(5分)发展是解决一切问题的总钥匙。释放各国发展潜力,实现世界各国共同发展,才能保证持 久的和平。中国对最不发达国家实行零关税,开放广阔的中国市场,惠民生增福祉,与各国包括最 不发达国家共享发展新机遇,开放包容、互利共赢,携手推动建设开放型世界经济,展现了大国担 当。"
Q-2025西城二模-19-2,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q19(2),19(2),主观题,待判,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025西城二模-19-2; canonical_conclusion=excluded,yes,"19.(10分) (1)(5分)机遇:世界国民财富总体增长,有利于经济发展和增进福祉。基础设施、工业和技术的增 长,可以提高生产率和支持提高生活水平。人力资本的增长,劳动者素质提高,对长期经济可持 续性发展至关重要。 挑战:国民财富增长不平衡,不可再生自然资本的增长不稳定性,各种安全风险增加,影响发展的 稳定性;可再生自然资本急剧下降,对环境可持续性和经济韧性都构成重大风险;人力资本改善的 质量和可及性因国家而异,加剧发展的不平衡。 (2)(5分)发展是解决一切问题的总钥匙。释放各国发展潜力,实现世界各国共同发展,才能保证持 久的和平。中国对最不发达国家实行零关税,开放广阔的中国市场,惠民生增福祉,与各国包括最 不发达国家共享发展新机遇,开放包容、互利共赢,携手推动建设开放型世界经济,展现了大国担 当。"
Q-2025西城二模-20,S-2025西城二模,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q20,20,主观题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025西城二模-20; canonical_conclusion=blocked,yes,"20.(10分)可从党的性质宗旨;满足文化需求、丰富文化供给、推动文化创新创造;社会历史主体;中国式 现代化的实现等角度作答。 等级水平 等 级 描 述 水平4 (6~7 分) 观点鲜明正确,能明确表达自己的见解;紧扣问题,综合运用所学展开论述,逻 辑严密,条理清晰 水平3 (4~5 分) 观点正确,能表达自己的见解;能扣住问题展开论述,知识运用比较准确,逻辑 性较强,有条理 水平2 (2~3 分) 观点不明确;论述不能集中指向问题,罗列知识;知识运用不正确;论述缺乏逻 辑,条理性差 水平1 (0~1 分) 应答与试题无关;或重复试题内容,或没有应答 等级水平 等 级 描 述 水平4 (8~10 分) 观点鲜明,能明确表达自己的见解;紧扣问题,综合运用所学展开论述,逻辑 严密,条理清晰 水平3 (5~7 分) 观点比较明确,能表达自己的见解;能扣住问"
Q-2025顺义一模-5,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q5,5,选择题,待判,必要条件;联言,假言推理;周延判断;联言推理,pending_pairing,pending,already_in_74,covered_by_74_review_body,Batch03 Lane B confirmed for evidence fusion only; no student draft,not_represented,body_after_repair,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-5; canonical_conclusion=入正文,yes,"5.下列命题中,与“这篇散文不但文笔生动,而且富有哲理。”相矛盾的是( ) A.这篇散文不但文笔不生动,而且不富有哲理。 B.这篇散文或者文笔不生动,或者不富有哲理。 C.这篇散文如果文笔不生动,那么就是富有哲理的。 D.这篇散文只有富有哲理、才文笔生动。"
Q-2025顺义一模-1,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q1,1,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-1; canonical_conclusion=blocked,yes,"1.A 【详解】1:把百年大党治理好、建设强,需要提高党的长期执政能力,健全全面从严治党体系,以保持 党的先进性和纯洁性,1正确。 2:时刻保持解决大党独有难题的清醒和坚定,才能更好地推进党的建设,治理好、建设好党,2正确。 3:党发挥总揽全局、协调各方的领导核心作用,不直接对社会事务进行具体管理 ,具体管理由政府等 相关部门负责,3错误。 4:在党的建设中,政治建设是统领,而非思想建设统领,4错误。 故本题选A。"
Q-2025顺义一模-2,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q2,2,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-2; canonical_conclusion=blocked,yes,"2.C 【详解】1:共建社区微花园在一定程度上能促进人与自然和谐,强调绿色发展,而“解决发展动力问题” 的是创新发展,1错误。 2:材料提到居民积极献言建策、共同参与改造,说明微花园建设需要集思广益、因地制宜,符合社区实 际和居民需求,2正确。 3:微花园扮靓社区环境,为居民生活增添乐趣与温馨,蕴含着民生“大情怀”,彰显实干奋进、善作善成 的治理理念,3正确。 4:共建微花园提升了社区凝聚力和居民归属感,但“建立了完善的居民参与机制”表述过于绝对,目前只 是有居民参与,还未达到完善的程度,4错误。 故本题选C。"
Q-2025顺义一模-3,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q3,3,选择题,思维,想象;逆向思维,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out_other_book,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-3; canonical_conclusion=excluded,yes,"3.B 【详解】A:共性寓于个性之中,并通过个性表现出来 。应该是冰雪运动的共性文化寓于参赛各国独具个 性的文化之中,A 说法错误。 B:冰雪运动通过赛事竞技、文化活动等搭建跨文化交流桥梁,深化不同国家和地区间理解与合作,助推 共同发展,这体现了多元冰雪文化在交流与交融中赋能不同国家和地区发展 ,B 正确。 C:具体问题具体分析是促进各国文化交流与经济合作的关键,而不是承认矛盾普遍性 ,C 错误。 D:材料中是通过冰雪运动本身的特性来促进文化交流和经济发展,并没有体现运用逆向思维 ,D 排除。 故本题选B。"
Q-2025顺义一模-4,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q4,4,选择题,推理,判断;结论,其他复合推理;联言推理,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out_other_book,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-4; canonical_conclusion=excluded,yes,"4.D 【详解】1:实践具有直接现实性,调查结果属于认识范畴,不具有直接现实性,不能直接把观念的东西 ===== PAGE 10 ===== 第10页/共18页 变为现实,1错误。 2:从数据看,2018-2024 年居民互联网使用时间大幅增加,这体现了随着信息技术发展,人们生活方式 改变,反映出生活方式与信息技术的深刻互动,2正确。 3:物质决定意识,客观实际是党和政府制定完善社会民生政策的基础,而非调查结论,调查结论可作为 参考,3错误。 4:价值判断是价值选择的基础,居民对健身、学习等的重视,是基于自身对健康、自我提升等价值判断 基础上做出的价值选择,4正确。 故本题选D。"
