question_id,suite_id,stable_locator,原始题号,题型,部分归属,知识节点,题型节点,是否有答案,是否有评分细则,是否有讲评,blocked_status,source_final_classification,codex_preliminary_action,codex_reason,excerpt
Q-2024朝阳二模-4,S-2024朝阳二模,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf::Q4,4,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"4. 2024 年是中法建交60 周年。故宫博物院和法国凡尔赛宫联合举办了“紫禁城与凡尔 赛宫———17、18 世纪的中法交往”展览,分为“龙与百合花的相遇”“紫禁城中的法国风 景”“凡尔赛宫的中国时尚”三个单元,展出约200 件文物精品。 ڤ ᆁ  ܍ᅀBთ+LFN!* AN!*+*B*CΎ7͙ Uκ1743ᎠEDBᬿᒬᲑ ь7"" U*ጠSJE ᄲڢMFȟ ! ᏁᏓ*"" M ρ+JJFNТߌБ=NUҫڢ (ܦ !̬7+ᒎ'Ƞ 这一展览 1印证了当时的中国文化对法国艺术风尚产生了深刻影响 2为增进中法两国在文化、艺术等领域的交流互鉴提供了平台 3能凸显各国文化的包容性和多样性,展现民族文化的独特魅力 4促进东西方文化在交融中实现趋同、创新,使两国人民共享优秀文化 A. 12 B. 13 C. 24 D. 34"
Q-2024朝阳二模-5,S-2024朝阳二模,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf::Q5,5,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,5. 2023 年我国居民人均收入情况(按收入来源划分) 工资性收入 经营净收入 财产净收入 转移净收入 绝对量(单位:元) 22053 6542 3362 7261 占可支配收入的比重
Q-2024朝阳二模-5,S-2024朝阳二模,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf::Q5,5,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,5. 4% 下列说法正确的是 1提高经营净收入和财产净收入占比有助于缩小居民收入差距 2转移净收入快速增长说明我国已建立起完善的社会保障制度 3我国的个人收入分配制度是居民收入来源多样化的制度保障 4推动农村土地经营权有序流转有助于优化农村居民收入结构 A. 12 B. 14 C. 23 D. 34
Q-2024朝阳二模-6,S-2024朝阳二模,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf::Q6,6,选择题,推理,概念,逻辑三律与概念规则,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,same_type_index_or_boundary,control_base_audit_only,"6. “商业航天”是指以市场为主导、具有商业盈利模式的航天活动。2023 年7 月,我国民 营商业航天企业自主研制的全球首枚液氧甲烷火箭成功发射,标志着我国运载火箭在 新型低成本液体推进剂应用方面取得突破,走过了从“0”到“1”的“拓荒”阶段,进入拼 硬实力的成长阶段。对此,下列选项正确的是 1“商业航天”与“航天”两个概念是属种关系 2我国商业航天的发展体现了事物发展过程中的渐进性与飞跃性 3我国商业航天的发展应以航天“国家队”为主,坚持底线思维 4不论是国有航天,还是民营航天,都是航天事业的重要组成部分 A. 12 B. 13 C. 24 D. 34 ===== PAGE 3 ===== 高三思想政治 第3 页(共8 页)"
Q-2024朝阳二模-7,S-2024朝阳二模,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf::Q7,7,选择题,交叉,判断;前提;归纳;推理;科学思维;结论,其他复合推理;归纳推理与因果探求,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,split_thinking_part_from_reasoning_part,control_base_audit_only,"7. 科学思维离不开逻辑。下列表述中,合乎逻辑的是 A. 自媒体是思想政治教育的工具, 自媒体也是娱乐的工具,所以,娱乐 工具都是思想政治教育的工具。 B. 归纳推理是从个别性前提推出一 般性结论的推理。我学过归纳推理,所 以,我能推出一般性结论和新知识体系。 C. 只有既弄清对象的性质,又了解 对象之间的关系,才能对对象有较为 全面的把握。我善于弄清对象的性 质,所以,我特别善于进行关系判断。 D. 如果推理结构不正确,也就是 说,前提和结论的逻辑联系方式是错 误的,那么,尽管前提真实,也不能保 证推出正确的结论。"
Q-2024朝阳二模-8,S-2024朝阳二模,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf::Q8,8,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"8. 建设花园城市是国际一流的和谐宜居之都建设的内在要求,是全域森林城市、公园城 市的赓续发展,是建设美丽中国的北京方案。推动首都花园城市建设 1需要政府统筹城市公共空间一体化设计,塑造花园城市景观风貌 2需要凝聚社会发展共识,合理匹配规划设计要求和居民愿景诉求 3应突出规划引领,由基层党组织科学编制花园城市专项行动计划 4提升了北京城市形象塑造能力,形成了我国国际交往空间新格局 A. 12 B. 14 C. 23 D. 34"
Q-2024朝阳二模-9,S-2024朝阳二模,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf::Q9,9,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"9. 十四届全国人大代表建议的提交和办理呈现以下特点: 提得正 十四届全国人大一次会议期间,代表们提出的建议涉及加快构建新 发展格局、增进民生福祉、实施科教兴国战略等方面。 办得准 代表建议交由204 家承办单位研究办理。继续实行“一人一函”、“一 件一函”反馈机制,逐一向提出建议的代表通报交办情况和办理结果。 落得实 在人大有力推动下,各承办单位把代表建议具体地、现实地体现到国 家机关各方面工作中,转化为促发展、惠民生、暖民心的实际举措。 督得严 召开代表建议办理推进会,督促承办单位按时保质完成办理任务;召开 代表建议办理工作座谈会,推动提高代表建议工作的质量和实效。 上述材料表明 1人大代表行使质询权,推动建议督办提质增效 2人大制定政策措施,解决人民群众切身利益问题 3人大代表们积极建言献策,体现出高度的政治热情和责任担当 4认真研究办理代表建"
Q-2024朝阳二模-10,S-2024朝阳二模,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf::Q10,10,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"10. 北京“加梯地图(1. 0 版)”正式上线,居民可在线上一键申请加梯。对符合加装电梯 条件的住宅单元,当“加梯地图”上表示同意的居民超过三分之二时,将优先列入各 区加梯计划。这一做法 A. 推进了廉洁政府建设,增强了百姓实现加梯意愿的便捷性 B. 转变了政府职能,保护了相邻不动产权利人合法权益 C. 提高了政府服务效能,有助于精准破解居民上下楼难题 D. 保障了居民决策权,调动了居民参与社区建设的积极性 ===== PAGE 4 ===== 高三思想政治 第4 页(共8 页)"
Q-2024朝阳二模-11,S-2024朝阳二模,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf::Q11,11,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"11. 小李父母名下有一套房产,其母2018 年去世,未立遗嘱。小李的外祖父母2020 年去 世,舅舅在世。小李父亲2022 年去世,去世前立下遗嘱,将名下房产由小李继承。此 后,小李携父亲遗嘱到公证处,欲办理该套房产的继承手续。对此,下列说法正确的是 1小李父亲拥有的房产份额按照遗嘱全部由小李继承 2小李无需取得其舅舅的同意,就可以取得该房产的全部产权 3小李母亲去世后,其名下房产份额依法定继承规定,一般应当均等分配 4小李外祖父母去世后,小李以第二顺序继承人身份可继承相应房产份额 A. 12 B. 13 C. 24 D. 34"
Q-2024朝阳二模-12,S-2024朝阳二模,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf::Q12,12,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"12. 刘某和张某在某场地进行羽毛球比赛。比赛中刘某举拍防守未果,被羽毛球击中右 眼,右眼视力受损严重。刘某遂诉至法院,要求张某赔偿多项费用。一审法院判决驳 回刘某诉讼请求,二审法院维持原判。关于本案,下列说法正确的是 A. 本次诉讼中,刘某和张某都有委托辩护人、申请回避和上诉的权利 B. 自诉人刘某可就张某的行为向法院提起诉讼,追究张某的刑事责任 C. 刘某提起的诉讼属于解决平等主体之间的民事权利和义务纠纷的民事诉讼 D. 刘某不服二审裁判,可以请求启动审判监督程序或向上一级法院提出上诉"
Q-2024朝阳二模-13,S-2024朝阳二模,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf::Q13,13,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"13. 􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋 􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋 􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋 􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋 依照《中华人民共和国香港特别行政区基本法》的规定,香港特别行政区应 自行立法禁止任何叛国、分裂国家、煽动叛乱、颠覆中央人民政府及窃取国家机密 的行为。 《中华人民共和国香港特别行政区维护国家安全条例》由香港特区立法会于 2024 年3 月19 日全票通过,并依法报全国人民代表大会常务委员会备案,补齐 了特区维护国家安全制度机制的短板。 对此,下列说法不 ∙正确的是 A. 我国实行单一制的国家结构形式,要保证中央的集中统一领导 B. 只有以促进国际安全为依托,才能统筹高质量发展和高水平安全 C. “一国两制”方针下设立的香港特别行政区享有高度的自治权 D. 条例的"
Q-2024朝阳二模-14,S-2024朝阳二模,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf::Q14,14,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"14. 元首外交是指国家元首或政府首脑直接参与处理对外事务的外交方式。主场外交是 指一国以本国境内为外交舞台、利用主场优势开展的外交活动。下列表述正确的是 A. 由选民直接选举的德国总理访华,为中德两国间合作开启了新格局 B. 法国国家元首兼政府首脑访华期间,两国企业签署了多项合作协议 C. 中国积极推动金砖扩员,使金砖国家逐渐成为南北对话的重要平台 D. 多国政要和国际组织代表齐聚博鳌,彰显博鳌亚洲论坛的国际影响力"
Q-2024朝阳二模-15,S-2024朝阳二模,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf::Q15,15,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"15. 2023 年中央经济工作会议提出打造“投资中国”品牌。2024 年3 月,由商务部和北京 市人民政府共同主办的“投资中国”首场标志性活动在北京举行。打造“投资中国” 品牌的有利条件有 1我国的劳动力等生产要素成本上升,本国市场的竞争日趋激烈 2我国拥有完整的工业门类,能保障外商投资的利润持续不断增长 3我国具有超大规模市场优势和人力资源优势,发展前景广阔 4我国合理缩减外资准入负面清单,进一步放宽外商投资准入限制 A. 12 B. 14 C. 23 D. 34 ===== PAGE 5 ===== 高三思想政治 第5 页(共8 页) 第二部分 本部分共5 题,共55 分。"
Q-2024朝阳二模-16-1,S-2024朝阳二模,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf::Q16(1),16(1),主观题,推理,概念,逻辑三律与概念规则,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,same_type_index_or_boundary,control_base_audit_only,"16. (14 分)人工智能正以前所未有的速度、广度和深度变革经济社会发展模式。 材料一 算力是指计算机或其他计算设备在一定时 间内可以处理的数据量或完成的计算任务量。 随着大模型等人工智能产业迅速兴起,各国 对智能算力资源的需求愈发旺盛。全球主要发 达国家纷纷加快推进算力布局,抢占竞争制高点。 算力作为数字经济发展的底层支撑,正在向交通、金融、教育、医疗、科技、能源等各 行业加速渗透。研究表明,算力指数平均每提高1 个百分点,数字经济和国内生产总值 将分别增长3. 3‰和1. 8‰。 目前,我国东部地区数字经济发展迅速、产业发展相对完善,算力基础设施建设相对 密集;西部地区数字产业欠发达,人才、资金投入存在短缺现象。部分数据资源要素持有 者“不愿流通”“不敢流通”,数据治理和可信流通体系亟待建立完善。 2023 年12 月,国家有关部门出台《关于深"
Q-2024朝阳二模-16-2,S-2024朝阳二模,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf::Q16(2),16(2),主观题,推理,概念,逻辑三律与概念规则,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,same_type_index_or_boundary,control_base_audit_only,"16. (14 分)人工智能正以前所未有的速度、广度和深度变革经济社会发展模式。 材料一 算力是指计算机或其他计算设备在一定时 间内可以处理的数据量或完成的计算任务量。 随着大模型等人工智能产业迅速兴起,各国 对智能算力资源的需求愈发旺盛。全球主要发 达国家纷纷加快推进算力布局,抢占竞争制高点。 算力作为数字经济发展的底层支撑,正在向交通、金融、教育、医疗、科技、能源等各 行业加速渗透。研究表明,算力指数平均每提高1 个百分点,数字经济和国内生产总值 将分别增长3. 3‰和1. 8‰。 目前,我国东部地区数字经济发展迅速、产业发展相对完善,算力基础设施建设相对 密集;西部地区数字产业欠发达,人才、资金投入存在短缺现象。部分数据资源要素持有 者“不愿流通”“不敢流通”,数据治理和可信流通体系亟待建立完善。 2023 年12 月,国家有关部门出台《关于深"
Q-2024朝阳二模-17,S-2024朝阳二模,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf::Q17,17,主观题,待判,归纳,归纳推理与因果探求,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"17. (9 分)人力资源社会保障部和最高人民法院联合发布了一批涉及平台经济的劳动人 事争议典型案例,供各地仲裁机构、人民法院在办案中予以参照。 【基本案情】 􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋 􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋 􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋 􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋 【资料包】 中华人民共和国劳动和社会保障部 发布的《关于确立劳动关系有关事项的 通知》指出:劳动关系的核心特征为劳动 者与用人单位之间具有人格、经济、组织 的从属性。 认定新就业形态劳动者与平台企业 之间是否存在劳动关系,应做如下考量: 人格从属性:体现为平台企业的劳 动纪律、奖惩办法等是否适用于劳动者; 劳动者是否须按照平台指令完成工作任 务等。 经济从属性:体现为平台企业是否 掌握"
Q-2024朝阳二模-18,S-2024朝阳二模,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf::Q18,18,主观题,边界,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,excluded_or_boundary_index,control_base_audit_only,"18. (8 分) 2024 年国务院《政府工作报告》的形成过程 主要阶段 工作内容 一 起草准备 形成讨论稿 《政府工作报告》起草组认真学习习近平总书记关于起草工 作的重要指示和国务院有关会议精神,根据要求开展调研、听 取各方意见,形成提交讨论的报告初稿。 二 征求意见 修改完善 国务院常务会议讨论修改报告初稿,形成提交中共中央政治 局常委会议讨论的送审稿。 根据中共中央政治局常委会议意见进行修改,形成征求意见稿。 汇总各地方、各部门、社会各界的意见及网民建言,讨论修改征求 意见稿,再次形成提交中共中央政治局会议讨论的送审稿。 根据中共中央政治局会议意见再次进行修改。 三 提交大会 正式审议 2024 年3 月5 日,第十四届全国人民代表大会第二次会议开 幕,报告进入正式审议阶段。 国务院有关负责人、起草组工作人员分赴各代表团,听取人大 代表的意见"
