suite,question_no,evidence_level,terms,source_kinds,note
2026石景山二模,unknown,rubric_term_hit,部分,paper | rubric_or_marking,path: C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026石景山二模\细则\石景山区高三政治第二次模拟考试答案评分细则(1).doc status: word-com-doc-text chars: 2895 ```text 石景山区2026年高三统一练习 思想政治试卷答案及评分参考 2026.5 第一部分共15题，每题3分，共45分。 1．A 2．D 3．B 4．C 5．C 6．D 7．B 8．D 9．D 10．B 11．B 12．A 13．A 14．A 15．D 第二部分共5题，共55分。 16．（8分） 我国农业生产政策从全力“保供给”的底线思维，逐步转向“系统提升质量效益”。（2分）（如何“稳中求进”）始终强调“保供给”，是因为粮食自给
2026西城二模,1,term_hit_needs_review,发展,paper,答在答题卡上，在试卷上作答无效。考试结束后，将本试卷和答题卡一并交回。 第一部分 本部分共15题，每题3分，共45分。在每题列出的四个选项中，选出最符合题目要求的一项。 1．为什么中国人能吃到既便宜又新鲜的蔬菜？答案藏在1988年启动的“菜篮子”工程里： 南菜北运、北菜南运，搭建起全国农产品流通网络，实现全国城乡四季新鲜蔬菜均衡、稳定供应。 “黄瓜院士”侯锋、“甜瓜院士”吴明珠等农业科研工作者接续攻关，培育出优质高产蔬菜品种，持续丰富百姓餐桌品类。 推行“菜篮子”市长负责制，将蔬菜等副食品供应保障纳入地方政府核心工作。 从“囤菜过冬”到“四季鲜食”，这一发展历程充分说明 ①生产力是社会发展的最终决定力量，引领中国经济的发展方向 ②集中力量办大事是全国“菜篮子”流通网络编织成功的根本保证 ③坚持以人民为中心、走共同富裕道路，是我国国家制度的显著优势 ④科技创新是农业现代化的核心驱动力，自主攻关让“冬吃夏菜”成为现实 A．①② B．①③ C．②④ D．③④ 2．麋鹿是中国特有鹿科物种，在《孟子》《礼记》等文献中便将其作为节气物候、礼乐文明的载体。近代战乱，本土麋鹿曾彻底灭绝，仅少量流落海外。1985年，22只麋鹿重返国内，育种重生，目前种群总量超过1.5万只。世界自然保护联盟将其国际通用名从“P
2026西城二模,2,term_hit_needs_review,价值判断 | 实践,paper,鹿是中国特有鹿科物种，在《孟子》《礼记》等文献中便将其作为节气物候、礼乐文明的载体。近代战乱，本土麋鹿曾彻底灭绝，仅少量流落海外。1985年，22只麋鹿重返国内，育种重生，目前种群总量超过1.5万只。世界自然保护联盟将其国际通用名从“Père David’s Deer”改为中国原生名“Milu”，让本土标识走向世界。鹿名之变 A．彰显了中华文化主体性与文化自信，提升了我国生态领域全球话语权 B．是对麋鹿文化符号的传承，激活了中华优秀传统文化的文化基因 C．说明文化价值的实现取决于国际社会对中国方案的广泛认同 D．实现了物种价值的重新界定，推动了价值判断在实践中的革新 3．规划一座城市，本质上是在规划人与空间、人与时间、人与人的关系，当我们真正将城市视为生命体，或许就能让人们在城市的一呼一吸中找到想要的诗和远方。对此，下列理解正确的是 ①城市是静止的物理空间，是人类实践活动的产物 ②强调对城市精神价值的回归，体现了意识活动的直接现实性 ③现代城市规划更注重“对人的规划”，说明矛盾是有条件的、可变的 ④世界并不缺乏联系，缺乏的是发现联系的创新意识和价值理性 A．①② B．①③ C．②④ D．③④ 4．北京创新推出外卖骑手随手拍机制：外卖骑手若发现后厨脏乱、无证经营、操作违规等问题，可通过平台一键上报至监管部
2026西城二模,3,term_hit_needs_review,实践 | 意识 | 矛盾 | 联系,paper,A．彰显了中华文化主体性与文化自信，提升了我国生态领域全球话语权 B．是对麋鹿文化符号的传承，激活了中华优秀传统文化的文化基因 C．说明文化价值的实现取决于国际社会对中国方案的广泛认同 D．实现了物种价值的重新界定，推动了价值判断在实践中的革新 3．规划一座城市，本质上是在规划人与空间、人与时间、人与人的关系，当我们真正将城市视为生命体，或许就能让人们在城市的一呼一吸中找到想要的诗和远方。对此，下列理解正确的是 ①城市是静止的物理空间，是人类实践活动的产物 ②强调对城市精神价值的回归，体现了意识活动的直接现实性 ③现代城市规划更注重“对人的规划”，说明矛盾是有条件的、可变的 ④世界并不缺乏联系，缺乏的是发现联系的创新意识和价值理性 A．①② B．①③ C．②④ D．③④ 4．北京创新推出外卖骑手随手拍机制：外卖骑手若发现后厨脏乱、无证经营、操作违规等问题，可通过平台一键上报至监管部门快速处置，并给予基金奖励，形成“核查—奖励—提升”的工作闭环。让骑手从城市服务者变为治理参与者，这一机制 A．坚持系统优化方法，统筹多方主体、整合分散力量实现整体最优 B．创新社会治理规律，依靠多元主体协同解决食品安全问题 C．推动角色转变，根据人的实践需要建立治理联动的具体联系 D．调整上层建筑以适应经济基础的发展，消除
2026西城二模,4,term_hit_needs_review,发展 | 实践 | 整体 | 矛盾 | 系统 | 联系 | 规律,paper,可变的 ④世界并不缺乏联系，缺乏的是发现联系的创新意识和价值理性 A．①② B．①③ C．②④ D．③④ 4．北京创新推出外卖骑手随手拍机制：外卖骑手若发现后厨脏乱、无证经营、操作违规等问题，可通过平台一键上报至监管部门快速处置，并给予基金奖励，形成“核查—奖励—提升”的工作闭环。让骑手从城市服务者变为治理参与者，这一机制 A．坚持系统优化方法，统筹多方主体、整合分散力量实现整体最优 B．创新社会治理规律，依靠多元主体协同解决食品安全问题 C．推动角色转变，根据人的实践需要建立治理联动的具体联系 D．调整上层建筑以适应经济基础的发展，消除食品安全领域固有矛盾 5．生态环境法典将“绿色低碳发展”单独成编，对噪声、油烟等群众“家门口”的顽疾作出专门规定。某社区落实法典精神，通过大家商量着办，制定了如下规则： 只有解决了餐饮油烟扰民问题，或解决了固定设备噪声扰民问题，该社区才能参与竞选绿色宜居示范小区。 据此，要必然推出“该社区解决了餐饮油烟扰民问题”，需要以下哪项作为前提 A．该社区解决了设备噪声扰民问题，但未入选示范社区 B．该社区未解决设备噪声扰民问题，但入选了示范社区 C．该社区解决了设备噪声扰民问题，且入选了示范社区 D．该社区未解决设备噪声扰民问题，且未入选示范社区 6．传统脊髓损伤康复主要依靠刺
2026西城二模,5,term_hit_needs_review,发展,paper,是发现联系的创新意识和价值理性 A．①② B．①③ C．②④ D．③④ 4．北京创新推出外卖骑手随手拍机制：外卖骑手若发现后厨脏乱、无证经营、操作违规等问题，可通过平台一键上报至监管部门快速处置，并给予基金奖励，形成“核查—奖励—提升”的工作闭环。让骑手从城市服务者变为治理参与者，这一机制 A．坚持系统优化方法，统筹多方主体、整合分散力量实现整体最优 B．创新社会治理规律，依靠多元主体协同解决食品安全问题 C．推动角色转变，根据人的实践需要建立治理联动的具体联系 D．调整上层建筑以适应经济基础的发展，消除食品安全领域固有矛盾 5．生态环境法典将“绿色低碳发展”单独成编，对噪声、油烟等群众“家门口”的顽疾作出专门规定。某社区落实法典精神，通过大家商量着办，制定了如下规则： 只有解决了餐饮油烟扰民问题，或解决了固定设备噪声扰民问题，该社区才能参与竞选绿色宜居示范小区。 据此，要必然推出“该社区解决了餐饮油烟扰民问题”，需要以下哪项作为前提 A．该社区解决了设备噪声扰民问题，但未入选示范社区 B．该社区未解决设备噪声扰民问题，但入选了示范社区 C．该社区解决了设备噪声扰民问题，且入选了示范社区 D．该社区未解决设备噪声扰民问题，且未入选示范社区 6．传统脊髓损伤康复主要依靠刺激残存神经或肌肉代偿，但效果十分有
2026西城二模,6,term_hit_needs_review,实践 | 系统,paper,门规定。某社区落实法典精神，通过大家商量着办，制定了如下规则： 只有解决了餐饮油烟扰民问题，或解决了固定设备噪声扰民问题，该社区才能参与竞选绿色宜居示范小区。 据此，要必然推出“该社区解决了餐饮油烟扰民问题”，需要以下哪项作为前提 A．该社区解决了设备噪声扰民问题，但未入选示范社区 B．该社区未解决设备噪声扰民问题，但入选了示范社区 C．该社区解决了设备噪声扰民问题，且入选了示范社区 D．该社区未解决设备噪声扰民问题，且未入选示范社区 6．传统脊髓损伤康复主要依靠刺激残存神经或肌肉代偿，但效果十分有限。某康复医院采用非侵入式脑机接口技术：患者佩戴电极帽，系统实时解码大脑运动意图，将脑电信号转化为外骨骼机械指令，绕开受损神经通路直接驱动下肢行走。这一创新实践 ①运用联想，跨界融合脑机技术与康复医疗，拓展治疗新方案 ②以技术集成破解康复瓶颈，体现了创新思维跨越性与独特性 ③通过想象重构神经传导机制，实现对传统康复的扬弃 ④通过控制外骨骼来完全仿照人体自然行走，运用了类比方法 A．①② B．①③ C．②④ D．③④ 7．指尖轻点，数字人大系统界面清晰可辨。村民线上反映居住环境卫生问题，人大代表在终端“接单”后，一键完成问题转办。7分钟后，界面显示“村委会已联系负责清运的第三方保洁公司，两天内完成清理。”登录小
2026西城二模,7,term_hit_needs_review,系统 | 联系,paper,。某康复医院采用非侵入式脑机接口技术：患者佩戴电极帽，系统实时解码大脑运动意图，将脑电信号转化为外骨骼机械指令，绕开受损神经通路直接驱动下肢行走。这一创新实践 ①运用联想，跨界融合脑机技术与康复医疗，拓展治疗新方案 ②以技术集成破解康复瓶颈，体现了创新思维跨越性与独特性 ③通过想象重构神经传导机制，实现对传统康复的扬弃 ④通过控制外骨骼来完全仿照人体自然行走，运用了类比方法 A．①② B．①③ C．②④ D．③④ 7．指尖轻点，数字人大系统界面清晰可辨。村民线上反映居住环境卫生问题，人大代表在终端“接单”后，一键完成问题转办。7分钟后，界面显示“村委会已联系负责清运的第三方保洁公司，两天内完成清理。”登录小程序，点击按钮，即可“查法规”“写意见”“看进展”……可见，数字人大 A．创新了代表职能，有利于激发代表履职的积极性 B．坚持人大与群众相互监督，提升基层治理效能 C．打破时间和空间限制，让代表参政议政更加灵活高效 D．推动民生实事解决，让百姓需求得到更切实地满足 8．“五年规划”编制是一个漫长而严谨的过程，主要经过以下几个阶段： 第一阶段：前期研究与基本思路形成。 第二阶段：党中央《建议》起草、广泛征求意见与审议通过。 第三阶段：国务院依据《建议》组织编制《规划纲要（草案）》。 第四阶段：国务院提请
2026西城二模,8,term_hit_needs_review,发展,paper,．创新了代表职能，有利于激发代表履职的积极性 B．坚持人大与群众相互监督，提升基层治理效能 C．打破时间和空间限制，让代表参政议政更加灵活高效 D．推动民生实事解决，让百姓需求得到更切实地满足 8．“五年规划”编制是一个漫长而严谨的过程，主要经过以下几个阶段： 第一阶段：前期研究与基本思路形成。 第二阶段：党中央《建议》起草、广泛征求意见与审议通过。 第三阶段：国务院依据《建议》组织编制《规划纲要（草案）》。 第四阶段：国务院提请全国人民代表大会审查和批准。 第五阶段：规划分解实施、监测评估与动态调整。 这一过程 ①是在党中央集中统一领导下依法推进的 ②发展人民民主，充分保障公民的参与权、表达权和决策权 ③注重凝聚社会各方合力，实现顶层设计与问计于民的高度统一 ④彰显了党、全国人大、国务院积极履行国家职能促进社会发展 A．①② B．①③ C．②④ D．③④ 9．北京市某普通商品房小区业主因对物业公司收取的“车位管理费”标准及服务质量存在异议，暂缓缴纳。物业公司多次在其驾车出地库时阻拦其通行，双方冲突不断升级，矛盾激化。对此，以下分析正确的是 资料卡 《北京市物业管理条例》规定，本市普通商品住宅小区物业服务收费实行市场调节价，由物业服务企业与业主协商确定。 ①该小区车位管理费由物业公司依法自主定价 ②若业
2026西城二模,9,term_hit_needs_review,矛盾,paper,：国务院依据《建议》组织编制《规划纲要（草案）》。 第四阶段：国务院提请全国人民代表大会审查和批准。 第五阶段：规划分解实施、监测评估与动态调整。 这一过程 ①是在党中央集中统一领导下依法推进的 ②发展人民民主，充分保障公民的参与权、表达权和决策权 ③注重凝聚社会各方合力，实现顶层设计与问计于民的高度统一 ④彰显了党、全国人大、国务院积极履行国家职能促进社会发展 A．①② B．①③ C．②④ D．③④ 9．北京市某普通商品房小区业主因对物业公司收取的“车位管理费”标准及服务质量存在异议，暂缓缴纳。物业公司多次在其驾车出地库时阻拦其通行，双方冲突不断升级，矛盾激化。对此，以下分析正确的是 资料卡 《北京市物业管理条例》规定，本市普通商品住宅小区物业服务收费实行市场调节价，由物业服务企业与业主协商确定。 ①该小区车位管理费由物业公司依法自主定价 ②若业主认为收费不合理，可向相关管理部门投诉，督促政府履行公共服务职能，维护公平有序的市场环境 ③物业拦车行为超出了合法催收的限制，侵害了业主的财产权和人身权益，业主有权依法主张权利救济 ④居委会应积极履行调解职能，搭建沟通渠道，及时化解矛盾 A．①② B．①④ C．②③ D．③④ 10．某装修公司因资金链断裂，拖欠207名工人工资共计332万余元，工人拨打1234
2026西城二模,11,term_hit_needs_review,部分,paper,…一代代优秀共产党人用行动证明：只有树立和践行正确政绩观，才能创造经得起实践、人民、历史检验的实绩，才能夯实党的执政根基，推动党和国家事业行稳致远。 结合材料，综合运用所学，谈谈你对“要牢固树立和践行正确政绩观”的理解。 （考生务必将答案答在答题卡上，在试卷上作答无效） 参考答案 第一部分共 15 题，每题 3 分，共 45 分。 1．D 2．A 3．D 4．A 5．B 6．A 7．D 8．B 9．D 10．C 11．C 12．B 13．C 14．C 15．B 第二部分共 6 题，共 55 分。 16.（6分）可从矛盾的普遍性和特殊性、实践、中华优秀传统文化等角度作答。 17.（6分） 国家规划引领与政策支持下，随着技术进步与规模化生产，机器人供给侧的成本降低、产品功能增强，引领和带动需求端扩张，进而刺激更多企业进入机器人租赁市场，开拓新场景创造新需求，市场在需求牵引供给、供给创造需求的动态中持续扩张。 18.（23分） （1）依据《民法典》规定，民事主体包括自然人、法人和非法人组织，人工智能不具有民事主体资格，不能独立作出意思表示，不产生法律效力。被告已在显著位置提示AI内容局限性，尽到合理注意义务，不存在过错；
2026西城二模,15,term_hit_needs_review,发展 | 部分,paper,提升，为市场提供了增长动力 ③不同类型的老年智能产品与老年人需求的匹配度存在差异 ④消费升级趋势下，企业应专注研发高端化智能产品，打造品牌形象 A．①② B．①④ C．②③ D．③④ 15．面对世界经济形势的发展演变，全球经济治理需要与时俱进、因时而变。共同完善全球经济治理，二十国集团应 ①加强沟通和协调，照顾彼此利益关切，共商规则共迎挑战 ②充分行使主权，共同构建公正高效的全球金融治理格局 ③推动各国在国际经济合作中的权利平等、机会平等、规则平等 ④构建开放透明的全球贸易和投资治理格局，避免利益的差别和对立 A．①② B．①③ C．②④ D．③④ 第二部分 本部分共5题，共55分。 16．（6分） 近年来，以“Becoming Chinese”为标签的网络热潮在海内外社交平台持续发酵。“Becoming Chinese”直译为“成为中国人”，但并非指国籍变更，而是全球青年主动体验、模仿并认同中式生活方式的表现。他们自发体验喝热水、练八段锦、节气起居与和睦共居的日常，在烟火气中感受中华文明崇尚和谐、顺应自然、身心兼顾的独特智慧。这些内容以朴素自然的方式在海外社交平台广泛传播，吸引众多外国民众开启中国之旅，以更加直观、深度的方式认识感知中国，形成真挚的跨文化共鸣。 结合材料，运用《哲学与文化》知识，分析中
2026西城二模,16,question_explicit,哲学 | 哲学与文化 | 实践 | 矛盾 | 认识,paper,C．②④ D．③④ 第二部分 本部分共5题，共55分。 16．（6分） 近年来，以“Becoming Chinese”为标签的网络热潮在海内外社交平台持续发酵。“Becoming Chinese”直译为“成为中国人”，但并非指国籍变更，而是全球青年主动体验、模仿并认同中式生活方式的表现。他们自发体验喝热水、练八段锦、节气起居与和睦共居的日常，在烟火气中感受中华文明崇尚和谐、顺应自然、身心兼顾的独特智慧。这些内容以朴素自然的方式在海外社交平台广泛传播，吸引众多外国民众开启中国之旅，以更加直观、深度的方式认识感知中国，形成真挚的跨文化共鸣。 结合材料，运用《哲学与文化》知识，分析中式生活方式为什么能跨越文化差异、引发全球青年广泛共鸣。 17．（6分） 【新闻报道】 数据显示，截至2026年4月初，我国约有机器人租赁企业15.3万家，其中2025年新增3.82万家，同比增长55.7%。机器人使用场景也出现明显变化，机器人租赁不再局限于表演和节庆活动，正逐步向门店服务、轻工业辅助等经营型场景延伸。 随着机器人品类和数量的增加，适配场景越来越多，机器人租赁价格逐步下降。人形机器人日租价格从2025年初的1~2万元下降到3000~5000元，机器狗不超过400元。机器人租赁服务已覆盖全国。 资料包 2021年12月
2026西城二模,17,term_hit_needs_review,发展,paper,式生活方式为什么能跨越文化差异、引发全球青年广泛共鸣。 17．（6分） 【新闻报道】 数据显示，截至2026年4月初，我国约有机器人租赁企业15.3万家，其中2025年新增3.82万家，同比增长55.7%。机器人使用场景也出现明显变化，机器人租赁不再局限于表演和节庆活动，正逐步向门店服务、轻工业辅助等经营型场景延伸。 随着机器人品类和数量的增加，适配场景越来越多，机器人租赁价格逐步下降。人形机器人日租价格从2025年初的1~2万元下降到3000~5000元，机器狗不超过400元。机器人租赁服务已覆盖全国。 资料包 2021年12月，《“十四五”机器人产业发展规划》明确支持发展机器人租赁等新模式，鼓励地方提供财税金融支持。 2023年1月，工信部等十七部门印发《“机器人+”应用行动实施方案》，提出到2025年制造业机器人密度较2020年翻番，推广200个以上典型应用场景。 研究机构预测，2026年中国机器人租赁市场规模预计突破100亿元，同比增速超过900%。结合材料，运用经济知识，分析机器人租赁市场火热发展的原因。 18．（23分）法治护航AI时代创新发展。 材料一 2025年3月，梁某因计划报考某高校，使用某科技公司（以下简称“被告公司”）开发的生成式AI应用查询招生信息，该应用生成了关于该校某校区的
2026西城二模,18,term_hit_needs_review,发展 | 意识 | 矛盾,paper,造需求的动态中持续扩张。 18.（23分） （1）依据《民法典》规定，民事主体包括自然人、法人和非法人组织，人工智能不具有民事主体资格，不能独立作出意思表示，不产生法律效力。被告已在显著位置提示AI内容局限性，尽到合理注意义务，不存在过错；梁某未能举证实际损害及损害与AI内容的因果关系，不满足侵权构成要件，侵权不成立。（4分） （2）法治是最好的的营商环境。该判决通过明确责任边界，避免过度追责，为企业发展提供稳定法律预期，释放产业创新活力。通过统一裁判标准，严格规范行业行为，推动产业合规有序发展。平衡用户权益保障与技术创新需求，引导用户理性使用AI，减少矛盾隐患，助力行业长期健康发展。（6分） （3）完善数字治理规则，健全法律实施机制，提升治理法治化水平。发挥案例的示范指引与警示教育作用，规范权力运行，提升司法公正，推进依法行政，引导公众依法行使权利、履行义务，保障公民合法权益与社会公共利益，助力国家对新兴产业领域的治理能力提升，推进国家治理能力现代化。（6分） （4）可从科学思维的特征与要求、运用辩证思维方法、具有创新意识等角度作答。（7分） 19.（10分） （1）中国发起成立世界数据组织，顺应数字经济全球化发展趋势，助力弥合全球数字鸿沟，释放数据价值，促进全球数字经济协同发展，弘扬全人类共同价值。
2026西城二模,19,term_hit_needs_review,发展 | 实践,paper,结合该案判决对生成式AI权责边界的认定，分析其对促进AI产业发展的影响。（6分） （3）结合材料二，从法治的角度，阐释最高人民法院发布典型案例对推进国家治理能力现代化的意义。（6分） 材料三 业内专家指出，AI幻觉是生成式AI技术的固有局限，源于模型训练数据、算法设计等技术因素，目前无法完全消除。此外，AI的训练数据来自人类文本，难免包含偏见与错误，生成内容时会放大这些偏差。看似客观的回答，可能暗藏需要识别的价值立场。 （4）运用《逻辑与思维》知识，说明我们应如何提升思维品质以适应人机协同的新常态。（7分） 19．（10分）智能时代，数据是科技创新、经济发展和人类社会进步的核心驱动力，应当惠及人类。 世界数据组织（WDO）是由中国倡议设立的首个全球性数据发展与治理专业性国际组织。该组织的成立标志着全球数据治理从无序博弈迈入体系化治理的新阶段。 某校研学小组开展“走进世界数据组织”调研活动，整理出如下主要信息： （1）结合材料，运用当代国际政治知识，阐释中国参与全球数据治理的逻辑。（6分） 由于各国政策差异、发展不平衡以及数据霸权等因素，其全球治理长期处于“规则碎片化、流动壁垒化、安全风险化”的困境，严重制约数据要素价值的释放。 （2）结合材料，运用《当代国际政治与经济》知识，为释放数据价值、繁荣数字
2026西城二模,20,term_hit_needs_review,人民群众 | 发展 | 实践 | 规律 | 部分,paper,基础、利长远的好事。”“要坚持从实际出发、按规律办事、科学决策、苦干实干”，这为正确政绩观确立了根本遵循。 焦裕禄“亲民爱民、艰苦奋斗”，在群众最需要的地方创造实绩；谷文昌“真抓实干、久久为功”，在长远发展中夯实基础；杨善洲“一辈子为民造福”、廖俊波“扑下身子、苦干实干”……一代代优秀共产党人用行动证明：只有树立和践行正确政绩观，才能创造经得起实践、人民、历史检验的实绩，才能夯实党的执政根基，推动党和国家事业行稳致远。 结合材料，综合运用所学，谈谈你对“要牢固树立和践行正确政绩观”的理解。 （考生务必将答案答在答题卡上，在试卷上作答无效） 参考答案 第一部分共 15 题，每题 3 分，共 45 分。 1．D 2．A 3．D 4．A 5．B 6．A 7．D 8．B 9．D 10．C 11．C 12．B 13．C 14．C 15．B 第二部分共 6 题，共 55 分。 16.（6分）可从矛盾的普遍性和特殊性、实践、中华优秀传统文化等角度作答。 17.（6分） 国家规划引领与政策支持下，随着技术进步与规模化生产，机器人供给侧的成本降低、产品功能增强，引领和带动需求端扩张，进而刺激更多企业进入机器人租赁市场，开拓新场景创造
2026西城二模,unknown,term_hit_needs_review,部分,paper,path: C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026西城二模\试卷\2026北京西城高三二模政治（教师版）.docx status: docx-text chars: 8165 ```text 2026北京西城高三二模 政 治 2026.5 本试卷共9页，100分。考试时长90分钟。考生务必将答案答在答题卡上，在试卷上作答无效。考试结束后，将本试卷和答题卡一并交回。 第一部分 本部分共15题，每题3分，共45分。在每题列出的四个选项中，选出最符合题目要求的一项。 1．为什么中国人能吃到既便宜又新鲜的蔬菜？答案藏在1988年启动的“菜篮子”工程里： 南菜北运、北菜南运，搭建起全国农产品流通网络，实现全国城乡四季新鲜蔬菜均衡、稳定供应。 “黄瓜院士”侯锋、“甜瓜院士”吴明珠等农业科研工作者接续攻关，培育出优质高产蔬菜品种，持续丰富百姓餐桌品类。 推行“菜篮子”市长负责制，将蔬菜等副食品供应保障纳入地方政府核心工作。 从“囤菜过冬”到“四季鲜食”，这一发展历程充分说明 ①生产力是社会发展的最终决定力量，引领中国经济的发展方向
2026顺义二模,11,rubric_term_hit,两点论 | 主流 | 人民群众 | 价值判断 | 价值观 | 价值选择 | 发展 | 守正创新 | 实践 | 意识 | 矛盾 | 社会存在 | 社会意识 | 规律 | 认识 | 部分 | 重点论,rubric_or_marking,\2026顺义二模\26顺义二模评标.doc status: word-com-doc-text chars: 6577 ```text 顺义区2026年高三统一测试参考答案（2026.5） 思想政治 第一部分 本部分共15题，每题3分，共45分。 1.D 2.D 3.C 4.B 5.B 6.C 7.B 8.A 9.C 10.A 11.D 12.B 13. A 14.A 15.C 第二部分 （8分）可从实践观点、人民主体、价值观、矛盾观、中华优秀传统文化等角度作答。 等级水平 等 级 描 述  水平4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学知识展开论述；逻辑严密，条理清晰  水平3 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用比较准确；逻辑性较强，有条理  水平2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论述缺乏逻辑，条理性差  水平1 应答与试题无关；或重复试题内容；或没有应答   【阅卷版】 思路一： 角度1---尊重多样性与弘扬主流价值：对立统一，守正创新 ①矛盾具有普遍性和特殊性，要坚
2026顺义二模,17,rubric_term_hit,人民群众 | 发展 | 矛盾,rubric_or_marking,"两点论与重点论统一。新大众文艺内容多元、形式多样，尊重文化多样性符合矛盾特殊性要求。但多元不等于无序，多样不能失向，要塑造主流舆论新格局，弘扬主旋律，传播正能力，培育和践行社会主义核心价值观。 ⑤继承传统，推陈出新。扎根中华优秀传统文化土壤，挖掘传统民俗、技艺和价值观的时代内涵，将非遗传承、家国情怀融入文艺创作，推动新大众文艺在形式、内容上不断创新，打破传统传播边界，融合新形式、挖掘新内涵，实现中华优秀传统文化的创造性转化、创新性发展,扩大新大众文艺的传播力和影响力。 17.（8分）“枫桥经验”的发展历程中“不变”的是党的领导下依靠群众、发动群众化解基层矛盾。首先党的领导核心地位不变：始终是在党的领导下发动群众、化解矛盾，基层党组织始终是治理的坚强堡垒。人民当家作主的本质不变：始终坚持以人民为中心，依靠群众、服务群众，践行全过程人民民主。我国是人民当家作主的社会主义国家，全心全意为人民服务是中国共产党的根本宗旨，依靠人民群众，发动人民群众，矛盾就地化解。基层群众自治的制度基础不变：始终依托村（居）委会等基层群众性自治组织，发挥自我管理、自我服务功能。 “枫桥经验”的发展历程中“变”的是方式与手段。从治理主体看，从单一到多元，共建共治共享：过去主要依靠干部、治保员；现在发展为党委领导、政府负责、社会协同、"
2026顺义二模,18,rubric_term_hit,发展 | 意识 | 矛盾 | 系统 | 认识 | 部分,rubric_or_marking,看，从人治到法治与德治结合：过去侧重行政命令、道德劝说；现在坚持自治、法治、德治“三治融合”，法理情理融合的多元矛盾纠纷化解新机制。从治理手段看，从传统到智能化：过去主要靠“人盯人”、走访调解，现在运用大数据、网格化管理、在线调解平台等科技手段，提升治理效能。 “变”的是治理方式与手段，体现了国家治理体系和治理能力现代化的要求。“不变”的是党的领导、人民立场与矛盾就地化解的实质，彰显了我国基层社会治理的制度优势。坚持和发展新时代“枫桥经验”，彰显坚持党的领导、人民当家作主、依法治国三者有机统一。 18.（14分） （1）（6分）结论一“企业前后说法自相矛盾”的观点是正确的，因为在同一时间、从同一方面、对同一对象所形成的论断，“A”和它的否定论断“非A”不能同真，其中必有一假，否则违反矛盾律。但是认为“车企前后两个判断相互冲突，违反思维的确定性要求”是错误的，应是违法思维的一致性要求。 结论二“企业没有坚持实事求是”的观点是正确的，科学思维追求认识的客观性，必须从实际出发，如实地反映客观对象。车企初期刻意回避系统缺陷，不符合科学思维追求认识客观性的要求。 （2）（8分）该开源智能体可能侵犯用户的财产权、隐私权、个人信息利益等。 必修3《政治与法治》角度：立法机关科学立法，针对人工智能等新兴技术领域，及时
2026顺义二模,20,rubric_term_hit,发展 | 实践,rubric_or_marking,简化企业办事流程、缩短时限，降低制度性交易成本，提升政务服务效能，激发市场主体创新活力与发展动力。 【就业领域】无人值守业态虽替代部分传统重复性岗位，但通过技术延伸、产业链拓展、模式创新，催生大量技术型、服务型、管理型新岗位，倒逼劳动者提升技能，推动就业结构转型，实现更高质量就业，为经济高质量发展提供人才支撑。 【总】无人值守业态通过技术赋能与业态创新，推动数字经济与实体经济深度融合，打造智能经济新形态，培育发展新动能，多维度契合高质量发展要求，为经济持续健康发展注入新活力。 20.（8分） 可从共商共建共享、新型国际关系，独立自主的外交政策，世界经济发展的重要推动者，中国智慧的生动实践，让经济全球化更有活力等角度做答。 等级水平 等 级 描 述  水平4 观点鲜明，能明确表达自己的见解;紧扣问题，综合运用所学知识展开论述；逻辑严密，条理清晰  水平3 观点比较明确，能表达自己的见解;能扣住问题展开论述，知识运用比较准确；逻辑性较强，有条理  水平2 观点不明确;论述不能集中指向问题，罗列知识;知识运用不正确；论述缺乏逻辑，条理性差  水平1 应答与试题无关;或重复试题内容;或没有应答   【答案示例】总-分-总结构 “今天的中国，明天的世界”深刻揭示了中国发展与世界未来
2026顺义二模,21,rubric_term_hit,主观能动性 | 发展 | 哲学 | 实践 | 联系 | 规律 | 认识,rubric_or_marking,的领导）中国共产党以马克思主义科学理论为指导，推动中华优秀传统文化创造性转化、创新性发展，将 “先见”“远虑” 与马克思主义中国化时代化成果深度融通，赋予传统理政智慧科学性、人民性与实践性，激活传统文化基因，坚定文化自信，让古老智慧成为新时代治国理政的重要思想资源。 ●（必修3——党的领导）党坚持科学执政、民主执政、依法执政，遵循共产党执政规律、社会主义建设规律、人类社会发展规律，立足 “两个大局” ，发挥总揽全局、协调各方的领导核心作用，以前瞻性视野研判经济、科技、粮食、生态等领域风险隐患，接续制定中长期发展规划，牢牢把握发展战略主动。 ●（必修4——哲学、选必3——科学思维）党善用科学思维赋能治理：以超前思维、战略思维研判发展大势、预判未来走向；以底线思维居安思危、筑牢安全防线；坚持尊重客观规律与发挥主观能动性相统一，依托认识与实践的辩证发展，让长远规划落地生根、指引发展；秉持联系、发展、全面的辩证观点，实现谋定后动、久久为功。 【角度三——依托制度优势，推动智慧理念落地生根】 中国特色社会主义制度是践行 “先见”“远虑” 的保障。依托党的领导这一最大制度优势，发挥集中力量办大事、全国一盘棋的显著效能，通过五年规划与远景目标接续衔接的制度化安排，将传统长远谋划智慧，转化为从 “一五” 到 “十五五”
