material_atom_id,question_id,material_phrase,plain_description,subject_or_actor,action_or_event,affected_party,conflict_or_problem,legal_signal_if_any,possible_relevance_to_answer,source_locator,uncertainty
M_CC0045_2024_海淀_二模_19_09,CC0045_2024_海淀_二模_19,原告某居委会对被扶养人曹某已尽到扶养义务，判决被继承人曹某安置所得的房屋以及其 生前遗留的股权、现金、银行存款本息归某居委会所有。,原告某居委会对被扶养人曹某已尽到扶养义务，判决被继承人曹某安置所得的房屋以及其 生前遗留的股权、现金、银行存款本息归某居委会所有。,,,,,扶养；原告,carries 法律事实/规则信号,F0051:text | F0052:text | F0053:text | F0054:page 7 | F0272:text | F0273:text | F0274:text | F0275:page 7,heuristic_sentence_split_from_text_layer
M_CC0047_2024_海淀_二模_21_01,CC0047_2024_海淀_二模_21,21．（8分）循“新”出发，向“新”而行。,21．（8分）循“新”出发，向“新”而行。,,,,,,背景或价值铺垫,F0051:text | F0052:text | F0053:text | F0054:page 8 | F0272:text | F0273:text | F0274:text | F0275:page 8,heuristic_sentence_split_from_text_layer
M_CC0047_2024_海淀_二模_21_02,CC0047_2024_海淀_二模_21,习近平总书记强调：“我们的目标很宏伟，也很朴素，归根到底就是让老百姓过上更好的日子。,习近平总书记强调：“我们的目标很宏伟，也很朴素，归根到底就是让老百姓过上更好的日子。,,,,,,背景或价值铺垫,F0051:text | F0052:text | F0053:text | F0054:page 8 | F0272:text | F0273:text | F0274:text | F0275:page 8,heuristic_sentence_split_from_text_layer
M_CC0047_2024_海淀_二模_21_03,CC0047_2024_海淀_二模_21,孩子的抚养教育，年轻人的就业成才，老年人的就医养老，是家事也是国事，大家要共同努力，把这些事办好。,孩子的抚养教育，年轻人的就业成才，老年人的就医养老，是家事也是国事，大家要共同努力，把这些事办好。,,,,,抚养,carries 法律事实/规则信号,F0051:text | F0052:text | F0053:text | F0054:page 8 | F0272:text | F0273:text | F0274:text | F0275:page 8,heuristic_sentence_split_from_text_layer
M_CC0047_2024_海淀_二模_21_04,CC0047_2024_海淀_二模_21,” 2024年政府工作报告提出的“新”热词，“新”意满满，要求我们循“新”出发，向“新”而行。,” 2024年政府工作报告提出的“新”热词，“新”意满满，要求我们循“新”出发，向“新”而行。,,,,,,背景或价值铺垫,F0051:text | F0052:text | F0053:text | F0054:page 8 | F0272:text | F0273:text | F0274:text | F0275:page 8,heuristic_sentence_split_from_text_layer
M_CC0047_2024_海淀_二模_21_05,CC0047_2024_海淀_二模_21,政府工作报告的部署以人民为中心，惠民生、暖民心，让现代化建设成果更多更公平惠及全体人民，更好激发全体人民的积极性主动性创造性，把强国建设、民族复兴伟业不断推向前进。,政府工作报告的部署以人民为中心，惠民生、暖民心，让现代化建设成果更多更公平惠及全体人民，更好激发全体人民的积极性主动性创造性，把强国建设、民族复兴伟业不断推向前进。,,,,,,背景或价值铺垫,F0051:text | F0052:text | F0053:text | F0054:page 8 | F0272:text | F0273:text | F0274:text | F0275:page 8,heuristic_sentence_split_from_text_layer
M_CC0047_2024_海淀_二模_21_06,CC0047_2024_海淀_二模_21,民商事判决互认安排 第二十三条 审查认可和执行判决申请期间，当事人就同一争议提起诉讼的，不予受理；,民商事判决互认安排 第二十三条 审查认可和执行判决申请期间，当事人就同一争议提起诉讼的，不予受理；,,,,yes,起诉,carries 法律事实/规则信号,F0051:text | F0052:text | F0053:text | F0054:page 8 | F0272:text | F0273:text | F0274:text | F0275:page 8,heuristic_sentence_split_from_text_layer
M_CC0047_2024_海淀_二模_21_07,CC0047_2024_海淀_二模_21,已经受理的，驳回起诉。,已经受理的，驳回起诉。,,,,yes,起诉,carries 法律事实/规则信号,F0051:text | F0052:text | F0053:text | F0054:page 8 | F0272:text | F0273:text | F0274:text | F0275:page 8,heuristic_sentence_split_from_text_layer
M_CC0047_2024_海淀_二模_21_08,CC0047_2024_海淀_二模_21,…… 第二十六条 被请求方法院就认可和执行的申请作出裁定或者命令后，当事人不服的，在内地可以于裁定送达之日起十日内向上一级人民法院申请复议，在香港特别行政区可以依据其法律规定提出上诉。,…… 第二十六条 被请求方法院就认可和执行的申请作出裁定或者命令后，当事人不服的，在内地可以于裁定送达之日起十日内向上一级人民法院申请复议，在香港特别行政区可以依据其法律规定提出上诉。,,,,yes,上诉,carries 法律事实/规则信号,F0051:text | F0052:text | F0053:text | F0054:page 8 | F0272:text | F0273:text | F0274:text | F0275:page 8,heuristic_sentence_split_from_text_layer
M_CC0047_2024_海淀_二模_21_09,CC0047_2024_海淀_二模_21,时间 | 阶段 | 主要任务 2024年2-4月 | 调查准备 | 选聘培训调查员，研发部署调查软件等 2024年5月至年底 | 调查组织实施 | 开展现场调查，审核、汇总并发布调查主要数据 2024年底至2025年 | 调查资料开发应用 | 编辑出版调查资料，开展研究分析等 因素 | 内容 产业基础 | “长株潭”（长沙、株洲、湘潭）、郑州、合肥、南昌等都市圈深入推进城市间合作，以基础设施互联互通、公共服务共建共享为重点，不断形成区域竞争新优势。,时间 | 阶段 | 主要任务 2024年2-4月 | 调查准备 | 选聘培训调查员，研发部署调查软件等 2024年5月至年底 | 调查组织实施 | 开展现场调查，审核、汇总并发布调查主要数据 2024年底至2025年 | 调查资料开发应用 | 编辑出版调查资料，开展研究分析等 因素 | 内容 产业基础 | “长株潭”（长沙、株洲、湘潭）、郑州、合肥、南昌等都市圈深入推进城市间合作，以基础设施互联互通、公共服务共建共享为重点，不断形成区域竞争新优势。,,,,,,背景或价值铺垫,F0051:text | F0052:text | F0053:text | F0054:page 8 | F0272:text | F0273:text | F0274:text | F0275:page 8,heuristic_sentence_split_from_text_layer
M_CC0047_2024_海淀_二模_21_10,CC0047_2024_海淀_二模_21,绿色崛起 | 中部地区的“含绿量”在不断增加，鄱阳湖、洞庭湖总磷浓度较2018年下降均超过20%，长江干流、黄河干流水质均达到Ⅱ类及以上，生态系统功能及森林覆盖率不断提升。,绿色崛起 | 中部地区的“含绿量”在不断增加，鄱阳湖、洞庭湖总磷浓度较2018年下降均超过20%，长江干流、黄河干流水质均达到Ⅱ类及以上，生态系统功能及森林覆盖率不断提升。,,,,,,背景或价值铺垫,F0051:text | F0052:text | F0053:text | F0054:page 8 | F0272:text | F0273:text | F0274:text | F0275:page 8,heuristic_sentence_split_from_text_layer
M_CC0047_2024_海淀_二模_21_11,CC0047_2024_海淀_二模_21,城乡发展 | 近5年，中部地区城乡居民人均可支配收入由2.6万元增加到3.33万元，城乡收入差距进一步缩小，三甲医院数量约占全国五分之一……,城乡发展 | 近5年，中部地区城乡居民人均可支配收入由2.6万元增加到3.33万元，城乡收入差距进一步缩小，三甲医院数量约占全国五分之一……,,,,,,背景或价值铺垫,F0051:text | F0052:text | F0053:text | F0054:page 8 | F0272:text | F0273:text | F0274:text | F0275:page 8,heuristic_sentence_split_from_text_layer
M_CC0061_2024_西城_一模_18_01,CC0061_2024_西城_一模_18,18．（8分） 【基本案情】郭某与刘某是夫妻关系，刘某于2022年去世。,18．（8分） 【基本案情】郭某与刘某是夫妻关系，刘某于2022年去世。,,,,,,背景或价值铺垫,F0058:text | F0059:text | F0061:text | F0278:text | F0279:text | F0280:text,heuristic_sentence_split_from_text_layer
M_CC0061_2024_西城_一模_18_02,CC0061_2024_西城_一模_18,二人育有子女四人，现郭某年已九十，由小女儿照顾，郭某起诉要求另外三子支付赡养费，其中郭某每月有退休金五千余元，大儿子居住在外地，二儿子肢体残疾，三儿子表示郭某现有收入并不需要子女支付赡养费。,二人育有子女四人，现郭某年已九十，由小女儿照顾，郭某起诉要求另外三子支付赡养费，其中郭某每月有退休金五千余元，大儿子居住在外地，二儿子肢体残疾，三儿子表示郭某现有收入并不需要子女支付赡养费。,,,,yes,赡养；起诉,carries 法律事实/规则信号,F0058:text | F0059:text | F0061:text | F0278:text | F0279:text | F0280:text,heuristic_sentence_split_from_text_layer
M_CC0061_2024_西城_一模_18_03,CC0061_2024_西城_一模_18,一审法院认为郭某尚不存在生活困难的情形，故对于郭某的请求未予支持。,一审法院认为郭某尚不存在生活困难的情形，故对于郭某的请求未予支持。,,,,,,背景或价值铺垫,F0058:text | F0059:text | F0061:text | F0278:text | F0279:text | F0280:text,heuristic_sentence_split_from_text_layer
M_CC0061_2024_西城_一模_18_04,CC0061_2024_西城_一模_18,二审法院审理期间，三个儿子前往郭某住处探望老人，老人表达希望儿子多来陪伴的想法。,二审法院审理期间，三个儿子前往郭某住处探望老人，老人表达希望儿子多来陪伴的想法。,,,,,,背景或价值铺垫,F0058:text | F0059:text | F0061:text | F0278:text | F0279:text | F0280:text,heuristic_sentence_split_from_text_layer
M_CC0061_2024_西城_一模_18_05,CC0061_2024_西城_一模_18,二审法院虽未支持老人要求抚养费的主张，但基于老人渴望子女陪伴的意愿，向郭某的三个儿子发出了《督促履行义务告知书》，要求其常回家看看，多与老人沟通交流，让老人感受到家人的温暖，安享晚年。,二审法院虽未支持老人要求抚养费的主张，但基于老人渴望子女陪伴的意愿，向郭某的三个儿子发出了《督促履行义务告知书》，要求其常回家看看，多与老人沟通交流，让老人感受到家人的温暖，安享晚年。,,,,,抚养,carries 法律事实/规则信号,F0058:text | F0059:text | F0061:text | F0278:text | F0279:text | F0280:text,heuristic_sentence_split_from_text_layer
M_CC0061_2024_西城_一模_18_06,CC0061_2024_西城_一模_18,【模拟庭审】某班学生参考此案二审，组织了一场模拟庭审活动。,【模拟庭审】某班学生参考此案二审，组织了一场模拟庭审活动。,,,,,,背景或价值铺垫,F0058:text | F0059:text | F0061:text | F0278:text | F0279:text | F0280:text,heuristic_sentence_split_from_text_layer
M_CC0061_2024_西城_一模_18_07,CC0061_2024_西城_一模_18,镜头一 学生甲：上诉人申请书记员小袁回避，因为 。,镜头一 学生甲：上诉人申请书记员小袁回避，因为 。,,,,yes,上诉,carries 法律事实/规则信号,F0058:text | F0059:text | F0061:text | F0278:text | F0279:text | F0280:text,heuristic_sentence_split_from_text_layer
M_CC0061_2024_西城_一模_18_08,CC0061_2024_西城_一模_18,镜头二 学生乙：“我是被上诉人郭某的三儿子的辩护人。,镜头二 学生乙：“我是被上诉人郭某的三儿子的辩护人。,,,,yes,上诉,carries 法律事实/规则信号,F0058:text | F0059:text | F0061:text | F0278:text | F0279:text | F0280:text,heuristic_sentence_split_from_text_layer
M_CC0061_2024_西城_一模_18_09,CC0061_2024_西城_一模_18,《中华人民共和国民法典》第一千零六十七条规定，成年子女不履行赡养义务的，缺乏劳动能力或者生活困难的父母，有要求成年子女给付赡养费的权利。,《中华人民共和国民法典》第一千零六十七条规定，成年子女不履行赡养义务的，缺乏劳动能力或者生活困难的父母，有要求成年子女给付赡养费的权利。,,,,,民法典；赡养,carries 法律事实/规则信号,F0058:text | F0059:text | F0061:text | F0278:text | F0279:text | F0280:text,heuristic_sentence_split_from_text_layer
M_CC0061_2024_西城_一模_18_10,CC0061_2024_西城_一模_18,郭某现有收入并不需要子女支付赡养费……” （1）在镜头一的横线上填写申请回避的适当理由。,郭某现有收入并不需要子女支付赡养费……” （1）在镜头一的横线上填写申请回避的适当理由。,,,,,赡养,carries 法律事实/规则信号,F0058:text | F0059:text | F0061:text | F0278:text | F0279:text | F0280:text,heuristic_sentence_split_from_text_layer
M_CC0061_2024_西城_一模_18_11,CC0061_2024_西城_一模_18,（1分） （2）镜头二中有一处明显错误，将它找出来并改正。,（1分） （2）镜头二中有一处明显错误，将它找出来并改正。,,,,,,背景或价值铺垫,F0058:text | F0059:text | F0061:text | F0278:text | F0279:text | F0280:text,heuristic_sentence_split_from_text_layer
M_CC0061_2024_西城_一模_18_12,CC0061_2024_西城_一模_18,（1分） （3） （6分）,（1分） （3） （6分）,,,,,,背景或价值铺垫,F0058:text | F0059:text | F0061:text | F0278:text | F0279:text | F0280:text,heuristic_sentence_split_from_text_layer
M_CC0063_2024_西城_二模_16_01,CC0063_2024_西城_二模_16,16．（8分） 市民甲在某食品科技有限公司开设的网店中购买了30盒“黄芪薏米饼干”，付款516元。,16．（8分） 市民甲在某食品科技有限公司开设的网店中购买了30盒“黄芪薏米饼干”，付款516元。,,,,,,背景或价值铺垫,F0064:text | F0065:text | F0067:text | F0286:text | F0287:text | F0288:text,heuristic_sentence_split_from_text_layer
M_CC0063_2024_西城_二模_16_02,CC0063_2024_西城_二模_16,签收后，甲发现这些饼干不符合食品安全标准，随后又在两个月内三次购买同样的饼干，总数达200盒。,签收后，甲发现这些饼干不符合食品安全标准，随后又在两个月内三次购买同样的饼干，总数达200盒。,,,,,,背景或价值铺垫,F0064:text | F0065:text | F0067:text | F0286:text | F0287:text | F0288:text,heuristic_sentence_split_from_text_layer
M_CC0063_2024_西城_二模_16_03,CC0063_2024_西城_二模_16,四次总计付款4176元。,四次总计付款4176元。,,,,,,背景或价值铺垫,F0064:text | F0065:text | F0067:text | F0286:text | F0287:text | F0288:text,heuristic_sentence_split_from_text_layer
M_CC0063_2024_西城_二模_16_04,CC0063_2024_西城_二模_16,甲以产品中添加有黄芪粉，违反了有关规定为由，起诉请求经营者退还价款4176元，支付相当于价款十倍的赔偿金41760元。,甲以产品中添加有黄芪粉，违反了有关规定为由，起诉请求经营者退还价款4176元，支付相当于价款十倍的赔偿金41760元。,,,,yes,经营者；起诉,carries 法律事实/规则信号,F0064:text | F0065:text | F0067:text | F0286:text | F0287:text | F0288:text,heuristic_sentence_split_from_text_layer
M_CC0063_2024_西城_二模_16_05,CC0063_2024_西城_二模_16,审理法院认为，某食品科技有限公司违反我国关于食品安全的相关规定，属于生产经营不符合食品安全标准食品的行为，应依法承担责任。,审理法院认为，某食品科技有限公司违反我国关于食品安全的相关规定，属于生产经营不符合食品安全标准食品的行为，应依法承担责任。,,,,,,背景或价值铺垫,F0064:text | F0065:text | F0067:text | F0286:text | F0287:text | F0288:text,heuristic_sentence_split_from_text_layer
M_CC0063_2024_西城_二模_16_06,CC0063_2024_西城_二模_16,市民甲首单购买的30盒“黄芪薏米饼干”未超出合理生活消费需要，对其就该部分饼干提出的惩罚性赔偿请求应予支持。,市民甲首单购买的30盒“黄芪薏米饼干”未超出合理生活消费需要，对其就该部分饼干提出的惩罚性赔偿请求应予支持。,,,,yes,惩罚性赔偿,carries 法律事实/规则信号,F0064:text | F0065:text | F0067:text | F0286:text | F0287:text | F0288:text,heuristic_sentence_split_from_text_layer
