rubric_atom_id,question_id,rubric_or_answer_phrase,evidence_type,evidence_level,plain_reward_description,related_material_atom_ids,what_expression_is_rewarded,what_judgment_student_must_make_before_writing,legal_knowledge_or_rule_if_explicit,value_expression_if_explicit,knowledge_material_value_type,can_be_written_without_material,source_locator,uncertainty
R_Q0003_2024_东城_二模_18_2_12,Q0003_2024_东城_二模_18_2,②政府：相关政府部门（劳动和社会保障部门）给出新型劳动关系认定依据（1分）——（依据）上层建筑适应经济基础的发展/有法可依/权责法定/科学立法（政府部门被授权立法）/提供法律保障/与时俱进，符合时代发展需求/法治政府要求政府坚持法治思维和法治方式（1分）,marking_report,formal,②政府：相关政府部门（劳动和社会保障部门）给出新型劳动关系认定依据（1分）——（依据）上层建筑适应经济基础的发展/有法可依/权责法定/科学立法（政府部门被授权立法）/提供法律保障/与时俱进，符合时代发展需求/法治政府要求政府坚持法治思维和法治方式（1分）,M_Q0003_2024_东城_二模_18_2_01|M_Q0003_2024_东城_二模_18_2_02,②政府：相关政府部门（劳动和社会保障部门）给出新型劳动关系认定依据（1分）——（依据）上层建筑适应经济基础的发展/有法可依/权责法定/科学立法（政府部门被授权立法）/提供法律保障/与时俱进，符合时代发展需求/法治政府要求政府坚持法治思维和法治方式（1分）,判断法律关系/行为性质/责任或程序路径，需回源细化,,,value,uncertain,F0036:text | F0261:text,heuristic_atom_split; verify original rubric line
R_Q0003_2024_东城_二模_18_2_13,Q0003_2024_东城_二模_18_2,③司法机关：最高法颁布指导性案例，对劳动关系的认定进行明确/两高出台司法解释，对于法律的规定进行时代性的细化（1分）——（依据）上层建筑适应经济基础的发展（1分）,marking_report,formal,③司法机关：最高法颁布指导性案例，对劳动关系的认定进行明确/两高出台司法解释，对于法律的规定进行时代性的细化（1分）——（依据）上层建筑适应经济基础的发展（1分）,M_Q0003_2024_东城_二模_18_2_01|M_Q0003_2024_东城_二模_18_2_02,③司法机关：最高法颁布指导性案例，对劳动关系的认定进行明确/两高出台司法解释，对于法律的规定进行时代性的细化（1分）——（依据）上层建筑适应经济基础的发展（1分）,判断法律关系/行为性质/责任或程序路径，需回源细化,,,uncertain,uncertain,F0036:text | F0261:text,heuristic_atom_split; verify original rubric line
R_Q0003_2024_东城_二模_18_2_14,Q0003_2024_东城_二模_18_2,④党：出台明确新型劳动关系的相关方针政策，经法定程序上升为国家意志（1分）——（依据）党领导立法（1分）注意：答党总揽全局、协调各方，以人民为中心不给分。 针对问题2：企业违法问题隐蔽（答订立劳动合同，有据可循不给分）,marking_report,formal,④党：出台明确新型劳动关系的相关方针政策，经法定程序上升为国家意志（1分）——（依据）党领导立法（1分）注意：答党总揽全局、协调各方，以人民为中心不给分。 针对问题2：企业违法问题隐蔽（答订立劳动合同，有据可循不给分）,M_Q0003_2024_东城_二模_18_2_01|M_Q0003_2024_东城_二模_18_2_02,④党：出台明确新型劳动关系的相关方针政策，经法定程序上升为国家意志（1分）——（依据）党领导立法（1分）注意：答党总揽全局、协调各方，以人民为中心不给分。 针对问题2：企业违法问题隐蔽（答订立劳动合同，有据可循不给分）,判断法律关系/行为性质/责任或程序路径，需回源细化,合同,,knowledge,uncertain,F0036:text | F0261:text,heuristic_atom_split; verify original rubric line
R_Q0003_2024_东城_二模_18_2_15,Q0003_2024_东城_二模_18_2,①企业：依法/守法经营（替换：诚信经营）1分——（依据）保护劳动者合法权益（替换：获取劳动报酬的权利，休息休假的权利）/全面履行劳动合同 1分,marking_report,formal,①企业：依法/守法经营（替换：诚信经营）1分——（依据）保护劳动者合法权益（替换：获取劳动报酬的权利，休息休假的权利）/全面履行劳动合同 1分,M_Q0003_2024_东城_二模_18_2_03|M_Q0003_2024_东城_二模_18_2_05|M_Q0003_2024_东城_二模_18_2_06|M_Q0003_2024_东城_二模_18_2_07|M_Q0003_2024_东城_二模_18_2_08|M_Q0003_2024_东城_二模_18_2_09|M_Q0003_2024_东城_二模_18_2_10|M_Q0003_2024_东城_二模_18_2_11|M_Q0003_2024_东城_二模_18_2_13|M_Q0003_2024_东城_二模_18_2_14|M_Q0003_2024_东城_二模_18_2_15|M_Q0003_2024_东城_二模_18_2_16|M_Q0003_2024_东城_二模_18_2_17|M_Q0003_2024_东城_二模_18_2_18|M_Q0003_2024_东城_二模_18_2_19|M_Q0003_2024_东城_二模_18_2_21|M_Q0003_2024_东城_二模_18_2_22|M_Q0003_2024_东城_二模_18_2_23|M_Q0003_2024_东城_二模_18_2_24,①企业：依法/守法经营（替换：诚信经营）1分——（依据）保护劳动者合法权益（替换：获取劳动报酬的权利，休息休假的权利）/全面履行劳动合同 1分,判断法律关系/行为性质/责任或程序路径，需回源细化,合同；权利；劳动者,,knowledge+material,no,F0036:text | F0261:text,heuristic_atom_split; verify original rubric line
R_Q0003_2024_东城_二模_18_2_16,Q0003_2024_东城_二模_18_2,②劳动者：提高维权意识（任何主体答搭建维权平台都不给分）——（依据）同企业 1分,marking_report,formal,②劳动者：提高维权意识（任何主体答搭建维权平台都不给分）——（依据）同企业 1分,M_Q0003_2024_东城_二模_18_2_03|M_Q0003_2024_东城_二模_18_2_05|M_Q0003_2024_东城_二模_18_2_06|M_Q0003_2024_东城_二模_18_2_07|M_Q0003_2024_东城_二模_18_2_08|M_Q0003_2024_东城_二模_18_2_09|M_Q0003_2024_东城_二模_18_2_11|M_Q0003_2024_东城_二模_18_2_13|M_Q0003_2024_东城_二模_18_2_14|M_Q0003_2024_东城_二模_18_2_15|M_Q0003_2024_东城_二模_18_2_16|M_Q0003_2024_东城_二模_18_2_17|M_Q0003_2024_东城_二模_18_2_19|M_Q0003_2024_东城_二模_18_2_21|M_Q0003_2024_东城_二模_18_2_22|M_Q0003_2024_东城_二模_18_2_23|M_Q0003_2024_东城_二模_18_2_24,②劳动者：提高维权意识（任何主体答搭建维权平台都不给分）——（依据）同企业 1分,判断法律关系/行为性质/责任或程序路径，需回源细化,劳动者,,knowledge+material,no,F0036:text | F0261:text,heuristic_atom_split; verify original rubric line
R_Q0003_2024_东城_二模_18_2_17,Q0003_2024_东城_二模_18_2,③政府：加强监管，严格执法 1分——（依据）市场监管职能，法治政府是执法严明的政府 针对问题3：劳动者不适应岗位需求变化（答让工作适应个人/劳动者要认清自身能力选择合适岗位均不给分）,marking_report,formal,③政府：加强监管，严格执法 1分——（依据）市场监管职能，法治政府是执法严明的政府 针对问题3：劳动者不适应岗位需求变化（答让工作适应个人/劳动者要认清自身能力选择合适岗位均不给分）,M_Q0003_2024_东城_二模_18_2_03|M_Q0003_2024_东城_二模_18_2_05|M_Q0003_2024_东城_二模_18_2_06|M_Q0003_2024_东城_二模_18_2_07|M_Q0003_2024_东城_二模_18_2_08|M_Q0003_2024_东城_二模_18_2_09|M_Q0003_2024_东城_二模_18_2_11|M_Q0003_2024_东城_二模_18_2_13|M_Q0003_2024_东城_二模_18_2_14|M_Q0003_2024_东城_二模_18_2_15|M_Q0003_2024_东城_二模_18_2_16|M_Q0003_2024_东城_二模_18_2_17|M_Q0003_2024_东城_二模_18_2_19|M_Q0003_2024_东城_二模_18_2_21|M_Q0003_2024_东城_二模_18_2_22|M_Q0003_2024_东城_二模_18_2_23|M_Q0003_2024_东城_二模_18_2_24,③政府：加强监管，严格执法 1分——（依据）市场监管职能，法治政府是执法严明的政府 针对问题3：劳动者不适应岗位需求变化（答让工作适应个人/劳动者要认清自身能力选择合适岗位均不给分）,判断法律关系/行为性质/责任或程序路径，需回源细化,劳动者,,knowledge+material,no,F0036:text | F0261:text,heuristic_atom_split; verify original rubric line
R_Q0003_2024_东城_二模_18_2_18,Q0003_2024_东城_二模_18_2,①劳动者：提升劳动技能，适应经济社会发展 1分——（依据）提升劳动职业技能是劳动者的义务（替换：权利义务相一致）1分,marking_report,formal,①劳动者：提升劳动技能，适应经济社会发展 1分——（依据）提升劳动职业技能是劳动者的义务（替换：权利义务相一致）1分,M_Q0003_2024_东城_二模_18_2_03|M_Q0003_2024_东城_二模_18_2_05|M_Q0003_2024_东城_二模_18_2_06|M_Q0003_2024_东城_二模_18_2_07|M_Q0003_2024_东城_二模_18_2_08|M_Q0003_2024_东城_二模_18_2_09|M_Q0003_2024_东城_二模_18_2_10|M_Q0003_2024_东城_二模_18_2_11|M_Q0003_2024_东城_二模_18_2_13|M_Q0003_2024_东城_二模_18_2_14|M_Q0003_2024_东城_二模_18_2_15|M_Q0003_2024_东城_二模_18_2_16|M_Q0003_2024_东城_二模_18_2_17|M_Q0003_2024_东城_二模_18_2_18|M_Q0003_2024_东城_二模_18_2_19|M_Q0003_2024_东城_二模_18_2_21|M_Q0003_2024_东城_二模_18_2_22|M_Q0003_2024_东城_二模_18_2_23|M_Q0003_2024_东城_二模_18_2_24,①劳动者：提升劳动技能，适应经济社会发展 1分——（依据）提升劳动职业技能是劳动者的义务（替换：权利义务相一致）1分,判断法律关系/行为性质/责任或程序路径，需回源细化,权利；义务；劳动者,,knowledge+material+value,no,F0036:text | F0261:text,heuristic_atom_split; verify original rubric line
R_Q0003_2024_东城_二模_18_2_19,Q0003_2024_东城_二模_18_2,②政府：开展职业技能培训（替换：搭建/提供职业技能培训平台）1分——（依据）政府公共服务职能 1分,marking_report,formal,②政府：开展职业技能培训（替换：搭建/提供职业技能培训平台）1分——（依据）政府公共服务职能 1分,M_Q0003_2024_东城_二模_18_2_01|M_Q0003_2024_东城_二模_18_2_02,②政府：开展职业技能培训（替换：搭建/提供职业技能培训平台）1分——（依据）政府公共服务职能 1分,判断法律关系/行为性质/责任或程序路径，需回源细化,,,material,no,F0036:text | F0261:text,heuristic_atom_split; verify original rubric line
R_Q0003_2024_东城_二模_18_2_20,Q0003_2024_东城_二模_18_2,③企业：对劳动者进行职业技能培训 1分 ——（依据）劳动者有接受职业技能培训的权利（替换：用人单位有为劳动者提供职业技能培训的义务）1分 | 针对问题1：认定标准不明,marking_report,formal,③企业：对劳动者进行职业技能培训 1分 ——（依据）劳动者有接受职业技能培训的权利（替换：用人单位有为劳动者提供职业技能培训的义务）1分 | 针对问题1：认定标准不明,M_Q0003_2024_东城_二模_18_2_03|M_Q0003_2024_东城_二模_18_2_05|M_Q0003_2024_东城_二模_18_2_06|M_Q0003_2024_东城_二模_18_2_07|M_Q0003_2024_东城_二模_18_2_08|M_Q0003_2024_东城_二模_18_2_09|M_Q0003_2024_东城_二模_18_2_10|M_Q0003_2024_东城_二模_18_2_11|M_Q0003_2024_东城_二模_18_2_13|M_Q0003_2024_东城_二模_18_2_14|M_Q0003_2024_东城_二模_18_2_15|M_Q0003_2024_东城_二模_18_2_16|M_Q0003_2024_东城_二模_18_2_17|M_Q0003_2024_东城_二模_18_2_18|M_Q0003_2024_东城_二模_18_2_19|M_Q0003_2024_东城_二模_18_2_21|M_Q0003_2024_东城_二模_18_2_22|M_Q0003_2024_东城_二模_18_2_23|M_Q0003_2024_东城_二模_18_2_24,③企业：对劳动者进行职业技能培训 1分 ——（依据）劳动者有接受职业技能培训的权利（替换：用人单位有为劳动者提供职业技能培训的义务）1分 | 针对问题1：认定标准不明,判断法律关系/行为性质/责任或程序路径，需回源细化,权利；义务；劳动者；用人单位,,knowledge+material,no,F0036:text | F0261:text,heuristic_atom_split; verify original rubric line
R_Q0004_2024_东城_二模_19_1_01,Q0004_2024_东城_二模_19_1,"②乙公司拒绝承担3月21日以后产生的仓储费用，并未与我公司协商一致，属于单方变更合同行为。 其行为构成违约，应当承担违约责任 （1个理由2分，2个理由3分） 示例2:原告:乙公司;被告:甲公司 诉讼请求：判令被告支付尾款/继续履行，被告承担本案诉讼费用。（2分） 事实与理由: 事实：甲公司于2024年3月10日自我公司购买一批电视,因收货不便,该批货物由快递代为储存，且约定3月20日及以前的仓储费用由我公司承担。3月19日,被告与我司协商再延长10天,我公司同意。3月30日,甲公司收货后，我公司不同意支付3月21日及以后产生的仓储费用，甲公司拒不支付合同尾款。 （踩意2分） 理由: ① 3月19日提出新合同，合同只对延期进行约定，并未协商延长仓储时间的费用承担问题，但由于费用产生由甲公司原因导致，该笔费用理应由甲公司承担，若逾期产生的费用仍由我方承担，有违公平原则。（只谈要约承诺构成新合同给1分 ，有公平原则给2分）",marking_report,formal,"②乙公司拒绝承担3月21日以后产生的仓储费用，并未与我公司协商一致，属于单方变更合同行为。 其行为构成违约，应当承担违约责任 （1个理由2分，2个理由3分） 示例2:原告:乙公司;被告:甲公司 诉讼请求：判令被告支付尾款/继续履行，被告承担本案诉讼费用。（2分） 事实与理由: 事实：甲公司于2024年3月10日自我公司购买一批电视,因收货不便,该批货物由快递代为储存，且约定3月20日及以前的仓储费用由我公司承担。3月19日,被告与我司协商再延长10天,我公司同意。3月30日,甲公司收货后，我公司不同意支付3月21日及以后产生的仓储费用，甲公司拒不支付合同尾款。 （踩意2分） 理由: ① 3月19日提出新合同，合同只对延期进行约定，并未协商延长仓储时间的费用承担问题，但由于费用产生由甲公司原因导致，该笔费用理应由甲公司承担，若逾期产生的费用仍由我方承担，有违公平原则。（只谈要约承诺构成新合同给1分 ，有公平原则给2分）",M_Q0004_2024_东城_二模_19_1_02|M_Q0004_2024_东城_二模_19_1_03|M_Q0004_2024_东城_二模_19_1_09|M_Q0004_2024_东城_二模_19_1_11|M_Q0004_2024_东城_二模_19_1_12|M_Q0004_2024_东城_二模_19_1_18|M_Q0004_2024_东城_二模_19_1_20|M_Q0004_2024_东城_二模_19_1_21,"②乙公司拒绝承担3月21日以后产生的仓储费用，并未与我公司协商一致，属于单方变更合同行为。 其行为构成违约，应当承担违约责任 （1个理由2分，2个理由3分） 示例2:原告:乙公司;被告:甲公司 诉讼请求：判令被告支付尾款/继续履行，被告承担本案诉讼费用。（2分） 事实与理由: 事实：甲公司于2024年3月10日自我公司购买一批电视,因收货不便,该批货物由快递代为储存，且约定3月20日及以前的仓储费用由我公司承担。3月19日,被告与我司协商再延长10天,我公司同意。3月30日,甲公司收货后，我公司不同意支付3月21日及以后产生的仓储费用，甲公司拒不支付合同尾款。 （踩意2分） 理由: ① 3月19日提出新合同，合同只对延期进行约定，并未协商延长仓储时间的费用承担问题，但由于费用产生由甲公司原因导致，该笔费用理应由甲公司承担，若逾期产生的费用仍由我方承担，有违公平原则。（只谈要约承诺构成新合同给1分 ，有公平原则给2分）",判断法律关系/行为性质/责任或程序路径，需回源细化,合同；违约；责任；诉讼；诉讼请求,公平,knowledge+material+value,no,F0037:text | F0262:text,heuristic_atom_split; verify original rubric line
