module,subsection,core_point,ordinal,source_label,title_tail,card_id,evidence_status,paper_found,rubric_found,card_path,什么时候写,设问,得分层次,卷面句,同题组,prompt_check,score_check,surface_check,qa_flags
经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,1,2026朝阳一模Q20,,2026_朝阳_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_一模_Q20.md,中国同31个国家和地区签署自贸协定、对50个国家实施单方面免签，把自身发展空间转化为跨境贸易投资便利。,结合材料，运用《当代国际政治与经济》的知识，阐述中国为什么能为全球发展注入稳定性和正能量。,,中国扩大自贸朋友圈、优化人员和要素流动条件，推动贸易投资自由化便利化，为全球发展释放新空间。,,EXACT,EMPTY,NO_MATCH,
经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,2,2025丰台一模Q20,北京“两区”通关创新,2025_丰台_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_一模_Q20.md,"题目要“两区”举措如何助力开放型经济迈上新台阶，材料中""分钟通关""""单一窗口""等改革直接缩短跨境流程，需要把这些通关创新翻译为交易成本下降、通关效率提升、货物贸易规模扩大的便利化链，对应贸易投资自由化便利化机制。",结合材料，运用《经济与社会》《当代国际政治与经济》知识，说明北京“两区”建设的举措是如何助力开放型经济迈上新台阶的。,,北京“两区”创新通关模式，降低跨境交易成本，提高货物通关效率，扩大货物贸易规模，推动贸易投资便利化，助力开放型经济迈上新台阶。,,EXACT,EMPTY,PARTIAL,
经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,3,2026房山一模Q19,"海南""一线放开""自由便利",2026_房山_一模_Q19,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_房山_一模_Q19.md,"题目分析海南自贸港封关如何助力国际循环，材料中""一线放开""对应进出岛跨境自由便利措施，需要从消费角度把降低通关成本、提高通关效率、推动货物和服务贸易升级写出来，对接贸易投资自由化便利化与要素自由流动。",结合材料，运用《当代国际政治与经济》知识，分析海南自贸港封关是如何助力国际循环的。,,"海南自贸港通过""一线放开""实施自由便利措施，降低通关成本、提高通关效率，促进货物和服务贸易升级，推动要素自由流动和资源优化配置，落实贸易投资自由化便利化，畅通国际循环消费端。",,EXACT,EMPTY,NO_MATCH,
经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,4,2024海淀一模Q18(1),,2024_海淀_一模_Q18_1,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_海淀_一模_Q18_1.md,免签、互免签证、简化签证手续和口岸签证便利化直接降低中外人员商贸往来成本，题目追问对开放的积极影响时，应先转化为贸易投资便利化和自由化。,结合材料，运用《当代国际政治与经济》知识，预测上述举措对服务高水平对外开放的积极影响。（6分）,,扩大免签范围、简化签证手续和放宽口岸签证条件，有利于降低外国朋友来华商贸合作、访问交流、投资创业的成本，促进贸易投资便利化、自由化。,（本题6分）,EXACT,EMPTY,NO_MATCH,
经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,5,2026门头沟一模Q20,——海南自贸港全岛封关的国内国际意义,2026_门头沟_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_门头沟_一模_Q20.md,"题面列举零关税税目扩大、口岸管理优化、压缩""二线""出岛申报项目等具体机制；设问要分析国内意义，封关机制直接降低企业贸易成本。",结合材料，运用《当代国际政治与经济》知识，分析海南自贸港全岛封关为何能为中国经济发展注入新动能、为世界经济开放发展注入新活力。,,"海南自贸港全岛封关扩大""零关税""商品范围、优化口岸管理并压缩通关项目，有利于降低企业成本，促进贸易自由化便利化。",,EXACT,EMPTY,NO_MATCH,
经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,6,2025昌平二模Q21,,2025_昌平_二模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_昌平_二模_Q21.md,题目列出扩大免签、拓宽融资、激活双边投资促进工作组等稳外资举措，问其开放意义；这些措施把跨国人员往来、资本流动和贸易合作连接起来，指向更高水平开放中的经贸合作。,结合材料，说明上述举措对我国建设更高水平的开放型经济具有什么重要意义。（8分）,,扩大免签、完善涉外资服务和激活双边投资促进机制，有利于便利各国人员往来，进一步加强经贸合作，增强外资投资中国的信心。,（本题8分）,PARTIAL,EMPTY,NO_MATCH,
经济全球化,国：成员国和相关国家发展,顺应经济全球化趋势，主动融入并推动深化,1,2026延庆一模Q19(2),"——中国""推动重塑全球能源治理格局""的理论逻辑和价值意蕴",2026_延庆_一模_Q19_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_延庆_一模_Q19_2.md,题面写绿色能源技术、装备和标准跨国流动，使中国和共建国家相互联结；设问问理论逻辑和价值意蕴，需要从经济全球化深入发展这一历史潮流给绿色能源合作定位。,"结合材料二，运用《当代国际政治与经济》知识，说明中国""推动重塑全球能源治理格局""的理论逻辑和价值意蕴。",,中国推动绿色能源国际合作，顺应经济全球化趋势，促进自身与共建国家在能源、产业、技术和标准层面进一步融入经济全球化进程。,,PARTIAL,EMPTY,NO_MATCH,
经济全球化,国：成员国和相关国家发展,顺应经济全球化趋势，主动融入并推动深化,2,2026门头沟一模Q20,——海南自贸港全岛封关的国内国际意义,2026_门头沟_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_门头沟_一模_Q20.md,"题面列出零关税商品税目扩大、岛内免税流通、加工增值免关税销往内地和""二线""出岛申报项目压缩等机制；题目让学生分析这些机制为何能给中国经济注入新动能并为世界经济注入新活力，需要把封关机制嵌入经济全球化深化进程。",结合材料，运用《当代国际政治与经济》知识，分析海南自贸港全岛封关为何能为中国经济发展注入新动能、为世界经济开放发展注入新活力。,,海南自贸港通过零关税商品扩围、加工增值免税销往内地和口岸申报便利化，把中国市场与世界市场更紧密地联结，主动推动经济全球化向更深层次迈进。,,EXACT,EMPTY,PARTIAL,
经济全球化,国：成员国和相关国家发展,顺应经济全球化趋势，主动融入并推动深化,3,2024东城一模Q20,,2024_东城_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_东城_一模_Q20.md,“外循环跑出加速度”写主动对照国际规则、规制、管理、标准并深化国内改革，触发的是制度规则层面的开放和经济全球化融入，而不是一般性产业升级或消费扩张。,结合材料，运用经济的相关知识，分析我国的上述措施如何通过构建新发展格局助力经济高质量发展。,,我国主动对标国际规则、规制、管理和标准，推进制度型开放，深入融入经济全球化，推进高水平对外开放。,,EXACT,EMPTY,PARTIAL,
经济全球化,国：成员国和相关国家发展,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,1,2024朝阳期中Q20(3),"""数字驱动商通全球""短评",2024_朝阳_期中_Q20_3,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_期中_Q20_3.md,"数贸会一方面汇集数字首发首秀新产品并促进数字科技产品贸易（开放、创新），另一方面通过""智慧非洲""展台让非洲国家共享中国市场和数字红利（包容、普惠），并通过双向签约形成共赢；整体合力呈现的是数字贸易领域的开放、包容、普惠、平衡、共赢方向。","结合材料，运用《当代国际政治与经济》知识，以""数字驱动 商通全球""为主题撰写一篇短评。",,我国办好全球数字贸易博览会，搭建数字经济领域开放合作平台，让发展中国家共享数字红利，推动经济全球化朝着更加开放、包容、普惠、平衡、共赢的方向发展。,,EXACT,EMPTY,PARTIAL,
经济全球化,国：成员国和相关国家发展,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,2,2025东城一模Q20,"元首外交""精彩""之处",2025_东城_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_一模_Q20.md,11天行程出席APEC、G20等近40场多边活动，达成60多项合作文件；这种多边经贸合作的扩展不仅是双边合作的累加，更是推动经济全球化方向调整的具体行动。,"结合材料，运用《当代国际政治与经济》知识，谈谈此次元首外交的""精彩""之处。",,此次元首外交密集出席APEC、G20等近40场多边活动，达成60多项合作文件，推动多边经贸合作朝着更加开放、包容、普惠、平衡、共赢的方向发展。,,EXACT,EMPTY,PARTIAL,
经济全球化,国：成员国和相关国家发展,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,3,2025延庆一模Q20(2),,2025_延庆_一模_Q20_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_延庆_一模_Q20_2.md,外交部回应要把中国链博会、自贸协定、基础设施互联互通等做法放在经济全球化方向中说明，反驳“脱钩断链”时不能只表态反对，还要指出正确方向。,假如你是外交部发言人，请结合材料二，运用《当代国际政治与经济》知识，对上述提问做出回应。,,中国通过链博会、自贸协定、基础设施互联互通和供应链数字化智能化推动开放合作，推动经济全球化朝着开放、包容、普惠、平衡、共赢的方向发展。,,EXACT,EMPTY,PARTIAL,
经济全球化,国：成员国和相关国家发展,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,4,2025顺义一模Q20,,2025_顺义_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_顺义_一模_Q20.md,顺义一模的“小而美”项目直接回应共建国家民生需求，让国际发展合作成果惠及普通民众，说明经济全球化成果要更多落到共建国家发展和民生改善上。,结合材料，运用《当代国际政治与经济》知识，说明“小而美”项目为何成为中国开展国际发展合作的亮点和名片。,,“小而美”项目聚焦共建国家民生需求，促进当地经济社会发展和民心相通，推动经济全球化朝着开放包容普惠的方向发展。,,EXACT,EMPTY,PARTIAL,
