module,subsection,core_point,ordinal,source_label,title_tail,card_id,evidence_status,paper_found,rubric_found,card_path,什么时候写,设问,得分层次,卷面句,同题组,prompt_check,score_check,surface_check,qa_flags
理论,合作,维护国家利益是主权国家对外活动的出发点和落脚点,11,2025延庆一模Q20(2),"外交部发言人回应""脱钩断链""",2025_延庆_一模_Q20_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_延庆_一模_Q20_2.md,,假如你是外交部发言人，请结合材料二，运用《当代国际政治与经济》知识，对上述提问做出回应。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,共享经济全球化成果，促进世界经济共同繁荣,1,2026朝阳期末Q20,,2026_朝阳_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_期末_Q20.md,,结合材料，运用《当代国际政治与经济》知识，分析中国特色大国外交为什么要更有作为。,,,（本题8分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,共享经济全球化成果，促进世界经济共同繁荣,2,2024朝阳期中Q20(3),"""数字驱动商通全球""短评",2024_朝阳_期中_Q20_3,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_期中_Q20_3.md,,"结合材料，运用《当代国际政治与经济》知识，以""数字驱动 商通全球""为主题撰写一篇短评。",,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,共享经济全球化成果，促进世界经济共同繁荣,3,2026门头沟一模Q20,——海南自贸港全岛封关的国内国际意义,2026_门头沟_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_门头沟_一模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，分析海南自贸港全岛封关为何能为中国经济发展注入新动能、为世界经济开放发展注入新活力。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,处理好自力更生和对外开放的关系，参与经济全球化和国际分工,1,2026朝阳期中Q17,,2026_朝阳_期中_Q17,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_期中_Q17.md,,结合材料，运用《当代国际政治与经济》知识阐述我国应如何处理好推进“人工智能+”发展过程中的重要关系。,,,（本题8分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,处理好自力更生和对外开放的关系，参与经济全球化和国际分工,2,2026东城一模Q19(3),,2026_东城_一模_Q19_3,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_东城_一模_Q19_3.md,,结合材料二，运用《当代国际政治与经济》知识，分析在推动未来产业中，北京是如何统筹高水平对外开放与提升产业链韧性之间关系的。（8分）,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,促进全球资源优化配置和国际贸易发展,1,2025东城期末Q20,,2025_东城_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_期末_Q20.md,,运用《当代国际政治与经济》知识，写一篇短文，谈谈你对上述材料的认识。要求：题目自拟，观点明确，逻辑清晰，200字左右。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,促进全球资源优化配置和国际贸易发展,2,2024朝阳期中Q20(3),"""数字驱动商通全球""短评",2024_朝阳_期中_Q20_3,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_期中_Q20_3.md,,"结合材料，运用《当代国际政治与经济》知识，以""数字驱动 商通全球""为主题撰写一篇短评。",,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,促进全球资源优化配置和国际贸易发展,3,2024海淀一模Q18(1),,2024_海淀_一模_Q18_1,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_海淀_一模_Q18_1.md,,结合材料，运用《当代国际政治与经济》知识，预测上述举措对服务高水平对外开放的积极影响。（6分）,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,促进全球资源优化配置和国际贸易发展,4,2026朝阳一模Q20,,2026_朝阳_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_一模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，阐述中国为什么能为全球发展注入稳定性和正能量。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,对最不发达国家实行零关税，推动普惠包容的经济全球化,1,2025西城二模Q19(2),,2025_西城_二模_Q19_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_二模_Q19_2.md,,结合材料，运用《当代国际政治与经济》知识，说明这一做法中的中国担当。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,1,2026朝阳一模Q20,,2026_朝阳_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_一模_Q20.md,,结合材料，运用《当代国际政治与经济》的知识，阐述中国为什么能为全球发展注入稳定性和正能量。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,2,2025丰台一模Q20,北京“两区”通关创新,2025_丰台_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_一模_Q20.md,,结合材料，运用《经济与社会》《当代国际政治与经济》知识，说明北京“两区”建设的举措是如何助力开放型经济迈上新台阶的。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,3,2026房山一模Q19,"海南""一线放开""自由便利",2026_房山_一模_Q19,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_房山_一模_Q19.md,,结合材料，运用《当代国际政治与经济》知识，分析海南自贸港封关是如何助力国际循环的。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,4,2024海淀一模Q18(1),,2024_海淀_一模_Q18_1,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_海淀_一模_Q18_1.md,,结合材料，运用《当代国际政治与经济》知识，预测上述举措对服务高水平对外开放的积极影响。（6分）,,,（本题6分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,5,2026门头沟一模Q20,——海南自贸港全岛封关的国内国际意义,2026_门头沟_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_门头沟_一模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，分析海南自贸港全岛封关为何能为中国经济发展注入新动能、为世界经济开放发展注入新活力。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,6,2025昌平二模Q21,,2025_昌平_二模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_昌平_二模_Q21.md,,结合材料，说明上述举措对我国建设更高水平的开放型经济具有什么重要意义。,,,（本题8分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,7,2024朝阳期中Q20(3),"""数字驱动商通全球""短评",2024_朝阳_期中_Q20_3,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_期中_Q20_3.md,,"结合材料，运用《当代国际政治与经济》知识，以""数字驱动 商通全球""为主题撰写一篇短评。",,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,8,2025东城一模Q20,,2025_东城_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_一模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，谈谈此次元首外交的“精彩”之处。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,9,2025西城二模Q19(2),,2025_西城_二模_Q19_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_二模_Q19_2.md,,结合材料，运用《当代国际政治与经济》知识，说明这一做法中的中国担当。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,10,2025东城期末Q20,——评价欧盟对中国新能源汽车征收临时反补贴税,2025_东城_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_期末_Q20.md,,运用《当代国际政治与经济》知识，写一篇短文，谈谈你对上述材料的认识。要求：题目自拟，观点明确，逻辑清晰，200字左右。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,11,2026石景山一模Q20,,2026_石景山_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_石景山_一模_Q20.md,,运用《当代国际政治与经济》知识，任选两个关键词，说明中国倡议如何助推亚太合作。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,12,2025西城一模Q18,,2025_西城_一模_Q18,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_一模_Q18.md,,从“两条鱼循环”看增长新空间。产自中国的鳗鱼“游”向世界，挪威三文鱼“飞”来中国，增长新空间在不断拓展。结合材料，运用《经济与社会》所学，谈谈中国经济增长新空间是如何拓展的。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,顺应经济全球化趋势，主动融入并推动深化,1,2026延庆一模Q19(2),"——中国""推动重塑全球能源治理格局""的理论逻辑和价值意蕴",2026_延庆_一模_Q19_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_延庆_一模_Q19_2.md,,结合材料二，运用《当代国际政治与经济》知识，说明中国“推动重塑全球能源治理格局”的理论逻辑和价值意蕴。,,,,PARTIAL,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,顺应经济全球化趋势，主动融入并推动深化,2,2026门头沟一模Q20,——海南自贸港全岛封关的国内国际意义,2026_门头沟_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_门头沟_一模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，分析海南自贸港全岛封关为何能为中国经济发展注入新动能、为世界经济开放发展注入新活力。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,顺应经济全球化趋势，主动融入并推动深化,3,2024东城一模Q20,,2024_东城_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_东城_一模_Q20.md,,结合材料，运用经济的相关知识，分析我国的上述措施如何通过构建新发展格局助力经济高质量发展。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,顺应经济全球化趋势，主动融入并推动深化,4,2024西城二模Q17,,2024_西城_二模_Q17,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_西城_二模_Q17.md,,新一轮科技革命在全球范围内风起云涌。结合材料，综合运用所学，谈谈在当今时代，我国作为世界上最大的发展中国家应当扮演的角色。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,顺应经济全球化趋势，主动融入并推动深化,5,2026石景山二模Q18,,2026_石景山_二模_Q18,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_石景山_二模_Q18.md,,结合材料，运用《当代国际政治与经济》知识，分析中国与东盟经贸合作能够提质升级的原因。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,顺应经济全球化趋势，主动融入并推动深化,6,2025海淀期中Q16(2),,2025_海淀_期中_Q16_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_海淀_期中_Q16_2.md,,结合材料三，从经济角度，为中国咖啡企业“出海”提出建议。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,1,2024朝阳期中Q20(3),"""数字驱动商通全球""短评",2024_朝阳_期中_Q20_3,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_期中_Q20_3.md,,"结合材料，运用《当代国际政治与经济》知识，以""数字驱动 商通全球""为主题撰写一篇短评。",,,,EXACT,EMPTY,EMPTY,
