final_status,module,subsection,core_point,source_label,card_id,evidence_status,paper_found,rubric_found,prompt_check,answer_check,core_heading_note,qa_flags,card_path
PASS,经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,2026房山一模Q19,2026_房山_一模_Q19,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_房山_一模_Q19.md
PASS,经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,2024海淀一模Q18(1),2024_海淀_一模_Q18_1,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_海淀_一模_Q18_1.md
PASS,经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,2026门头沟一模Q20,2026_门头沟_一模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_门头沟_一模_Q20.md
PASS,经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,2025昌平二模Q21,2025_昌平_二模_Q21,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_昌平_二模_Q21.md
PASS,经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,2024朝阳期中Q20(3),2024_朝阳_期中_Q20_3,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_期中_Q20_3.md
PASS,经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,2025东城一模Q20,2025_东城_一模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_一模_Q20.md
PASS,经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,2025西城二模Q19(2),2025_西城_二模_Q19_2,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_二模_Q19_2.md
PASS,经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,2025东城期末Q20,2025_东城_期末_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_期末_Q20.md
PASS,经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,2026石景山一模Q20,2026_石景山_一模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_石景山_一模_Q20.md
PASS,经济全球化,国：成员国和相关国家发展,推进贸易和投资自由化便利化,2025西城一模Q18,2025_西城_一模_Q18,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_一模_Q18.md
PASS,经济全球化,国：成员国和相关国家发展,顺应经济全球化趋势，主动融入并推动深化,2026延庆一模Q19(2),2026_延庆_一模_Q19_2,RAW_CARD_READY,YES,YES,PARTIAL,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_延庆_一模_Q19_2.md
PASS,经济全球化,国：成员国和相关国家发展,顺应经济全球化趋势，主动融入并推动深化,2026门头沟一模Q20,2026_门头沟_一模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_门头沟_一模_Q20.md
PASS,经济全球化,国：成员国和相关国家发展,顺应经济全球化趋势，主动融入并推动深化,2024东城一模Q20,2024_东城_一模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_东城_一模_Q20.md
PASS,经济全球化,国：成员国和相关国家发展,顺应经济全球化趋势，主动融入并推动深化,2024西城二模Q17,2024_西城_二模_Q17,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_西城_二模_Q17.md
PASS,经济全球化,国：成员国和相关国家发展,顺应经济全球化趋势，主动融入并推动深化,2026石景山二模Q18,2026_石景山_二模_Q18,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_石景山_二模_Q18.md
PASS,经济全球化,国：成员国和相关国家发展,顺应经济全球化趋势，主动融入并推动深化,2025海淀期中Q16(2),2025_海淀_期中_Q16_2,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_海淀_期中_Q16_2.md
PASS,经济全球化,国：成员国和相关国家发展,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,2024朝阳期中Q20(3),2024_朝阳_期中_Q20_3,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_期中_Q20_3.md
PASS,经济全球化,国：成员国和相关国家发展,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,2025东城一模Q20,2025_东城_一模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_一模_Q20.md
PASS,经济全球化,国：成员国和相关国家发展,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,2025延庆一模Q20(2),2025_延庆_一模_Q20_2,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_延庆_一模_Q20_2.md
PASS,经济全球化,国：成员国和相关国家发展,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,2025顺义一模Q20,2025_顺义_一模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_顺义_一模_Q20.md
PASS,经济全球化,国：成员国和相关国家发展,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,2025昌平二模Q21,2025_昌平_二模_Q21,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_昌平_二模_Q21.md
PASS,经济全球化,国：成员国和相关国家发展,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,2025西城一模Q21,2025_西城_一模_Q21,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_一模_Q21.md
PASS,经济全球化,国：成员国和相关国家发展,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,2026石景山二模Q18,2026_石景山_二模_Q18,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_石景山_二模_Q18.md
PASS,经济全球化,国：成员国和相关国家发展,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,2026顺义一模Q20,2026_顺义_一模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_顺义_一模_Q20.md
PASS,经济全球化,国：成员国和相关国家发展,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,2025朝阳期末Q21,2025_朝阳_期末_Q21,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_朝阳_期末_Q21.md
PASS,经济全球化,国：成员国和相关国家发展,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,2026顺义二模Q20,2026_顺义_二模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_顺义_二模_Q20.md
PASS,经济全球化,国：成员国和相关国家发展,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,2024海淀一模Q18(1),2024_海淀_一模_Q18_1,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_海淀_一模_Q18_1.md
PASS,经济全球化,国：成员国和相关国家发展,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,2026朝阳一模Q20,2026_朝阳_一模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_一模_Q20.md
PASS,经济全球化,国：成员国和相关国家发展,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,2026石景山一模Q20,2026_石景山_一模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_石景山_一模_Q20.md
PASS,经济全球化,国：成员国和相关国家发展,推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局,2025昌平二模Q21,2025_昌平_二模_Q21,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_昌平_二模_Q21.md
PASS,经济全球化,国：成员国和相关国家发展,推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局,2026顺义二模Q20,2026_顺义_二模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_顺义_二模_Q20.md
PASS,经济全球化,国：成员国和相关国家发展,推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局,2025朝阳期末Q21,2025_朝阳_期末_Q21,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_朝阳_期末_Q21.md
PASS,经济全球化,国：成员国和相关国家发展,推动建设开放型世界经济，深化国际分工与合作,2026门头沟一模Q20,2026_门头沟_一模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_门头沟_一模_Q20.md
PASS,经济全球化,国：成员国和相关国家发展,推动建设开放型世界经济，深化国际分工与合作,2026房山一模Q19,2026_房山_一模_Q19,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_房山_一模_Q19.md
PASS,经济全球化,国：成员国和相关国家发展,推动建设开放型世界经济，深化国际分工与合作,2024朝阳一模Q21,2024_朝阳_一模_Q21,RAW_CARD_READY,YES,YES,PARTIAL,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_一模_Q21.md
PASS,经济全球化,国：成员国和相关国家发展,推进普惠包容的经济全球化,2025西城二模Q19(2),2025_西城_二模_Q19_2,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_二模_Q19_2.md
PASS,经济全球化,国：成员国和相关国家发展,推进普惠包容的经济全球化,2026石景山一模Q20,2026_石景山_一模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_石景山_一模_Q20.md
PASS,经济全球化,国：成员国和相关国家发展,推进普惠包容的经济全球化,2026通州期末Q20,2026_通州_期末_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_通州_期末_Q20.md
PASS,经济全球化,国：成员国和相关国家发展,建设开放型世界经济,2025西城二模Q19(2),2025_西城_二模_Q19_2,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_二模_Q19_2.md
PASS,经济全球化,国：成员国和相关国家发展,建设开放型世界经济,2026石景山一模Q20,2026_石景山_一模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_石景山_一模_Q20.md
PASS,经济全球化,国：成员国和相关国家发展,建设开放型世界经济，扩大开放合作,2026朝阳期末Q20,2026_朝阳_期末_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_期末_Q20.md
PASS,经济全球化,国：成员国和相关国家发展,建设开放型世界经济，扩大开放合作,2026东城一模Q19(3),2026_东城_一模_Q19_3,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_东城_一模_Q19_3.md
PASS,经济全球化,国：成员国和相关国家发展,坚持开放合作和包容普惠,2026西城二模Q19(2),2026_西城_二模_Q19_2,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_西城_二模_Q19_2.md
PASS,经济全球化,国：成员国和相关国家发展,提高开放型经济水平,2024朝阳期中Q20(3),2024_朝阳_期中_Q20_3,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_期中_Q20_3.md
PASS,经济全球化,国：成员国和相关国家发展,提高开放型经济水平,2025顺义一模Q20,2025_顺义_一模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_顺义_一模_Q20.md
PASS,经济全球化,国：成员国和相关国家发展,提高开放型经济水平,2025丰台一模Q20,2025_丰台_一模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_一模_Q20.md
PASS,经济全球化,国：成员国和相关国家发展,提高开放型经济水平,2025昌平二模Q21,2025_昌平_二模_Q21,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_昌平_二模_Q21.md
