audit_id,source,norm_year,norm_district,norm_stage,norm_question,question_nature,evidence_grade_initial,covered_by_latest_docx,section,material,trigger,logic,bundle_path,norm_key
V3-FW-0051,2025北京朝阳高三（上）期末 第16题（朝阳期末评标.pdf扫描页读图核定）,2025,朝阳,期末,16,subjective,A,True,联系的普遍性 / 联系的观点（总）,评分细则要求处理好中国文化与外来文化、与世界文化的关系，加强中外文化联系、交流、沟通、理解、交融、互鉴。,联系的观点,文化对话本身就是关系型材料，命题不是让学生孤立谈中华文化，而是要求把中国文化放到世界文化交流网络中理解。材料中典籍海外传播、文物出境展览、春节进入联合国场域，都说明文化传播效果来自中外主体、载体、受众和价值之间的联结。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025朝阳期末.md,2025|朝阳|期末|16
V3-FW-0053,2025北京东城高三一模 第4题,2025,东城,一模,4,choice,C,False,联系的普遍性 / 联系的观点（总）,东城区通过重点文物腾退、环境整治、古建艺术季等做法，把历史文化遗产保护同城市更新、治理创新和市民沉浸式文化体验联结起来。,联系的观点,题干不是孤立谈“保护文物”，而是把文物保护、城市治理、空间更新和公众文化体验放进同一条发展链中。古都风韵的呈现依赖文化资源与治理方式、发展路径和群众感受之间的联动，因此这里稳定触发联系观点。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025东城一模.md,2025|东城|一模|4
V3-FW-0054,2026北京朝阳高三一模 第4题,2026,朝阳,一模,4,choice,C,False,联系的普遍性 / 联系的观点（总）,中非人文交流年围绕青年、媒体、旅游等多领域开展文明对话、电影节、交流月等活动，推动中非文明交流互鉴。,联系的观点,材料不是单向文化展示，而是把文明互鉴、青年往来、媒体传播和共同叙事基础放在同一互动网络中。中非人文交流效果来自多主体、多领域、多载体联动，因此稳定触发联系观点。,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026朝阳一模.md,2026|朝阳|一模|4
V3-FW-0055,2026北京石景山高三一模 第4题,2026,石景山,一模,4,choice,C,False,联系的普遍性 / 联系的观点（总）,西安把唐诗文化嵌入终南山、唐城墙遗址公园、社区诗会等城市空间，推动“在册之诗”变成“在地之诗”“在心之诗”。,联系的观点,题干不是把唐诗当作纸面文本孤立保存，而是把诗歌、城市景观、社区活动和文明风尚连接起来。唐诗之都的形成依赖文化内容与空间场景、公共生活和情感认同的联动，因此触发联系观点。,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026石景山一模.md,2026|石景山|一模|4
V3-FW-0056,2026北京西城高三（上）期末 第5题,2026,西城,期末,5,choice,C,False,联系的普遍性 / 联系的观点（总）,G20约翰内斯堡峰会以“团结、平等、可持续”为主题，反映全球南方共同声音，强调共同应对全球挑战。,联系的观点 / 联系的普遍性,题干不是孤立谈某一国家的发展诉求，而是把全球治理中的多国利益、共同挑战和可持续发展目标联结起来。主题之所以成立，正在于各国发展彼此关联、全球问题需要协同应对，因此这一题稳定触发联系观点和联系的普遍性。,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026西城期末.md,2026|西城|期末|5
V3-FW-0057,2026北京门头沟高三一模 第4题,2026,门头沟,一模,4,choice,C,True,联系的普遍性 / 联系的观点（总）,“两园一河”把工业遗存改造、生态景观、水上运动和国潮消费场景串联起来，形成“以文塑旅、以旅彰文”的融合发展模式。,联系的观点,材料的关键不是单独发展文化、旅游或消费，而是把工业资源、生态空间、文旅业态和城市更新放进同一条发展链。项目成效来自多要素联动和功能耦合，因此稳定触发联系观点。,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026门头沟一模.md,2026|门头沟|一模|4
V3-FW-0058,2026北京东城高三一模 第2题,2026,东城,一模,2,choice,C,False,联系的普遍性 / 联系的观点（总）,隆福寺街区把老字号餐饮、文创产品、新式饮品、潮流市集、非遗体验和机器人科技场景结合起来，形成兼具烟火气与时尚感的城市地标。,联系的观点,材料不是单写传统商业或新消费，而是把文化、消费、科技和城市空间更新放进同一关系网络。老街区活力来自多要素融合联动，因此稳定触发联系观点。,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026东城一模.md,2026|东城|一模|2
V3-FW-0059,2025北京海淀高三（上）期末 第2题,2025,海淀,期末,2,choice,C,False,联系的普遍性 / 联系的观点（总）,观光巴士把复刻电车外观、中轴线15处文化遗产线路、京味讲解、北京烤鸭和曲艺表演组合成沉浸式体验场景。,联系的观点 / 整体性思维,材料不是把观光、餐饮、演艺和文化遗产简单并列摆放，而是把车辆形态、游览路线、消费体验和文化解读放进同一条体验链。项目效果来自多种要素的协同组织和整体设计，因此稳定触发联系观点和整体性把握。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区期末__2025海淀期末.md,2025|海淀|期末|2
V3-FW-0060,2026北京海淀高三（上）期末 第15题,2026,海淀,期末,15,choice,C,False,联系的普遍性 / 联系的观点（总）,北京市统一旅游预约平台把交通、住宿、餐饮、景点和体验式场景等资源全链条整合起来，帮助游客统一预约并避免行程冲突或遗漏。,联系的观点 / 整体性思维,题干重点不在某一个景点或某一种预约技术，而在于把分散资源和分散信息组织进同一服务链条。游客烦恼的缓解来自多环节协同、全链条统筹和供需精准对接，因此这一题稳定触发联系观点和整体性把握。,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026海淀期末.md,2026|海淀|期末|15
V3-FW-0061,2024北京西城高三二模 第18题第（4）问（高三模拟测试思想政治答案细则.docx）,2024,西城,二模,18,subjective,A,True,联系的普遍性 / 联系的观点（总）,传统村落形态多样，桥涵路街、亭阁庙宇、风俗习惯、方言乡音共同承载乡土气息；推动乡村文化振兴要把乡村美学、文化产业、特色书店、剧场、博物馆、美术馆、文创馆等要素统筹起来。,联系的观点 / 整体与部分 / 系统优化,答案细则明确把“系统优化”列为第18（4）问可用角度。乡村文化振兴不是单建一个文化场所，也不是只保护某一处传统建筑，而是把村落空间、民俗记忆、审美教育、文化产业和公共文化设施组织成整体，形成相互支撑的乡村文化生态。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024西城二模.md,2024|西城|二模|18
V3-FW-0062,2024北京丰台高三二模 第20题（丰台政治二模阅卷评标.docx）,2024,丰台,二模,20,subjective,B,True,联系的普遍性 / 联系的观点（总）,统筹发展和安全贯穿新民主主义革命、社会主义革命和建设、改革开放和中国特色社会主义现代化建设、中国特色社会主义新时代等不同历史时期，关系国家兴衰和历史走向。,联系的观点 / 系统观念,第20题为8分哲学等级题，评标说明可从认识论、辩证法等角度作答，水平4要求三个角度阐释较好或完整。材料把发展与安全、历史阶段与国家治理放进同一关系链中，说明不能孤立谈发展或孤立谈安全，而要在相互联系中统筹把握。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024丰台二模.md,2024|丰台|二模|20
V3-FW-0063,2025北京昌平高三二模 第6题,2025,昌平,二模,6,choice,C,True,联系的普遍性 / 联系的观点（总）,通过“城市大脑”、交通摄像头和大数据分析，发现“车慢”与“堵车”的关系，再通过智能调控红绿灯、疏解车流改善交通。,联系的客观性,治理有效的前提，是先把“车速—路口—拥堵”之间本来就客观存在的关系找出来，再据此建立新的治理联系。材料强调的是“先发现固有联系，再优化治理联系”，而不是凭主观想象任意改变，因此更稳地触发联系的客观性。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025昌平二模.md,2025|昌平|二模|6
V3-FW-0065,2025北京海淀高三二模 第9题,2025,海淀,二模,9,choice,C,False,联系的普遍性 / 联系的观点（总）,北京发展“工业旅游+”，把工业资源与科技体验、研学教育、文创开发等场景结合起来，打造新型工业化名片和消费升级新引擎。,联系的客观性 / 根据固有联系建立新的具体联系,工业旅游并不是把工业、教育、科技、文创任意拼接，而是在把握工业资源与消费场景、文化传播、教育体验之间客观联系的基础上进行重新组织。材料强调“工业旅游+”带动产业转型升级，说明只有发现并利用固有联系，才能建立新的发展联系，因此稳定触发联系客观性。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025海淀二模.md,2025|海淀|二模|9
V3-FW-0066,2026北京东城高三（上）期末 第4题,2026,东城,期末,4,choice,C,False,联系的普遍性 / 联系的观点（总）,研究团队通过模拟早期地球环境，让核糖核酸与氨基酸发生自发化学反应，形成蛋白质合成的关键中间体。,联系的客观性 / 自在联系,题干不是说科学家凭主观意志创造生命起源联系，而是通过实验发现并验证核糖核酸与氨基酸之间可能客观存在的化学关联。生命起源的关键不在主观想象，而在把握物质之间固有联系，因此这一题稳定触发联系的客观性。,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026东城期末.md,2026|东城|期末|4
V3-FW-0067,2025北京丰台高三二模 第4题,2025,丰台,二模,4,choice,C,True,联系的普遍性 / 联系的观点（总）,平谷区冬小麦返青期使用无人机施肥，顺义农业接入 5G“最强大脑”，自动驾驶拖拉机参与农业生产。,联系的多样性,题干并列展示无人机、5G、自动驾驶等不同技术在农业不同环节发挥作用。命题重点在于说明农业现代化并不是靠单一因素推动，而是在多种条件、多种技术路径、多种功能联动中实现的，因此稳定触发联系多样性。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025丰台二模.md,2025|丰台|二模|4
V3-FW-0068,2026北京海淀高三一模 第5题,2026,海淀,一模,5,choice,C,False,联系的普遍性 / 联系的观点（总）,数字游民依托互联网技术远程工作，被乡村生态环境和人文情怀吸引入驻乡村，并带来文化创意、运动休闲、科技体验等新业态。,联系的多样性,生态优势并不会自动转化为发展优势，必须和互联网技术、就业方式变化、乡村资源禀赋和新业态培育等多重条件结合起来。材料正是通过多因素叠加，呈现乡村蝶变的条件性和路径多样性，因此稳定触发联系多样性。,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026海淀一模.md,2026|海淀|一模|5
