path,root,year,district,exam_type,role,suffix,size
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v10_samples/thinking_p35.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,538777
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v10_samples/reasoning_p05.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,187295
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v10_samples/thinking_p23.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,591754
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/pdf_page_samples/选必三_逻辑与思维_思维宝典_哲学完全对齐版_p001.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,35215
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/pdf_page_samples/选必三_逻辑与思维_思维宝典_哲学完全对齐版_p002.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,398656
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/pdf_page_samples/选必三_逻辑与思维_思维宝典_哲学完全对齐版_p003.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,180910
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/pdf_page_samples/选必三_逻辑与思维_思维宝典_哲学完全对齐版_p017.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,293323
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/pdf_page_samples/选必三_逻辑与思维_推理宝典_哲学完全对齐版_p003.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,533151
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/pdf_page_samples/选必三_逻辑与思维_推理宝典_哲学完全对齐版_p002.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,465095
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/pdf_page_samples/选必三_逻辑与思维_推理宝典_哲学完全对齐版_p001.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,37508
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/pdf_page_samples/选必三_逻辑与思维_推理宝典_哲学完全对齐版_p020.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,292831
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/pdf_page_samples/选必三_逻辑与思维_思维宝典_哲学完全对齐版_p008.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,284638
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/pdf_page_samples/选必三_逻辑与思维_推理宝典_哲学完全对齐版_p040.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,336382
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v11_toc_style_pages/reasoning_p005.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,187295
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v11_toc_style_pages/reasoning_p002.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,10837
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v11_toc_style_pages/reasoning_p001.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,25791
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v11_toc_style_pages/thinking_p001.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,23840
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v11_toc_style_pages/thinking_p002.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,9444
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v11_toc_style_pages/thinking_p004.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,171232
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v11_toc_style_pages/reasoning_p053.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,615615
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v11_toc_style_pages/thinking_p020.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,581444
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v11_toc_style_pages/thinking_p035.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,538462
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v11_toc_style_pages/reasoning_p030.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,628710
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v12_choice_label_pages/V12_思维_p35.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,538462
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v12_choice_label_pages/V12_推理_p54.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,615036
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v12_choice_label_pages/V12_推理_p03.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,848233
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v12_choice_label_pages/V12_推理_p17.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,506113
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v12_choice_label_pages/V12_思维_p03.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,708258
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v12_choice_label_pages/V12_思维_p01.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,23840
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v12_choice_label_pages/V12_推理_p01.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,25660
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v12_choice_label_pages/V12_思维_p04.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,171710
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v12_choice_label_pages/V12_推理_p10.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,389716
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v12_choice_label_pages/V12_思维_p05.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,252570
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v12_choice_label_pages/V12_推理_p06.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,247839
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_governor_confucius/fresh_context_blind_test/thinking_handbook.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1053178
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_governor_confucius/fresh_context_blind_test/reasoning_handbook.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1456735
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_governor_confucius/fresh_context_blind_test/student_packet_20260526/thinking_handbook.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1053178
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/06_governor_confucius/fresh_context_blind_test/student_packet_20260526/reasoning_handbook.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1444143
