question_id,suite_id,source_id,stable_locator,original_qno,question_type,phase03_section_scope,phase03_knowledge_node,phase03_reasoning_node,phase03_blocked_status,phase03_final_classification,phase12_category,phase12_action,phase12_blocker_reason,body77_status,body77_decision,phase05_status,current_exhaustive_conclusion,evidence_level,decision_basis,decision_reason,duplicate_or_reference,excerpt
Q-2026东城期末-8,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q8,8,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,no,"8. 中共中央正式印发了《中国共产党思想政治工作条例》。该条例作为我们党历史上第一部关于思想政治工 作的统领性、综合性基础主干法规,为做好新时代思想政治工作提供了基本遵循。这说明( ) A. 加强思想政治工作是全面建设社会主义现代化国家的首要任务 B. 加强党对思想政治工作的全面领导,提高思想政治工作的制度化水平 C. 中国共产党不断健全党内法规,完善了中国特色社会主义法律规范体系 D. 思想政治工作作为一种先进社会意识,有利于提升人们思想政治素养"
Q-2026东城期末-9,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q9,9,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,no,"9. 东城区人大常委会坚持“主任会议成员接待人大代表”常态化,推动代表建议及时提交区政府部门办理, 组织代表参加全区重要会议与活动;设立代表专业小组,开展专项议题调研;对代表履职行为进行量化记 录和评价,形成“一人一档”履职档案。这一系列举措( ) 1丰富代表履职方式,推动全过程人民民主走深走实 2展现基层人大担当作为,将人大制度优势转化为治理效能 3表明人大代表依法行使质询权,促进决策、监督有效衔接 4完善人大对重大事项的议事程序,夯实权力运行的基石 A. 12 B. 14 C. 23 D. 34"
Q-2026东城期末-10,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q10,10,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,no,"10. 下列对案例的分析正确的是( ) 案例 分析 A 李某向张某借款,把其持有的银行承兑汇票原件交付给张 某,设立担保物权,但未办理登记。借款到期,李某无力消 偿债务 遵循民法平等原则,合理分配李某 和张某之间的权利和义务,张某无 优先受偿权 B 甲公司“门禁系统的电路解码装置”含有不被公众知晓的技 乙公司侵犯了甲公司的专利权 ===== PAGE 4 ===== 第4页/共9页 术信息,乙公司未经许可,破译该技术信息,并将搭载该技 术的产品投产销售 C 姜某长期使用某款AI 付费软件,在一次强制升级过程中,界 面提示必须同意安装其捆绑的另一款应用,否则无法完成升 级 软件公司侵犯了消费者知情权,违 背了民法自愿原则 D 书画家王某将一幅画作赠与好友张某。后张某将该作品在其 经营的书画馆公开展览,并擅自汇编出版。王某深感不满, 要求张某返还作品 张"
Q-2026东城期末-11,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q11,11,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,no,"11. 小王入职时,上司口头承诺“灵活工作制”,但未签劳动合同。后公司推行打卡制度,小王数次忘记打 卡,经提醒仍未补打卡。最终,公司以小王“多次旷工,严重违反规章制度”为由单方将其解雇。对此, 下列说法正确的是( ) A. 因双方未签订书面劳动合同,劳动关系未成立,公司解雇无须承担责任 B. “灵活工作制”的口头承诺具有法律效力,公司应当给予小王经济补偿 C. 公司侵犯劳动者合法权益,构成违法解除劳动合同 D. 小王可以向劳动保障监察部门投诉,提起行政复议"
Q-2026东城期末-12,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q12,12,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,no,"12. 浙江一位农村集体经济经理人采用市场化营销策略,让水稻产业实现了品牌化经营,集体经营性收入逐 年增加。北京某位经理人串联古渠、古道等千年文脉资源,将“小桥流水人家”“古道西风瘦马”的诗意 变为游客可沉浸的体验......这些做法( ) 农村集体经济经理人 指为发展壮大新型农村集体经济,受农村集体经济组织委托,从事资源发包、物业出租、居间服务、经 营性财产运营等经济活动经营管理的人员。 1引入市场机制,推动资源优化配置,提高了集体资产的运营效率 2运用先进管理理念,创新经营模式,是激活集体经济的决定力量 3延伸产业链条,推动产业融合发展,提升农村产业的市场竞争力 4盘活农村生产要素,推动土地所有权流转,发展了农村生产力 A. 12 B. 13 C. 24 D. 34"
Q-2026东城期末-13,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q13,13,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,no,"13. 必须坚持投资于物和投资于人紧密结合。推动更多资金资源“投资于人”,更好促进高质量发展。下表 列举了我国“投资于人”的一些政策措施。 序号 政策措施 1 向符合条件的3 周岁以下婴幼儿家庭发放育儿补贴 ===== PAGE 5 ===== 第5页/共9页 2 制定实施城乡居民增收计划 3 对符合条件的企业,按标准发放一次性扩岗补助 4 深化“数据要素×”三年行动 对表中政策措施发挥作用的机制,理解正确的是( ) 1发放育儿补贴→减轻养育压力→稳定出生人口规模→投资止跌回稳 2城乡居民增收→释放消费潜力→内需市场壮大→经济稳中向好 3发放扩岗补助→增加就业→企业人力资源成本降低→激发企业活力 4深化“数据要素×”行动→数实融合→推进新型工业化→发展新质生产力 A. 12 B. 13 C. 24 D. 34"
Q-2026东城期末-14,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q14,14,选择题,推理,前提,其他复合推理,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out_other_book,,,,excluded,C-boundary_or_duplicate,phase12_362_rescan,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out_other_book；note=scope_out_other_book,no,"14. 全球具身智能机器人市场在技术迭代、政策支持等多因素驱动下蓬勃发展。美国以技术原创加上军工牵 引为主线,欧洲坚持“伦理先行”,以合规与精度建立壁垒,中国企业以“技术出海+本地化合作”策略 向国际市场发力。产业竞争的加剧带来全球智能鸿沟和安全风险挑战。对此,下列认识正确的是( ) A. 全球具身智能机器人市场竞争力的提升成为当前国际竞争的实质 B. 中国具身智能机器人企业的出海成功主要依赖于低的制造成本 C. 国际治理框架的完善是弥合全球智能鸿沟、保障安全的根本前提 D. 全球智能治理需在鼓励创新与防范风险、促进普惠之间寻求平衡"
Q-2026东城期末-15,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q15,15,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,no,"15. 中国持续打造“投资中国”品牌。2025 年1-10 月,中国新设立外商投资企业同比增长14.7%。这说明 ( ) ◇落实制造业领域外资准入限制措施“清零”要求。 ◇扩大电信、医疗、教育等领域开放试点。 ◇鼓励外资企业在华设立地区总部、研发中心等机构。 ◇⋯⋯ 1外资准入限制全面取消,投资自由化水平提升 2扩大服务业开放,推动构建新发展格局 3国际科技合作交流加强,全球产业链创新链深度融合 4与中国同行就是与机遇同行,投资中国就是投资未来 A. 12 B. 13 C. 24 D. 34 第二部分非选择题 二、本部分共6 题,共55 分。"
Q-2026东城期末-16,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q16,16,主观题,边界,假言;充分条件;判断;必要条件;推理;矛盾律,假言推理;逻辑三律与概念规则;其他复合推理,pending_pairing,pending,out_of_scope,excluded_keep_out,queue_split_error_cleaned: Q16原卷与细则均为单题；哲学与文化，非选必三逻辑与思维,,,,excluded,C-boundary_or_duplicate,phase12_362_rescan,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=queue_split_error_cleaned: Q16原卷与细则均为单题；哲学与文化，非选必三逻辑与思维；note=queue_split_error_cleaned: Q16原卷与细则均为单题；哲学与文化，非选必三逻辑与思维,no,"16. “白”在中国文明进程中是美学符号,亦是哲学命题。 ===== PAGE 6 ===== 第6页/共9页 白,不止于白。从上述材料中,你读出了怎样的深意?结合《哲学与文化》知识,谈谈你的理解。"
Q-2026东城期末-17-1,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q17(1),17(1),主观题,推理,三段论;中项;假言;充分条件;判断;前提;周延;形式逻辑;必要条件;推理;概念;矛盾律;结论;联言,三段论;假言推理;三段论;假言推理;周延判断;三段论;周延判断;假言推理;联言推理;逻辑三律与概念规则;假言推理;逻辑三律与概念规则;其他复合推理;联言推理;逻辑三律与概念规则;逻辑三律与概念规则,pending_pairing,pending,out_of_scope,excluded_keep_out,no,,,,excluded,C-boundary_or_duplicate,phase12_362_rescan,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=no；note=同题第(1)问明确运用《经济与社会》提出政策建议；第(2)问逻辑论证已在 74 行内。,no,"17. 人形机器人“入职”汽车生产线,安防机器人智能巡逻,科研机器人在实验室“上岗”......场景 作为系统性验证新技术、新产品、新业态的具体情境,赋能新质生产力发展。 材料一 推动场景创新,制度性障碍亟待破解。 障碍1:高价值数据产权界定模糊、缺乏开放机制。政府、央企等掌握核心场景和数据资源,民营企业 在特定领域面临较高的市场准入门槛,各地各部门场景建设存在孤岛化问题。 障碍2:场景业主方与技术供给方之间信息不对称、信任成本高、交易效率低。大量场景富集地区“有 场景、缺技术”,而科技企业集聚地方“有技术、缺场景”。 障碍3:场景数据价值、利益分配规则不清楚。新技术新产品首试首用的政策保险、容错机制尚未普 及,缺乏有效的社会分担机制,抑制企业创新活力。 (1)在上述障碍中任选两个,分别提出政策性建议,并运用《经济与社会》知识,说明理由。 材料二 菜"
Q-2026东城期末-17-2,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q17(2),17(2),主观题,推理,三段论;中项;假言;充分条件;判断;前提;周延;形式逻辑;必要条件;推理;概念;矛盾律;结论;联言,三段论;假言推理;三段论;假言推理;周延判断;三段论;周延判断;假言推理;联言推理;逻辑三律与概念规则;假言推理;逻辑三律与概念规则;其他复合推理;联言推理;逻辑三律与概念规则;逻辑三律与概念规则,pending_pairing,pending,already_in_74,covered_by_74_review_body,Batch03 Lane B confirmed for evidence fusion only; no student draft,not_represented,body_after_repair,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,入正文,A-formal_or_phase12_source_confirmed,phase12_362_rescan,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。,no,"17. 人形机器人“入职”汽车生产线,安防机器人智能巡逻,科研机器人在实验室“上岗”......场景 作为系统性验证新技术、新产品、新业态的具体情境,赋能新质生产力发展。 材料一 推动场景创新,制度性障碍亟待破解。 障碍1:高价值数据产权界定模糊、缺乏开放机制。政府、央企等掌握核心场景和数据资源,民营企业 在特定领域面临较高的市场准入门槛,各地各部门场景建设存在孤岛化问题。 障碍2:场景业主方与技术供给方之间信息不对称、信任成本高、交易效率低。大量场景富集地区“有 场景、缺技术”,而科技企业集聚地方“有技术、缺场景”。 障碍3:场景数据价值、利益分配规则不清楚。新技术新产品首试首用的政策保险、容错机制尚未普 及,缺乏有效的社会分担机制,抑制企业创新活力。 (1)在上述障碍中任选两个,分别提出政策性建议,并运用《经济与社会》知识,说明理由。 材料二 菜"
Q-2026东城期末-18-1,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q18(1),18(1),主观题,边界,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,excluded,C-boundary_or_duplicate,phase12_362_rescan,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row,no,"18. 无人机起飞如何系好“安全带”? 陈某向店主刘某发送邮件:“急需购买A 型号无人机一台。用于重要商业拍摄。”刘某回复:“全新 原装,15000 元。”陈某立即转账。刘某误将一台内部结构轻微损伤(外观无明显痕迹)的同型号展示机 寄出。 陈某收货后在首次使用中,该无人机因上述损伤失控坠毁,砸伤陈某手臂。陈某花费医疗费8000 元,并因错过商业拍摄损失收入5000 元。陈某要求刘某赔偿,双方协商未果。 (1)运用《法律与生活》知识,分析本案涉及的法律责任及法律依据。 (2)维权成功需要做好充分准备和策略选择。你认为陈某需要做好哪些工作?"
Q-2026东城期末-18-2,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q18(2),18(2),主观题,边界,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,excluded,C-boundary_or_duplicate,phase12_362_rescan,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row,no,"18. 无人机起飞如何系好“安全带”? 陈某向店主刘某发送邮件:“急需购买A 型号无人机一台。用于重要商业拍摄。”刘某回复:“全新 原装,15000 元。”陈某立即转账。刘某误将一台内部结构轻微损伤(外观无明显痕迹)的同型号展示机 寄出。 陈某收货后在首次使用中,该无人机因上述损伤失控坠毁,砸伤陈某手臂。陈某花费医疗费8000 元,并因错过商业拍摄损失收入5000 元。陈某要求刘某赔偿,双方协商未果。 (1)运用《法律与生活》知识,分析本案涉及的法律责任及法律依据。 (2)维权成功需要做好充分准备和策略选择。你认为陈某需要做好哪些工作?"
Q-2026东城期末-19,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q19,19,主观题,边界,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,excluded,C-boundary_or_duplicate,phase12_362_rescan,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row,no,"19. 改革与法治,如同“鸟之两翼、车之两轮”,共同驱动国家治理体系和治理能力现代化。 ===== PAGE 7 ===== 第7页/共9页 《粮食安全保障法》将政策治理提 升为法治保障,《民法典》以法典 化方式确认民事法治建设经验, 《乡村振兴促进法》将三农领域改 革经验上升为法律规范,为未来改 革发展提供了稳定的法治预期。 修订《国务院组织法》等法律法 规,推进政府机构改革、“放管 服”改革;《海南自由贸易港法》让 海南自由贸易港建设有了重要遵 循;全国人大常委会授权上海创设 “浦东新区法规”,深化改革。 完善司法体制机制、综合 执法体制机制等改革,推 进司法领域“当事人一件 事”集成改革;健全覆盖 城乡的公共法律服务体 系,改进法治宣传教育。 结合材料,运用《政治与法治》知识,说明法治中国建设是如何在改革与法治的良性互动中不断推进的。"
Q-2026东城期末-20,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q20,20,主观题,边界,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,excluded,C-boundary_or_duplicate,phase12_362_rescan,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row,no,"20. 破解全球治理难题,中国提出全球发展倡议、全球安全倡议、全球文明倡议、全球治理倡议(简称 “四大全球倡议”)。 中国携手150 多个国家和30 多个国际组织高质量共建“一带一路”,促成沙特伊朗历史性和解,推 动设立“文明对话国际日”,推动建立国际调解院......推动构建人类命运共同体。 结合材料,运用《当代国际政治与经济》知识,分析四大全球倡议如何系统推动构建人类命运共同体。"
Q-2026东城期末-21,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q21,21,主观题,待判,科学思维;系统观念;辩证思维,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out=综合所学(非选必三逻辑与思维primary);系统观念可fusion-only attach,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城期末-21; canonical_conclusion=excluded,yes,"21. 区域,大国经略发展格局的主要依托。 中国地域辽阔,不同区域的自然禀赋与发展基础存在差异。改革开放以来,部分地区率先发展,形成 了显著的领先优势,同时也带来了区域发展不平衡的挑战。党的十八大以来,以习近平同志为核心的党中 央在全局上谋势、在关键处落子,深入实施区域发展战略,为推进中国式现代化提供坚实有力支撑。 京津立足各自比较优势。北京疏解、津冀承接,京津研发、河北转化的协作链条清晰,打造世界级城 市群。长三角优化跨域项目审批模式,政策协同,激发协同创新活力,加快培育世界级高端产业集群。粤 港澳九座城市实现金融、科技等多领域协同,港珠澳大桥通车,大湾区持续探索规则衔接、机制对接,促 进联动发展。 东北围绕国家安全推进全面振兴;中部紧扣粮食生产、能源原材料基地和综合交通运输枢纽加快崛 起;西部大开发进一步形成大保护、大开放、高质量发展新格局;陆海"
Q-2026东城期末-16-1,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q16(1),16(1),主观题,推理,假言;充分条件;判断;必要条件;推理;矛盾律,假言推理;逻辑三律与概念规则;其他复合推理,pending_pairing,pending,,,,,,,blocked,missing_or_blocked,phase03_fallback_after_phase12,phase03 候选行未进入 phase12 canonical，也非重复行；需回源确认或补入下一轮 batch,no,"16. (7 分) 可从对立统一、中华优秀传统文化、价值观等角度作答。 等级水平 等级描述 水平4 观点鲜明,能明确表达自己的见解;紧扣问题,综合运用所学展开论述,逻辑严密,条理清晰 水平3 观点比较明确,能表达自己的见解;能扣问题展开论述,知识运用比较准确,逻辑性较强,条 理较清晰 水平2 观点不明确;论述不能集中指向问题,罗列知识;知识运用不准确;论述缺乏逻辑,条理性差 水平 1 应答与试题无关;或重复试题内容,或没有应答 17 (14 分) (1)示例:政策性建议1:建立数据产权制度,完善公共数据开放共享机制。 依据:明晰产权,打破壁垒,完善数据要素市场化配置,有利于充分发挥市场在资源配置中的决定性作用, 为各类所有制企业创造公平竞争的环境,激发市场主体活力,提高数据利用效率。 (2)运用矛盾律、充分条件假言推理、必要条件假言推理等逻辑规则进行"
Q-2026东城期末-16-2,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q16(2),16(2),主观题,推理,假言;充分条件;判断;必要条件;推理;矛盾律,假言推理;逻辑三律与概念规则;其他复合推理,pending_pairing,pending,,,,,,,blocked,missing_or_blocked,phase03_fallback_after_phase12,phase03 候选行未进入 phase12 canonical，也非重复行；需回源确认或补入下一轮 batch,no,"16. (7 分) 可从对立统一、中华优秀传统文化、价值观等角度作答。 等级水平 等级描述 水平4 观点鲜明,能明确表达自己的见解;紧扣问题,综合运用所学展开论述,逻辑严密,条理清晰 水平3 观点比较明确,能表达自己的见解;能扣问题展开论述,知识运用比较准确,逻辑性较强,条 理较清晰 水平2 观点不明确;论述不能集中指向问题,罗列知识;知识运用不准确;论述缺乏逻辑,条理性差 水平 1 应答与试题无关;或重复试题内容,或没有应答 17 (14 分) (1)示例:政策性建议1:建立数据产权制度,完善公共数据开放共享机制。 依据:明晰产权,打破壁垒,完善数据要素市场化配置,有利于充分发挥市场在资源配置中的决定性作用, 为各类所有制企业创造公平竞争的环境,激发市场主体活力,提高数据利用效率。 (2)运用矛盾律、充分条件假言推理、必要条件假言推理等逻辑规则进行"
Q-2026东城期末-18-1,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q18(1),18(1),主观题,待判,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城期末-18-1; canonical_conclusion=excluded,yes,"18. (11 分) (1)陈某与刘某达成合意,双方主体适格、意思表示真实、合同形式与内容合法,合同有效。刘某来全面履 行合同,构成违约,应承担违约责任。刘某提供的产品存在瑕疵。造成陈某人身伤害与财产损失,构成侵 权,应承担侵权责任。 (2)从固定证据、明确诉求、争议解决方式等方面作答,以事实为根据,以法律为准绳。"
Q-2026东城期末-18-2,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q18(2),18(2),主观题,待判,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城期末-18-2; canonical_conclusion=excluded,yes,"18. (11 分) (1)陈某与刘某达成合意,双方主体适格、意思表示真实、合同形式与内容合法,合同有效。刘某来全面履 行合同,构成违约,应承担违约责任。刘某提供的产品存在瑕疵。造成陈某人身伤害与财产损失,构成侵 权,应承担侵权责任。 (2)从固定证据、明确诉求、争议解决方式等方面作答,以事实为根据,以法律为准绳。"
Q-2026东城期末-19,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q19,19,主观题,待判,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城期末-19; canonical_conclusion=excluded,yes,"19. (8 分) 在法治下推进改革,在改革中完善法治。实践中证明行之有效的改革经验及时上升为法律,完善法律体系, 固化改革成果。重大改革于法有据,重视运用法治思维和法治方式,确保改革在法治框架内有序推进。建 设权责法定、职能科学的冲治政府。通过改革完善执法、司法等法治实施体系,增强全社会法治意识,不 断推进法治国家、法治政府、法治社会一体建设。"
Q-2026东城期末-20,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q20,20,主观题,待判,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城期末-20; canonical_conclusion=excluded,yes,"20. (7 分) 构建人类命运共同体,就是要建设持久和 、普遍安全、共同繁菜、开放包容、清洁美丽的世界。四大全球 倡议各有侧重,从发展、安全、文明、治理四个维度,系统破解全球治理难题、形成以发展促繁荣、以安 ===== PAGE 9 ===== 第9页/共9页 全保稳定、以文明增互信、以治理求公正的有机整体,共同成为推动构建人类命运共同体的战略引领。四 大全球倡议,从中国主张到国际共识,从合作理念到共同行动、不断谱写构建人类命运共同体新篇章。"
Q-2026东城期末-21,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q21,21,主观题,思维,科学思维;系统观念;辩证思维,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out=综合所学(非选必三逻辑与思维primary);系统观念可fusion-only attach,,,,excluded,C-boundary_or_duplicate,phase12_362_rescan,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out=综合所学(非选必三逻辑与思维primary);系统观念可fusion-only attach；note=scope_out=综合所学(非选必三逻辑与思维primary);系统观念可fusion-only attach,no,"21. (8 分) 可从中国共产党的领导、人民立场、新发展理念、系统观念等角度作答。 等级水平 等级描述 水平4 观点鲜明,能明确表达自己的见解;紧扣问题,综合运用所学展开论述,逻辑严密,条理清晰 水平3 观点比较明确,能表达自己的见解;能扣问题展开论述,知识运用比较准确,逻辑性较强,条 理较清晰 水平2 观点不明确;论述不能集中指向问题,罗列知识;知识运用不准确;论述缺乏逻辑,条理性差 水平1 应答与试题无关;或重复试题内容,或没有应答"
