year_root,year,district,stage,suite_guess,role,suffix,size,mtime,sha256,relative_path,source_path,cache_status,cache_method,cache_chars,cache_text_path,cache_render_dir
2026各区模拟题,2026,石景山,一模,2026石景山一模,rubric,.doc,61440,2026-04-05T13:17:21,78d97b669465d8a5bf5290a80e0c500f202c2ee8aa2e7bf6ed082a1be6a57ef3,2026各区一模\2026石景山一模\2026石景山区高三一模评分细则.doc,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026石景山一模\2026石景山区高三一模评分细则.doc,text-extracted,legacy-office->docx:docx-xml,3238,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\78d97b669465d8a5_2026石景山区高三一模评分细则.txt,
2026各区模拟题,2026,石景山,一模,2026石景山一模,rubric,.doc,61440,2026-04-05T13:17:21,78d97b669465d8a5bf5290a80e0c500f202c2ee8aa2e7bf6ed082a1be6a57ef3,2026各区一模\2026石景山一模\细则\2026石景山一模细则.doc,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026石景山一模\细则\2026石景山一模细则.doc,text-extracted,legacy-office->docx:docx-xml,3238,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\78d97b669465d8a5_2026石景山一模细则.txt,
2026各区模拟题,2026,石景山,一模,2026石景山一模,answer,.pdf,701385,2026-04-05T13:15:40,0d4a5cd29c2e69615b523f3c9a7d0170dcc7a1e3362e8e1e1f68ab6c2cd7a2de,2026各区一模\2026石景山一模\试卷\2026北京石景山高三一模政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026石景山一模\试卷\2026北京石景山高三一模政治（教师版）.pdf,text-extracted,pypdf,9841,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\0d4a5cd29c2e6961_2026北京石景山高三一模政治_教师版.txt,
2026各区模拟题,2026,西城,一模,2026西城一模,paper,.pdf,13170039,2026-04-11T00:42:44,5581e0237e861511efb8400525d43aa042ca59a4fa0878e1e249617f4397ecc2,2026各区一模\2026西城一模\2026北京西城高三一模政治.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\2026北京西城高三一模政治.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\5581e0237e861511
2026各区模拟题,2026,西城,一模,2026西城一模,rubric,.docx,21457,2026-04-11T22:11:15,22206a780a1503a6d8a61a86f8f18a8c5cfac2d7cb1851a84e668d8dd356eae0,2026各区一模\2026西城一模\细则\2026西城一模细则.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\细则\2026西城一模细则.docx,text-extracted,docx-xml,2590,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\22206a780a1503a6_2026西城一模细则.txt,
2026各区模拟题,2026,西城,一模,2026西城一模,paper,.pdf,13170039,2026-04-11T00:42:44,5581e0237e861511efb8400525d43aa042ca59a4fa0878e1e249617f4397ecc2,2026各区一模\2026西城一模\试卷\2026北京西城高三一模政治.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\试卷\2026北京西城高三一模政治.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\5581e0237e861511
2026各区模拟题,2026,西城,一模,2026西城一模,paper,.docx,4178588,2026-04-11T17:38:47,795b221243cdf7b62b7199bf41649f11c1e749c2c9199b3afbe13b6489e1dc61,2026各区一模\2026西城一模\试卷\高三统一测试思想政治试卷.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\试卷\高三统一测试思想政治试卷.docx,text-extracted,docx-xml,7904,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\795b221243cdf7b6_高三统一测试思想政治试卷.txt,
2026各区模拟题,2026,西城,一模,2026西城一模,rubric,.docx,21457,2026-04-11T22:11:15,22206a780a1503a6d8a61a86f8f18a8c5cfac2d7cb1851a84e668d8dd356eae0,2026各区一模\2026西城一模\高三一模阅卷细则26.04(1).docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\高三一模阅卷细则26.04(1).docx,text-extracted,docx-xml,2590,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\22206a780a1503a6_高三一模阅卷细则26.04_1.txt,
2026各区模拟题,2026,西城,一模,2026西城一模,paper,.docx,4178588,2026-04-11T17:38:47,795b221243cdf7b62b7199bf41649f11c1e749c2c9199b3afbe13b6489e1dc61,2026各区一模\2026西城一模\高三统一测试思想政治试卷.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\高三统一测试思想政治试卷.docx,text-extracted,docx-xml,7904,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\795b221243cdf7b6_高三统一测试思想政治试卷.txt,
2026各区模拟题,2026,通州,一模,2026通州一模,paper,.pdf,8260419,2026-04-28T09:17:57,dced3f3054457ebcf15b8217e10703e359761f0c131ea57678cfea5dbada1c34,2026各区一模\2026通州一模\2026北京通州高三一模政治.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026通州一模\2026北京通州高三一模政治.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\dced3f3054457ebc
2026各区模拟题,2026,通州,一模,2026通州一模,rubric,.pdf,1769056,2026-04-28T09:18:23,7100a8d418c6747d2d80d4cc83813f8622589640882ebd92f5e09fbb29fb3e5e,2026各区一模\2026通州一模\26 通州一模评标.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026通州一模\26 通州一模评标.pdf,text-extracted,pypdf,4616,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\7100a8d418c6747d_26_通州一模评标.txt,
2026各区模拟题,2026,门头沟,一模,2026门头沟一模,rubric,.docx,23845,2026-04-14T11:20:46,89313bd871502cf49c53f220152183ae2ba55a2dd906afe5e8553f1a91d1f155,2026各区一模\2026门头沟一模\细则\2026门头沟一模细则.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026门头沟一模\细则\2026门头沟一模细则.docx,text-extracted,docx-xml,4809,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\89313bd871502cf4_2026门头沟一模细则.txt,
2026各区模拟题,2026,门头沟,一模,2026门头沟一模,paper,.pdf,1288180,2026-04-14T11:21:12,e84e6bbdd89889788d65b9e10336673c02fbe30f450617204af1a41d5136b711,2026各区一模\2026门头沟一模\试卷\门头沟区高三政治一模试卷.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026门头沟一模\试卷\门头沟区高三政治一模试卷.pdf,text-extracted,pypdf,8521,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\e84e6bbdd8988978_门头沟区高三政治一模试卷.txt,
2026各区模拟题,2026,门头沟,一模,2026门头沟一模,paper,.pdf,1288180,2026-04-14T11:21:12,e84e6bbdd89889788d65b9e10336673c02fbe30f450617204af1a41d5136b711,2026各区一模\2026门头沟一模\门头沟区高三政治一模试卷.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026门头沟一模\门头沟区高三政治一模试卷.pdf,text-extracted,pypdf,8521,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\e84e6bbdd8988978_门头沟区高三政治一模试卷.txt,
2026各区模拟题,2026,门头沟,一模,2026门头沟一模,rubric,.docx,23845,2026-04-14T11:20:46,89313bd871502cf49c53f220152183ae2ba55a2dd906afe5e8553f1a91d1f155,2026各区一模\2026门头沟一模\门头沟高三政治一模参考答案及评标细则新.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026门头沟一模\门头沟高三政治一模参考答案及评标细则新.docx,text-extracted,docx-xml,4809,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\89313bd871502cf4_门头沟高三政治一模参考答案及评标细则新.txt,
2026各区模拟题,2026,顺义,一模,2026顺义一模,rubric,.pptx,119656,2026-04-12T21:51:48,de758e5e79500dd06e08fd5c9bb4ddc1a7dfcd46546912d0b3a0c989fda7e724,2026各区一模\2026顺义一模\2026年顺义一模  细则.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026顺义一模\2026年顺义一模  细则.pptx,text-extracted,pptx-xml,4071,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\de758e5e79500dd0_2026年顺义一模_细则.txt,
2026各区模拟题,2026,顺义,一模,2026顺义一模,paper,.pdf,2907362,2026-04-12T21:51:10,8d19592ca0679f21b03f2934dabb0ae46fae9c5b58dbb8e8b79607e35bd9fa06,2026各区一模\2026顺义一模\2026顺义一模.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026顺义一模\2026顺义一模.pdf,text-extracted,pypdf,9619,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\8d19592ca0679f21_2026顺义一模.txt,
2026各区模拟题,2026,顺义,一模,2026顺义一模,rubric,.pptx,119656,2026-04-12T21:51:48,de758e5e79500dd06e08fd5c9bb4ddc1a7dfcd46546912d0b3a0c989fda7e724,2026各区一模\2026顺义一模\细则\2026顺义一模细则.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026顺义一模\细则\2026顺义一模细则.pptx,text-extracted,pptx-xml,4071,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\de758e5e79500dd0_2026顺义一模细则.txt,
2026各区模拟题,2026,顺义,一模,2026顺义一模,paper,.pdf,2907362,2026-04-12T21:51:10,8d19592ca0679f21b03f2934dabb0ae46fae9c5b58dbb8e8b79607e35bd9fa06,2026各区一模\2026顺义一模\试卷\2026顺义一模.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026顺义一模\试卷\2026顺义一模.pdf,text-extracted,pypdf,9619,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\8d19592ca0679f21_2026顺义一模.txt,
2026各区模拟题,2026,东城,二模,2026东城二模,rubric,.pdf,638739,2026-05-18T13:12:12,c4b3300418aef3c016660d764b9ce2daec79d5626840f534a44adb2433717738,2026各区二模\2026东城二模\细则\16.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\16.pdf,text-extracted,pypdf,1479,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\c4b3300418aef3c0_16.txt,
2026各区模拟题,2026,东城,二模,2026东城二模,rubric,.pdf,159887,2026-05-18T13:12:09,e90ac6d5f3ee246fd74870d44cfe1b2a12cb2fd261a8ab236418cf60fca30a20,2026各区二模\2026东城二模\细则\17题评标.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\17题评标.pdf,text-extracted,pypdf,1174,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\e90ac6d5f3ee246f_17题评标.txt,
2026各区模拟题,2026,东城,二模,2026东城二模,rubric,.pdf,520382,2026-05-18T13:12:08,d007267f6e1c8f6225cba4547e5ccbd8108f1f15a0505dd3d8edb304aeb1ceda,2026各区二模\2026东城二模\细则\18题阅卷细则(5.9).pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\18题阅卷细则(5.9).pdf,text-extracted,pypdf,945,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\d007267f6e1c8f62_18题阅卷细则_5.9.txt,
2026各区模拟题,2026,东城,二模,2026东城二模,rubric,.pdf,191503,2026-05-18T13:12:05,db4b22917a3fd5dfa271e59795a7f3ddefa7870930903cb834163a297f75980e,2026各区二模\2026东城二模\细则\20题（1+2）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\20题（1+2）.pdf,text-extracted,pypdf,648,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\db4b22917a3fd5df_20题_1_2.txt,
2026各区模拟题,2026,东城,二模,2026东城二模,rubric,.pdf,650708,2026-05-18T13:12:04,34f69bdaf40f8c5372ccd2cad7a68574f2e3395463492739cf3518a69817d87e,2026各区二模\2026东城二模\细则\26年东城二模20（3）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\26年东城二模20（3）.pdf,text-extracted,pypdf,1141,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\34f69bdaf40f8c53_26年东城二模20_3.txt,
2026各区模拟题,2026,东城,二模,2026东城二模,rubric,.pdf,750700,2026-05-18T13:12:02,c6d95d8dc9451bf8eeba2bf4830da0fc364de00b80a36337cc4d34e4ecdb8ed6,2026各区二模\2026东城二模\细则\东城二模 19题阅卷细则.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\东城二模 19题阅卷细则.pdf,text-extracted,pypdf,505,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\c6d95d8dc9451bf8_东城二模_19题阅卷细则.txt,
2026各区模拟题,2026,东城,二模,2026东城二模,rubric,.pdf,359677,2026-05-18T13:11:59,05524582484d814f84d34e2e0984504bcb436251968af9485901c3d7cc4870bc,2026各区二模\2026东城二模\细则\二模21题细则模版.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\二模21题细则模版.pdf,text-extracted,pypdf,1276,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\05524582484d814f_二模21题细则模版.txt,
2026各区模拟题,2026,东城,二模,2026东城二模,answer,.docx,1008214,2026-05-18T12:30:56,c751cfa77650b9c3456aa333252513108d352756ad8426974305963145e62647,2026各区二模\2026东城二模\试卷\2026北京东城高三二模政治（教师版）.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\试卷\2026北京东城高三二模政治（教师版）.docx,text-extracted,docx-xml,7331,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\c751cfa77650b9c3_2026北京东城高三二模政治_教师版.txt,
2026各区模拟题,2026,丰台,二模,2026丰台二模,rubric,.pptx,15327627,2026-05-16T16:34:44,10275a1dafa3a824edbd50b523b8ef31dca9b7d6c2f34964b4740f4f45cbf044,2026各区二模\2026丰台二模\细则\2026丰台区二模主观题阅卷细则(1).pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026丰台二模\细则\2026丰台区二模主观题阅卷细则(1).pptx,text-extracted,pptx-xml,12164,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\10275a1dafa3a824_2026丰台区二模主观题阅卷细则_1.txt,
2026各区模拟题,2026,丰台,二模,2026丰台二模,rubric,.docx,33733,2026-05-16T16:34:36,88850ac7e2ebe0a37adb200fc24af45bf72361f45c87fd68e83d8dfb847b19c2,2026各区二模\2026丰台二模\细则\高三政治答案.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026丰台二模\细则\高三政治答案.docx,text-extracted,docx-xml,1709,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\88850ac7e2ebe0a3_高三政治答案.txt,
2026各区模拟题,2026,丰台,二模,2026丰台二模,answer,.pdf,1856697,2026-05-18T12:31:48,f7b3a73c9296b17889cada79c5a5256bda639d2bec8a2f0091d21a15541253b0,2026各区二模\2026丰台二模\试卷\2026北京丰台高三二模政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026丰台二模\试卷\2026北京丰台高三二模政治（教师版）.pdf,text-extracted,pypdf,16697,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\f7b3a73c9296b178_2026北京丰台高三二模政治_教师版.txt,
2026各区模拟题,2026,房山,二模,2026房山二模,rubric,.docx,34129,2026-05-16T16:32:59,51621a4abaad70789a89e04e7096655e76cd19620a4086762db4d45f5c407876,2026各区二模\2026房山二模\细则\26房山评标(2).docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026房山二模\细则\26房山评标(2).docx,text-extracted,docx-xml,4247,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\51621a4abaad7078_26房山评标_2.txt,
2026各区模拟题,2026,房山,二模,2026房山二模,rubric,.docx,34129,2026-05-16T16:32:59,51621a4abaad70789a89e04e7096655e76cd19620a4086762db4d45f5c407876,2026各区二模\2026房山二模\细则\26房山评标.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026房山二模\细则\26房山评标.docx,text-extracted,docx-xml,4247,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\51621a4abaad7078_26房山评标.txt,
2026各区模拟题,2026,房山,二模,2026房山二模,answer,.pdf,12444404,2026-05-18T12:34:56,ffe050fd8f7eb7b0cd6c43cd9c1724c3defbbc45509204254aee80060b42e82b,2026各区二模\2026房山二模\试卷\2026北京房山高三二模政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026房山二模\试卷\2026北京房山高三二模政治（教师版）.pdf,text-extracted,pypdf,3486,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\ffe050fd8f7eb7b0_2026北京房山高三二模政治_教师版.txt,
2026各区模拟题,2026,朝阳,二模,2026朝阳二模,rubric,.docx,27992,2026-05-16T16:35:02,8cb07a7f650e041c062b0f1a96ee53c20964ebc71c1a30af8697809adc4bb62c,2026各区二模\2026朝阳二模\细则\202605朝阳高三政治二模阅卷细则(1).docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026朝阳二模\细则\202605朝阳高三政治二模阅卷细则(1).docx,text-extracted,docx-xml,4951,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\8cb07a7f650e041c_202605朝阳高三政治二模阅卷细则_1.txt,
2026各区模拟题,2026,朝阳,二模,2026朝阳二模,answer,.docx,78338,2026-05-18T12:30:27,c8856680a9a67b604d7939c72dd0b3b0d749a80f7d9ee4c5d35d6cdc98b4c396,2026各区二模\2026朝阳二模\试卷\2026北京朝阳高三二模政治（教师版）.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026朝阳二模\试卷\2026北京朝阳高三二模政治（教师版）.docx,text-extracted,docx-xml,14439,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\c8856680a9a67b60_2026北京朝阳高三二模政治_教师版.txt,
2026各区模拟题,2026,海淀,二模,2026海淀二模,rubric,.pdf,90283098,2026-05-18T12:25:14,c2f6013f0e13fcbe848bf114d1df7e06c12b48542597cd6a357840137638daa3,2026各区二模\2026海淀二模\细则\26海淀高三政治二模讲评.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026海淀二模\细则\26海淀高三政治二模讲评.pdf,text-extracted,pypdf,9826,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\c2f6013f0e13fcbe_26海淀高三政治二模讲评.txt,
2026各区模拟题,2026,海淀,二模,2026海淀二模,answer,.docx,1255518,2026-05-18T12:30:49,e7b70a05645843b69ea049c64c2e691591a489107d1c2b67992112035ee0b862,2026各区二模\2026海淀二模\试卷\2026北京海淀高三二模政治（教师版）.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026海淀二模\试卷\2026北京海淀高三二模政治（教师版）.docx,text-extracted,docx-xml,10261,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\e7b70a05645843b6_2026北京海淀高三二模政治_教师版.txt,
2026各区模拟题,2026,石景山,二模,2026石景山二模,rubric,.doc,44032,2026-05-16T16:34:42,404f493eede90c04cb04d90cdfa97d468d7df5885b1848699d3d24c53cd32173,2026各区二模\2026石景山二模\细则\石景山区高三政治第二次模拟考试答案评分细则(1).doc,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026石景山二模\细则\石景山区高三政治第二次模拟考试答案评分细则(1).doc,text-extracted,legacy-office->docx:docx-xml,3107,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\404f493eede90c04_石景山区高三政治第二次模拟考试答案评分细则_1.txt,
2026各区模拟题,2026,石景山,二模,2026石景山二模,answer,.docx,258696,2026-05-18T12:31:32,00b61bbb2c75b4bed90f34f4d93bcc91168d2b05a597a20a0fc3964bacbe5c6c,2026各区二模\2026石景山二模\试卷\2026北京石景山高三二模政治（教师版）.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026石景山二模\试卷\2026北京石景山高三二模政治（教师版）.docx,text-extracted,docx-xml,9807,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\00b61bbb2c75b4be_2026北京石景山高三二模政治_教师版.txt,
2026各区模拟题,2026,西城,二模,2026西城二模,rubric,.pdf,5841277,2026-05-16T16:34:27,f414cf7940ad820265da0a6b31d1a822b0fbe5f21a89bfea71b42be598f32cdc,2026各区二模\2026西城二模\细则\西城二模评标.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026西城二模\细则\西城二模评标.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\f414cf7940ad8202
2026各区模拟题,2026,西城,二模,2026西城二模,answer,.docx,317572,2026-05-18T12:31:09,21ae4c2f7aee5465aaab52ff719c252f035ce39bbf34927bcacb1d15e0e695d5,2026各区二模\2026西城二模\试卷\2026北京西城高三二模政治（教师版）.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026西城二模\试卷\2026北京西城高三二模政治（教师版）.docx,text-extracted,docx-xml,8346,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\21ae4c2f7aee5465_2026北京西城高三二模政治_教师版.txt,
2026各区模拟题,2026,顺义,二模,2026顺义二模,paper,.pdf,5780991,2026-05-18T13:22:33,fb15943f37f694ac19837e8c5e75fb0272b38eae27ec5529bb037fa163c2a403,2026各区二模\2026顺义二模\26顺义二模(1).pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026顺义二模\26顺义二模(1).pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\fb15943f37f694ac
2026各区模拟题,2026,顺义,二模,2026顺义二模,rubric,.doc,60416,2026-05-18T21:25:47,643322688930483cce2aebff33fca339c45d22d7a0f6b9f98970c353fe8ee961,2026各区二模\2026顺义二模\26顺义二模评标.doc,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026顺义二模\26顺义二模评标.doc,text-extracted,legacy-office->docx:docx-xml,6548,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\643322688930483c_26顺义二模评标.txt,
