"hit_id","year","district","part_candidate","term","file_path","line","text"
"HIT00097","2026","丰台","思维候选","科学思维","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md","76","一是大部分学生未读懂设问指向终点是“永续发展”所回应的新时代生态文明建设、美丽中国建设。二是少部分学生未看清知识限定“政治与法治”模块，而用科学思维、适度原则、系统观念（选必3思维方法）或法律原则（选必2法律知识）回应问题。  "
"HIT00098","2026","丰台","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md","118","知识板块：逻辑与思维  "
"HIT00099","2026","丰台","推理候选","推理","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md","121","    甲的推理属于必要条件假言推理。该推理前提真实，且符合必要条件假言推理肯定后件式的推理结构，因此该推理正确。  "
"HIT00100","2026","丰台","推理候选","推理","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md","122","    乙的推理属于三段论推理。在该推理中，“带动居民消费”作为大项在前提中不周延但是在结论中却周延，犯了“大项不当扩大”的逻辑错误，因此该推理错误。  "
"HIT00101","2026","丰台","推理候选","推理","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md","125","甲的推理属于必要条件假言推理(1分）写演绎推理的不给分。  "
"HIT00102","2026","丰台","推理候选","推理","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md","127","推理前提真实（1分）替换——分析例题(1分) 如:必要条件假言推理；有效式——肯定后件式；消费潜力得到有效释放，肯定了后件，从而肯定了……落地。  "
"HIT00103","2026","丰台","推理候选","推理","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md","129","乙的推理属于三段论推理(1分）——演绎推理的三段论推理。  "
"HIT00104","2026","丰台","推理候选","推理","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md","139","    假言判断（推理和判断区分）、联言三段论、归纳推理三段论、换质位、充分必要假言推理的错用、大中小项区分不开，“双否”的错误、完全没学过逻辑  "
"HIT00105","2026","丰台","推理候选","充分条件","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md","140","    2.思维混乱（前面判断对了，后面说错，前面说充分条件假言推理，后面又验证是必要条件假言推理，结论正确）；  "
"HIT00106","2026","丰台","推理候选","推理","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md","156","    据此，某同学作出如下推理：  "
"HIT00107","2026","丰台","推理候选","推理","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md","160","（1）写出该推理的类型，判断正确与否，并说明理由。  "
"HIT00108","2026","丰台","推理候选","三段论","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md","161","参考答案：三段论推理；错误；中项不周延或违反了中项至少周延一次。  "
"HIT00109","2026","丰台","思维候选","辩证思维","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md","265","    中国共产党领导是中国特色社会主义的本质特征，是中国特色社会主义制度的最大优势。精准识变，保持战略定力，在国内外复杂的形势中把握经济社会规律。科学应变，坚持系统思维、辩证思维，在实践中把握“危”与“机”的辩证统一。主动求变，发扬斗争精神，坚持改革开放，坚持高质量发展，通过顽强斗争凝聚全社会投身中国式现代化的磅礴力量。  "
"HIT00110","2026","丰台","思维候选","辩证思维","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md","267","    本题可以从党的领导、系统思维（发展观）、辩证思维（矛盾观）、遵循规律、超前思维、斗争精神、中国式现代化等角度作答。  "
"HIT00111","2026","丰台","思维候选","科学思维","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26649804f1de31f5_2026丰台一模细则.md","328","   3.模块选择错误，如选择性必修3的科学思维、发散思维等。  "
"HIT00112","2025","房山","推理候选","推理","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\17cdecfbd774ee79_2025房山一模细则.md","52","前提为真，推理结构正确（符合三段论基本规则）4 分  "
"HIT00113","2025","房山","思维候选","发散思维","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\17cdecfbd774ee79_2025房山一模细则.md","58","①运用发散思维中的借用方法，开发“考古探秘+角色扮演”沉浸式研学路线，感受西周建城历史，  "
"HIT00114","2025","房山","思维候选","逆向思维","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\17cdecfbd774ee79_2025房山一模细则.md","61","②运用逆向思维，对青铜器等文物的存在状态做转换性思考，利用 AI 生成动态视频等，扩大年轻  "
"HIT00115","2025","房山","思维候选","创新思维","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\17cdecfbd774ee79_2025房山一模细则.md","64","1.任一个思维+合理建议2 分；创新思维的三个特征角度提合理建议2 分，2 点4 分  "
"HIT00116","2024","","推理候选","推理","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\2aa2ee045f75ecd8_2024.4高三统一测试思想政治试卷.md","105","			11．“问天”“梦天”“天和”不仅是中国空间站的三个舱段，也是中国航天人走过的路，它们连缀起中华民族求索太空的浩瀚征程。据此，以下推理正确的是  "
"HIT00117","2024","","推理候选","推理","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\2aa2ee045f75ecd8_2024.4高三统一测试思想政治试卷.md","155","D．是有待于提高其可靠程度的或然推理  "
"HIT00118","2024","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\2aa2ee045f75ecd8_2024.4高三统一测试思想政治试卷.md","284","（5）运用《逻辑与思维》的知识，说明应怎样研判我国未来产业发展的方向。（6分）  "
"HIT00119","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\codex_lane\hard_sample_source_map.csv","10","""2025海淀二模 Q20"",""海淀二模"",""other"",""008_Desktop_2025模拟题_2025各区二模_2025海淀二模_试卷_试卷.pdf.hits.json"","".json"",""2"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\02_extraction\priority_queue_sources\text\008_Desktop_2025模拟题_2025各区二模_2025海淀二模_试卷_试卷.pdf.hits.json""  "
"HIT00120","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\codex_lane\hard_sample_source_map.csv","11","""2025海淀二模 Q20"",""2025海淀二模"",""other"",""008_Desktop_2025模拟题_2025各区二模_2025海淀二模_试卷_试卷.pdf.txt"","".txt"",""190"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\02_extraction\priority_queue_sources\text\008_Desktop_2025模拟题_2025各区二模_2025海淀二模_试卷_试卷.pdf.txt""  "
"HIT00121","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\codex_lane\hard_sample_source_map.csv","12","""2025海淀二模 Q20"",""海淀二模"",""other"",""009_Desktop_2025模拟题_2025各区二模_2025海淀二模_细则_细则.docx.hits.json"","".json"",""1304"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\02_extraction\priority_queue_sources\text\009_Desktop_2025模拟题_2025各区二模_2025海淀二模_细则_细则.docx.hits.json""  "
"HIT00122","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\codex_lane\hard_sample_source_map.csv","13","""2025海淀二模 Q20"",""海淀二模"",""other"",""009_Desktop_2025模拟题_2025各区二模_2025海淀二模_细则_细则.docx.txt"","".txt"",""7352"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\02_extraction\priority_queue_sources\text\009_Desktop_2025模拟题_2025各区二模_2025海淀二模_细则_细则.docx.txt""  "
"HIT00123","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\codex_lane\hard_sample_source_map.csv","14","""2025海淀二模 Q20"",""海淀二模"",""other"",""010_Desktop_2025模拟题_2025各区二模_2025海淀二模_细则_补充材料_2025年海淀二模评标实录.docx.hits.json"","".json"",""1411"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\02_extraction\priority_queue_sources\text\010_Desktop_2025模拟题_2025各区二模_2025海淀二模_细则_补充材料_2025年海淀二模评标实录.docx.hits.json""  "
"HIT00124","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\codex_lane\hard_sample_source_map.csv","15","""2025海淀二模 Q20"",""2025海淀二模"",""other"",""010_Desktop_2025模拟题_2025各区二模_2025海淀二模_细则_补充材料_2025年海淀二模评标实录.docx.txt"","".txt"",""6022"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\02_extraction\priority_queue_sources\text\010_Desktop_2025模拟题_2025各区二模_2025海淀二模_细则_补充材料_2025年海淀二模评标实录.docx.txt""  "
"HIT00125","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\codex_lane\hard_sample_source_map.csv","16","""2025海淀二模 Q20"",""2025海淀二模"",""other"",""011_Desktop_2025模拟题_2025各区二模_2025海淀二模_其他材料_2025届二模考试讲评0510.pdf.hits.json"","".json"",""1561"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\02_extraction\priority_queue_sources\text\011_Desktop_2025模拟题_2025各区二模_2025海淀二模_其他材料_2025届二模考试讲评0510.pdf.hits.json""  "
