question_id,suite_id,stable_locator,题型,部分归属,knowledge_node_hint,evidence_level,本轮结论,framework_target,reason,blocker
Q-2024海淀二模-18-1,S-2024海淀二模,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q18(1),主观题,边界,,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2024海淀二模-18-2,S-2024海淀二模,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q18(2),主观题,边界,,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2024海淀二模-19-1,S-2024海淀二模,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q19(1),主观题,边界,,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2024海淀二模-19-2,S-2024海淀二模,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q19(2),主观题,边界,,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2024海淀二模-20,S-2024海淀二模,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q20,主观题,边界,,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2024海淀二模-21,S-2024海淀二模,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q21,主观题,待判,分析与综合;创新思维;发散思维;客观性;整体性;科学思维;聚合思维;超前思维;辩证思维;预见性,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2024西城一模-1,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q1,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2024西城一模-2,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q2,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2024西城一模-3,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q3,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2024西城一模-4,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q4,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2024西城一模-5,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q5,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2024西城一模-6,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q6,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2024西城一模-7,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q7,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2024西城一模-8,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q8,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2024西城一模-9,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q9,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2024西城一模-10,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q10,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2024西城一模-11,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q11,选择题,推理,推理,C-boundary,excluded,推理边界（不进思维主链）,GitHub label 含形式逻辑术语 | 纯形式逻辑/推理边界，按 SUPERVISOR_PATCH_01 改 excluded,
Q-2024西城一模-12,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q12,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2024西城一模-13,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q13,选择题,推理,判断;推理,C-boundary,excluded,推理边界（不进思维主链）,GitHub label 含形式逻辑术语 | 纯形式逻辑/推理边界，按 SUPERVISOR_PATCH_01 改 excluded,
Q-2024西城一模-14,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q14,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2024西城一模-15,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q15,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2024西城一模-16,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q16,主观题,边界,,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2024西城一模-17,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q17,主观题,待判,,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2024西城一模-18-1,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q18(1),主观题,待判,,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2024西城一模-18-2,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q18(2),主观题,待判,,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2024西城一模-18-3,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q18(3),主观题,待判,,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2024西城一模-19-1,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(1),主观题,推理,判断;前提;想象;推理;超前思维,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2024西城一模-19-2,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(2),主观题,推理,判断;前提;想象;推理;超前思维,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2024西城一模-19-3,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(3),主观题,推理,判断;前提;想象;推理;超前思维,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2024西城一模-19-4,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(4),主观题,推理,判断;前提;想象;推理;超前思维,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2024西城一模-19-5,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(5),主观题,推理,判断;前提;想象;推理;超前思维,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2024西城一模-19-6,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(6),主观题,推理,判断;前提;想象;推理;超前思维,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2025东城期末-1,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q1,选择题,待判,创新思维;辩证思维,B-choice-signal,入正文,创新思维 / 辩证思维（混合选择题）,选择题待回源,
Q-2025东城期末-2,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q2,选择题,待判,创新思维;前提;动态性;整体性;概念;科学思维;辩证否定;辩证思维,B-choice-signal,入正文,科学思维/辩证思维/辩证否定/动态性/整体性（多概念混合选择题）,选择题待回源,
Q-2025东城期末-3,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q3,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025东城期末-4,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q4,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025东城期末-5,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q5,选择题,思维,辩证思维,B-choice-signal,入正文,辩证思维（边界 / 矛盾相互转化前提选择题）,选择题边界陷阱,
Q-2025东城期末-6,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q6,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025东城期末-7,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q7,选择题,待判,推理,C-boundary,excluded,推理边界（不进思维主链）,GitHub label 含形式逻辑术语 | 纯形式逻辑/推理边界，按 SUPERVISOR_PATCH_01 改 excluded,
Q-2025东城期末-8,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q8,选择题,待判,必要条件,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025东城期末-9,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q9,选择题,待判,前提,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025东城期末-10,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q10,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025东城期末-11,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q11,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025东城期末-12,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q12,选择题,待判,,pending,blocked,待回源,GitHub label 不足以裁定；待回源补完整选项 | SUPERVISOR_PATCH_01: 选择题 pending 改为 blocked,需回源原卷
Q-2025东城期末-13,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q13,选择题,推理,三段论;中项;判断;前提;周延;大项;小项;推理;概念;结论,C-boundary,excluded,推理边界（不进思维主链）,GitHub label 含形式逻辑术语 | 纯形式逻辑/推理边界，按 SUPERVISOR_PATCH_01 改 excluded,
Q-2025东城期末-14,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q14,选择题,推理,假言;判断;周延;概念;联言;选言,C-boundary,excluded,推理边界（不进思维主链）,GitHub label 含形式逻辑术语 | 纯形式逻辑/推理边界，按 SUPERVISOR_PATCH_01 改 excluded,
Q-2025东城期末-15,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q15,选择题,推理,假言;充分必要条件;充分条件;判断;必要条件;推理,C-boundary,excluded,推理边界（不进思维主链）,GitHub label 含形式逻辑术语 | 纯形式逻辑/推理边界，按 SUPERVISOR_PATCH_01 改 excluded,
Q-2025东城期末-16,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q16,主观题,边界,发散思维,A-formal,入正文,创新思维 / 三新·发散聚合·联想·超前,登月服硬样本；entries/additional_main.jsonl E-2025东城期末-16,
Q-2025东城期末-17,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q17,主观题,待判,,pending,blocked,思维方法（按 knowledge_node 暂挂；下一轮回源细则核读后定档）,GitHub label 含思维方法术语但本轮未独立读细则 | SUPERVISOR_PATCH_01: 主观题 evidence-recheck 改为 blocked,需回源对应细则核读子问给分链
Q-2025东城期末-18-1,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q18(1),主观题,交叉,创新思维;发散思维;大项;联想思维;聚合思维;超前思维;迁移,C-boundary,excluded,经济/政法（按GitHub标签为创新思维但实际细则非选必三主链）,细则确认为非选必三主链 | 其他模块边界(必修四/选必一/选必二/经济与社会/政治与法治)，按 SUPERVISOR_PATCH_01 改 excluded,
Q-2025东城期末-18-2,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q18(2),主观题,交叉,创新思维;发散思维;大项;联想思维;聚合思维;超前思维;迁移,C-boundary,excluded,经济/政法,细则确认为非选必三主链 | 其他模块边界(必修四/选必一/选必二/经济与社会/政治与法治)，按 SUPERVISOR_PATCH_01 改 excluded,
