question_id,suite_id,original_qno,question_type,base_conclusion,batch_decision,primary_source,source_id,stable_locator,duplicate_or_reference,base_decision_reason
Q-2024海淀二模-1,S-2024海淀二模,1,选择题,blocked,excluded,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q1,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2024海淀二模-2,S-2024海淀二模,2,选择题,blocked,excluded,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q2,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2024海淀二模-3,S-2024海淀二模,3,选择题,blocked,excluded,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q3,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2024海淀二模-4,S-2024海淀二模,4,选择题,excluded,excluded,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q4,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out_other_book；note=scope_out_other_book
Q-2024海淀二模-5,S-2024海淀二模,5,选择题,blocked,入正文,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q5,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2024海淀二模-6,S-2024海淀二模,6,选择题,入正文,入正文,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q6,no,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。
Q-2024海淀二模-7,S-2024海淀二模,7,选择题,blocked,excluded,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q7,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2024海淀二模-8,S-2024海淀二模,8,选择题,excluded,excluded,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q8,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out_other_book；note=scope_out_other_book
Q-2024海淀二模-9,S-2024海淀二模,9,选择题,blocked,excluded,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q9,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2024海淀二模-10,S-2024海淀二模,10,选择题,blocked,excluded,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q10,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2024海淀二模-11,S-2024海淀二模,11,选择题,blocked,excluded,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q11,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2024海淀二模-12,S-2024海淀二模,12,选择题,blocked,excluded,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q12,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2024海淀二模-13,S-2024海淀二模,13,选择题,blocked,excluded,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q13,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2024海淀二模-14,S-2024海淀二模,14,选择题,excluded,excluded,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q14,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out_other_book；note=scope_out_other_book
Q-2024海淀二模-15,S-2024海淀二模,15,选择题,blocked,excluded,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q15,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2024海淀二模-16,S-2024海淀二模,16,主观题,excluded,excluded,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q16,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out=哲学(非选必三逻辑与思维)；note=scope_out=哲学(非选必三逻辑与思维)
Q-2024海淀二模-17-1,S-2024海淀二模,17(1),主观题,入正文,入正文,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q17(1),no,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。
Q-2024海淀二模-17-2,S-2024海淀二模,17(2),主观题,入正文,入正文,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q17(2),no,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。
Q-2024海淀二模-18-1,S-2024海淀二模,18(1),主观题,excluded,excluded,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q18(1),no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2024海淀二模-18-2,S-2024海淀二模,18(2),主观题,excluded,excluded,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q18(2),no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2024海淀二模-19-1,S-2024海淀二模,19(1),主观题,excluded,excluded,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q19(1),no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2024海淀二模-19-2,S-2024海淀二模,19(2),主观题,excluded,excluded,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q19(2),no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2024海淀二模-20,S-2024海淀二模,20,主观题,excluded,excluded,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q20,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2024海淀二模-21,S-2024海淀二模,21,主观题,blocked,excluded,batch01_haidian_xicheng,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q21,no,phase12_action=blocked_keep_out；phase12_category=blocked；blocker=scope pending or boundary row；note=范围或题面仍需人工回源，不从材料关键词推断入正文。
Q-2024西城一模-1,S-2024西城一模,1,选择题,blocked,excluded,batch01_haidian_xicheng,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q1,no,phase12_action=blocked_keep_out；phase12_category=visual_missing；blocker=choice options not fully detected in text；note=选择题选项未完整恢复，不能转正文。
Q-2024西城一模-2,S-2024西城一模,2,选择题,blocked,excluded,batch01_haidian_xicheng,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q2,no,phase12_action=blocked_keep_out；phase12_category=visual_missing；blocker=choice options not fully detected in text；note=选择题选项未完整恢复，不能转正文。
Q-2024西城一模-3,S-2024西城一模,3,选择题,blocked,excluded,batch01_haidian_xicheng,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q3,no,phase12_action=blocked_keep_out；phase12_category=visual_missing；blocker=choice options not fully detected in text；note=选择题选项未完整恢复，不能转正文。
Q-2024西城一模-4,S-2024西城一模,4,选择题,blocked,excluded,batch01_haidian_xicheng,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q4,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2024西城一模-5,S-2024西城一模,5,选择题,blocked,excluded,batch01_haidian_xicheng,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q5,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2024西城一模-6,S-2024西城一模,6,选择题,blocked,excluded,batch01_haidian_xicheng,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q6,no,phase12_action=blocked_keep_out；phase12_category=visual_missing；blocker=choice options not fully detected in text；note=选择题选项未完整恢复，不能转正文。
Q-2024西城一模-7,S-2024西城一模,7,选择题,blocked,excluded,batch01_haidian_xicheng,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q7,no,phase12_action=blocked_keep_out；phase12_category=visual_missing；blocker=choice options not fully detected in text；note=选择题选项未完整恢复，不能转正文。
Q-2024西城一模-8,S-2024西城一模,8,选择题,blocked,excluded,batch01_haidian_xicheng,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q8,no,phase12_action=blocked_keep_out；phase12_category=visual_missing；blocker=choice options not fully detected in text；note=选择题选项未完整恢复，不能转正文。
Q-2024西城一模-9,S-2024西城一模,9,选择题,blocked,excluded,batch01_haidian_xicheng,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q9,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2024西城一模-10,S-2024西城一模,10,选择题,blocked,excluded,batch01_haidian_xicheng,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q10,no,phase12_action=blocked_keep_out；phase12_category=visual_missing；blocker=choice options not fully detected in text；note=选择题选项未完整恢复，不能转正文。
Q-2024西城一模-11,S-2024西城一模,11,选择题,入正文,入正文,batch01_haidian_xicheng,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q11,no,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=无blocker；四个textbox选项已从DOCX XML提取；答案B从025+026两份细则确认；CONFLICT已标注；note=已进入 74-row review-only expanded body。
Q-2024西城一模-12,S-2024西城一模,12,选择题,blocked,excluded,batch01_haidian_xicheng,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q12,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2024西城一模-13,S-2024西城一模,13,选择题,入正文,入正文,batch01_haidian_xicheng,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q13,no,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。
Q-2024西城一模-14,S-2024西城一模,14,选择题,blocked,excluded,batch01_haidian_xicheng,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q14,no,phase12_action=blocked_keep_out；phase12_category=visual_missing；blocker=choice options not fully detected in text；note=选择题选项未完整恢复，不能转正文。
Q-2024西城一模-15,S-2024西城一模,15,选择题,blocked,excluded,batch01_haidian_xicheng,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q15,no,phase12_action=blocked_keep_out；phase12_category=visual_missing；blocker=choice options not fully detected in text；note=选择题选项未完整恢复，不能转正文。
Q-2024西城一模-16,S-2024西城一模,16,主观题,excluded,excluded,batch01_haidian_xicheng,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q16,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2024西城一模-17,S-2024西城一模,17,主观题,blocked,excluded,batch01_haidian_xicheng,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q17,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2024西城一模-18-1,S-2024西城一模,18(1),主观题,blocked,excluded,batch01_haidian_xicheng,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q18(1),no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
