question_id,suite_id,original_qno,question_type,phase12_action,phase12_category,phase12_blocker_reason,phase05_status,current_exhaustive_conclusion,evidence_level,decision_reason,excerpt_head
Q-2026通州期末-18,S-2026通州期末,18,主观题,excluded_keep_out,out_of_scope,scope pending or boundary row,,excluded,C-boundary_or_duplicate,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row,"18. 快递连接千城百业、千家万户,快递业的发展彰显中国经济新气象。 镜头一:学习机,“无人”送 广东深圳市民李先生下单智能学习机后,商品从某物流智能仓分拣出库,经无人配送车接驳,最后由 快递员送货上门,实现了当日送达。从自动化仓库到AI 分拣,再到末端无人车,一张高效智能的物流网络 正在加速织就。 镜头二:旧家具,速换新 山东临沂市民王女士趁着政策补贴,通过快递服务“送新取旧”,一小时就完成了新"
Q-2026通州期末-19-1,S-2026通州期末,19(1),主观题,excluded_keep_out,out_of_scope,scope_out=法律与生活(非选必三逻辑与思维),,excluded,C-boundary_or_duplicate,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out=法律与生活(非选必三逻辑与思维)；note=scope_out=法律与生活(非选必三逻辑与思维),"19. 【案件事实】 某小区3 号楼2 单元全体业主一致签字同意增设电梯,并于小区主要出入口张贴意见征集单、公示、 承诺及图纸等相关材料,公示期间未收到异议。随后,该项目取得了主管部门的审批手续并正式开工。居 住于相邻楼的业主范某认为,电梯安装位置影响其采光,侵犯其合法权益,遂多次在现场阻碍施工,导致 项目停工。2 单元全体业主向人民法院起诉,请求判令范某停止对加装电梯工程的妨害行为。法院经现场 "
Q-2026通州期末-19-2,S-2026通州期末,19(2),主观题,covered_by_74_review_body,already_in_74,Batch03 Lane B confirmed for evidence fusion only; no student draft,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,入正文,A-formal_or_phase12_source_confirmed,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。,"19. 【案件事实】 某小区3 号楼2 单元全体业主一致签字同意增设电梯,并于小区主要出入口张贴意见征集单、公示、 承诺及图纸等相关材料,公示期间未收到异议。随后,该项目取得了主管部门的审批手续并正式开工。居 住于相邻楼的业主范某认为,电梯安装位置影响其采光,侵犯其合法权益,遂多次在现场阻碍施工,导致 项目停工。2 单元全体业主向人民法院起诉,请求判令范某停止对加装电梯工程的妨害行为。法院经现场 "
Q-2026通州期末-20,S-2026通州期末,20,主观题,excluded_keep_out,out_of_scope,scope pending or boundary row,,excluded,C-boundary_or_duplicate,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row,"20. 2025 年9 月1 日,习近平主席主持“上海合作组织+”会议,提出全球治理倡议。 ◆全球治理倡议正逢其时。当前,百年变局加速演进,地区动荡频发、经济发展受阻、逆全球化抬 头、规则法治缺位,治理赤字不断加剧。全球治理倡议,顺应了各国人民的普遍愿望,符合当今世界的 紧迫需求。 ◆全球治理倡议指引方向。倡议强调主权平等、国际法治、多边主义、以人为本、行动导向五大原 则,为完善全球治理提供了系统"
Q-2026通州期末-21,S-2026通州期末,21,主观题,blocked_keep_out,answer_missing,scope pending or boundary row,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,"21. “十四五”规划圆满收官,为中国式现代化写下浓墨重彩的宏伟篇章。 5 年间,从实现第一个百年奋斗目标到开启第二个百年奋斗目标新征程,我国经济社会发展取得历 史性成就,中国答卷举世瞩目,中国道路更加宽广,中国力量不可阻挡。 5 年间,以习近平同志为核心的党中央统揽全局、引领航向,精准分析形势,坚持一张蓝图绘到 底。提出了一系列新理念新思想新战略,以理论创新引领实践创新。 ===== PAGE "
Q-2026通州期末-16,S-2026通州期末,16,主观题,excluded_keep_out,out_of_scope,scope pending or boundary row,,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026通州期末-16; canonical_conclusion=excluded,"16.(8 分) 可从一切从实际出发、尊重规律和发挥主观能动性、发展的观点、中华民族精神、中华优秀传统文化创造 性转化和创新性发展等角度作答。 等级水平 等级描述 水平4 观点鲜明,能明确表达自己的见解;紧扣问题,综合运用所学展 开论述,逻辑严密,条理清晰 水平3 观点比较明确,能表达自己的见解;能扣问题展开论述,知识运 用比较准确,逻辑性较强,条理较清晰 水平2 观点不明确;论述不能集中指向问题"
Q-2026通州期末-17,S-2026通州期末,17,主观题,excluded_keep_out,out_of_scope,scope pending or boundary row,,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026通州期末-17; canonical_conclusion=excluded,"17.(8 分) 坚持科学立法,北京市人大常委会依法制定地方性法规,为遗产保护提供法律依据,行使监督权开展相关 执法检查,进行普法宣传,营造中轴线遗产保护的良好社会氛围;推进法治政府建设,北京市政府坚持依 法行政,建立联动执法机制,明确职责权限,将《条例》规定转化为常态化执法实践;司法机关创新普法 形式,面向青少年开展法治宣传教育,提升公众法治素养。"
Q-2026通州期末-18,S-2026通州期末,18,主观题,excluded_keep_out,out_of_scope,scope pending or boundary row,,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026通州期末-18; canonical_conclusion=excluded,"18.(8 分) 通过智能物流网络建设彰显创新驱动,行业通过科技创新提升供给效率,为实体经济注人新活力;通过支 撑“以旧换新”等政策落地,以精准物流服务激活消费市场,彰显内需潜力,为经济增长提供持续功能; 通过服务下沉和城乡双向流通彰显协调发展,促进资源要素顺畅流动,助力乡村振兴与区域平衡发展,我 国快递业通过自身发展,适配经济高质量发展需求,彰显了中国经济新气象。"
Q-2026通州期末-19-1,S-2026通州期末,19(1),主观题,excluded_keep_out,out_of_scope,scope_out=法律与生活(非选必三逻辑与思维),,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026通州期末-19-1; canonical_conclusion=excluded,"19.(14 分) (1)(8 分) 法院判决以事实为根据,以法律为准绳。老旧小区加装电梯属民生工程,已获法定比例业主同意,程序合 法。电梯采用玻璃幕墙设计,在提升本楼业主出行便利的同时,能尽量减少对相邻楼业主的影响。依据 《中华人民共和国民法典》规定,不动产的相邻权利人应当按照有利生产、方便生活、团结互助、公平合 理的原则,正确处理相邻关系。本案判决维护了相邻业主合法权益,有助于促进邻里和谐,践"
Q-2026通州期末-19-2,S-2026通州期末,19(2),主观题,covered_by_74_review_body,already_in_74,Batch03 Lane B confirmed for evidence fusion only; no student draft,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026通州期末-19-2; canonical_conclusion=入正文,"19.(14 分) (1)(8 分) 法院判决以事实为根据,以法律为准绳。老旧小区加装电梯属民生工程,已获法定比例业主同意,程序合 法。电梯采用玻璃幕墙设计,在提升本楼业主出行便利的同时,能尽量减少对相邻楼业主的影响。依据 《中华人民共和国民法典》规定,不动产的相邻权利人应当按照有利生产、方便生活、团结互助、公平合 理的原则,正确处理相邻关系。本案判决维护了相邻业主合法权益,有助于促进邻里和谐,践"
Q-2026通州期末-20,S-2026通州期末,20,主观题,excluded_keep_out,out_of_scope,scope pending or boundary row,,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026通州期末-20; canonical_conclusion=excluded,"20.(8 分) 全球治理倡议是中国提出的关于完善全球治理的系统方案,其核心是秉持共商共建共享的全球治理观,与 联合国宪章宗旨和原则一脉相承;该倡议契合和平与发展的时代主题,直面全球治理赤字,顺应了国际社 会对有效治理的普遍期待,以主权平等、国际法治等五大原则为支撑,提供了系统的治理遵循与实践方案, 为推动建设更加公正合理的全球治理体系指引方向;作为中国贡献的重要国际公共产品,它与三大全球倡 议协"
Q-2026通州期末-21,S-2026通州期末,21,主观题,blocked_keep_out,answer_missing,scope pending or boundary row,,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026通州期末-21; canonical_conclusion=blocked,"21.(9 分) 可从党的领导、以人民为中心、高质量发展、全面的观点、高水平对外开放等角度作答。 等级水平 等级描述 水平4 观点鲜明,能明确表达自己的见解;紧扣问题,综合运用所学展 开论述,逻辑严密,条理清晰 水平3 观点比较明确,能表达自己的见解;能扣问题展开论述,知识运 用比较准确,逻辑性较强,条理较清晰 水平2 观点不明确;论述不能集中指向问题,罗列知识;知识运用不准 确;论述缺乏逻辑,条"
Q-2026顺义一模-1,S-2026顺义一模,1,选择题,blocked_keep_out,blocked,scope pending or boundary row,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=blocked；blocker=scope pending or boundary row；note=范围或题面仍需人工回源，不从材料关键词推断入正文。,1􀆰回望来时路ꎬ我国从积贫积弱的农业国发展成为世界第二大经济体并向全面建成社会主 义现代化强国目标迈进ꎻ从在一穷二白的基础上建立起独立的比较完整的工业体系ꎬ到 取得“两弹一星”、探月工程等重大科技突破ꎬ再到党的十八大以来打赢脱贫攻坚战ꎬ建成 世界上规模最大的教育体系、社会保障体系、医疗卫生体系ꎮ下列分析正确的是 A􀆰社会的经济基础决定社会形态更替并推动人类社会向前发展 B􀆰中国共产党的领导是推动中
Q-2026顺义一模-2,S-2026顺义一模,2,选择题,blocked_keep_out,blocked,scope pending or boundary row,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=blocked；blocker=scope pending or boundary row；note=范围或题面仍需人工回源，不从材料关键词推断入正文。,2􀆰2025年底ꎬ多台专注挖掘北京题材的新戏大戏接连上演ꎬ杂技剧场«屋顶上的北平»用现 代舞台语言演绎古都风云ꎬ话剧«金中都»ꎬ深入挖掘了一段鲜为人知的建都历史ꎬ曲剧 «城南旧事»ꎬ清淡隽永的展开上世纪20年代末北京城南的风土人情ꎮ这说明 A􀆰«城南旧事»等剧目的个性特征包含于“北京题材”这一共性之中 B􀆰话剧«金中都»通过创新文化呈现方式重构和延伸了北京的建都历史 C􀆰杂技剧场«屋顶上的北平»在
Q-2026顺义一模-3,S-2026顺义一模,3,选择题,covered_by_74_review_body,already_in_74,Batch03 Lane B confirmed for evidence fusion only; no student draft,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,入正文,B-choice-signal,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。,3􀆰我国探月工程实施20多年来ꎬ聚焦关键核心技术持续攻 关ꎬ科研团队先攻克“地月中继通信”核心难题ꎬ再逐步突破 轨道控制、自主起降等细分技术ꎬ最终实现全链条自主可 控ꎮ对此ꎬ下列说法正确的是 1运用矛盾分析法ꎬ抓住矛盾主要方面突破关键核心技术的制约 2在整体性与独立性、动态性与静态性的对立统一中推动探月工程的实施 3通过分析与综合相结合ꎬ以整体把握全链条难题为统领突破各项细分技术 4遵循质量互变规
Q-2026顺义一模-4,S-2026顺义一模,4,选择题,covered_by_74_review_body,already_in_74,Batch03 Lane B confirmed for evidence fusion only; no student draft,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,入正文,B-choice-signal,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。,4􀆰在民族危难时期ꎬ«论持久战»横空出世ꎬ总结全国抗战经验ꎬ系统阐明党 的抗日持久战战略总方针ꎬ有力批驳当时流行的“亡国论”和“速胜论”等 种种错误观点ꎬ立起了一座指导全民族抗战走向胜利的思想灯塔ꎮ重温 «论持久战»ꎬ对解决当前我国科技创新、乡村振兴等中长期问题提供思 想启迪ꎮ«论持久战» A􀆰对解决当前我国很多中长期问题提供思想启迪ꎬ这运用了类比推理 B􀆰有力批驳错误观点ꎬ对全民族抗日战争走向胜
Q-2026顺义一模-5,S-2026顺义一模,5,选择题,covered_by_74_review_body,already_in_74,Batch03 Lane B confirmed for evidence fusion only; no student draft,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,入正文,B-choice-signal,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。,5􀆰一座博物馆就是一本立体书ꎮ顺义区某中学先后建立了校园古家具博物馆和校园古代 陶瓷博物馆ꎮ围绕校园博物馆的馆藏资源ꎬ学校开展读书沙龙、专题讲座等体验活动ꎬ在 一件件静默的展品前ꎬ师生触摸历史温度ꎬ聆听无声之教ꎬ校园博物馆成为师生浸润式感 受中华优秀传统文化魅力的重要载体ꎮ下列分析对应正确的是 A􀆰 一座博物馆就是一本立体书 该观点断定了博物馆的本质属性ꎬ属于性 质判断 B􀆰 围绕校园博物馆的馆藏
Q-2026顺义一模-6,S-2026顺义一模,6,选择题,covered_by_74_review_body,already_in_74,Batch03 Lane B confirmed for evidence fusion only; no student draft,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,入正文,B-choice-signal,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。,6􀆰下列对人机认知边界四象限分析模型的认识正确的是 A􀆰该模型的建构运用了迁移的方法认识和解决新问题 B􀆰AI和人的“会”与“不会”之间界限是确定不变的 C􀆰AI和人在能动性上的优势互补能延伸人的认识边界 D􀆰该模型为AI对话和人机协作提供了具体的操作路径
Q-2026顺义一模-7,S-2026顺义一模,7,选择题,excluded_keep_out,out_of_scope,scope_out_other_book,,excluded,C-boundary_or_duplicate,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out_other_book；note=scope_out_other_book,7􀆰下列对各象限与AI对话和人机协作主要适用的核心领域关联正确的是 A􀆰 第一象限⇨对前沿科学、社会发展等进行前瞻性思考ꎬ提高判断未来发展趋势的准确性 B􀆰 第二象限⇨快速检索、分析、归纳信息ꎬ完成标准化、重复性任务ꎬ减少失误、降低成本 C􀆰 第三象限⇨对交通调度、物流规划等进行超大规模数据的精准分析或复杂系统的优化决策 D􀆰 第四象限⇨个人的情感体验、价值判断和价值选择、复杂人际沟通、协商谈判、
Q-2026顺义一模-8,S-2026顺义一模,8,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,8􀆰70年栉风沐雨ꎬ新疆的变迁堪称一部波澜壮阔的史诗ꎮ公路总里程由新中国成立之初的 3000多公里到23万公里ꎬ粮食总产量由110万吨到466亿斤ꎬ新疆在交通、电力、水利、 通信等领域重大基础设施建设实现从无到有、从弱到强的历史性转变􀆺􀆺党的十八大以 来ꎬ新疆各族干部群众完整准确全面贯彻新时代党的治疆方略ꎬ书写了一个又一个跨越 式发展的奇迹ꎮ这说明 1新疆跨越式发展的奇迹展现了中国特色解决民族问题
Q-2026顺义一模-9,S-2026顺义一模,9,选择题,excluded_keep_out,out_of_scope,scope_out_other_book,,excluded,C-boundary_or_duplicate,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out_other_book；note=scope_out_other_book,9􀆰国务院办公厅日前印发的«政务移动互联网应用程序规范化管理办法»提出ꎬ避免同质化 政务应用程序建设和运营ꎬ关停冗余应用、迁移实用功能ꎬ实行政务App“瘦身”ꎬ同时聚 焦好用、易用、管用ꎬ在整合资源、优化流程、精准服务上持续发力ꎬ做好“健体”文章ꎬ让数 字政务真正贴合群众与企业需求ꎮ 1防治“指尖上的形式主义”ꎬ统筹为基层减负和赋能ꎬ实现善政 2推进政务公开ꎬ让权力在阳光下运行ꎬ增强政府公信力和执
Q-2026顺义一模-10,S-2026顺义一模,10,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,10􀆰梁某在使用某AI平台查询某高校报考信息时ꎬ与AI发生对话ꎮ 梁某认为ꎬAI生成错误信息对其构成误导ꎬ于是提起诉讼ꎬ要求科技公司赔偿ꎬ经审理ꎬ 法院驳回了原告的诉讼请求ꎮ下列说法正确的是 1人工智能不具有民事主体资格ꎬ该“承诺”不产生意思表示的法律效力 2本案适用无过错侵权责任ꎬAI只要生成错误信息ꎬ科技公司就应承担赔偿责任 3用户对AI生成信息负有合理核实义务ꎬ未尽注意义务导致的损失应自行承
Q-2026顺义一模-11,S-2026顺义一模,11,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,11􀆰9岁的小江ꎬ在母亲陈某的监护下从事童模工作ꎬ拍摄的 多张具有商业价值照片发布在社交平台ꎮ某服饰公司在 其网店中ꎬ擅自将小江肖像照片用于童装商品的宣传页 面ꎬ陈某向法院提起诉讼ꎬ该公司辩称“图片来源于网络ꎬ 误以为是可以免费使用的素材ꎬ且使用范围有限ꎬ未造成 严重影响”ꎮ对此ꎬ以下理解正确的是 1小江属于限制民事行为能力人ꎬ因此应由被告承担举证责任 2陈某如果缺乏法律知识与技能ꎬ可委托辩护人帮
Q-2026顺义一模-12,S-2026顺义一模,12,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=答案源缺失或未配对。,12􀆰新时代以来ꎬ在党中央坚强领导下ꎬ我国走出了一条基础研究高质量发展之路ꎬ基础研 究整体水平迈上新台阶ꎮ“人造太阳”EAST创造“亿度千秒”世界纪录ꎬ未来一旦实现应 用ꎬ将彻底改变世界能源格局ꎬ保障我国未来能源安全ꎻ钍基熔盐堆建成ꎬ为我国能源安 全提供全新解决方案ꎮ下列说法正确的是 1通过强化基础研究ꎬ有助于提升产业链供应链韧性ꎬ为高质量发展注入新动能 2这标志着我国经济发展的动力已由传统要素驱
Q-2026顺义一模-13,S-2026顺义一模,13,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=答案源缺失或未配对。,13􀆰“困难群众的生活好不好ꎬ民生底线兜得牢不牢ꎬ最检验人民幸福的成色”ꎮ近年来ꎬ我 国民生兜底保障网不断织牢ꎬ弱有众扶的“幸福清单”逐渐形成ꎮ 账本有情怀 “ 十四五” 时期ꎬ全国城乡低保的平均标准较2020年分别增长
Q-2026顺义一模-22,S-2026顺义一模,22,主观题,blocked_keep_out,answer_missing,scope pending or boundary row,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=答案源缺失或未配对。,22􀆰5%和24􀆰6%ꎻ我国基本建成了分层分类的社会救助体系ꎮ 救助有温度 低保扩围提标ꎬ动态调整ꎻ社会救助提质增效ꎻ残疾人补贴跨省通 办ꎻ成功打造“小桔灯”困难群众心理救助等全国知名的服务品牌􀆺􀆺 􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋 􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋 􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋 􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋 下列说法
Q-2026顺义一模-14,S-2026顺义一模,14,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=答案源缺失或未配对。,14􀆰近年来ꎬ中国正成为全球数字贸易最具发展活力的经济体之一ꎮ«中共中央关于制定国 民经济和社会发展第十五个五年规划的建议»提出“创新发展数字贸易”ꎮ将其作为推 动贸易高质量发展、加快建设贸易强国的重要部署ꎮ 下列说法正确的是 A􀆰大力发展数字贸易能从根本上化解国际贸易摩擦ꎬ实现贸易互利共赢 B􀆰贸易方式数字化会推动未来国际贸易仅依靠数据流动即可完成ꎬ有利于保障国家安全 C􀆰数据作为数字贸易的核心
Q-2026顺义一模-15,S-2026顺义一模,15,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=答案源缺失或未配对。,15􀆰中国—金砖国家新质生产力研究中心在京启动ꎮ研究中心将采用“实体+网络”的组织 架构ꎬ在金砖合作机制框架下打造国际化研究交流与合作平台ꎮ 重点工作 1 开展新质生产力理论与实践合作研究 2 通过政策对话和学术交流促进科技创新合作 3 开展人员交流与专业培训ꎬ培养国际化复合型人才 4 建立合作研究网络ꎬ为金砖成员国和伙伴国政策制定、共同繁荣提供智力和决策 支持 这表明 1金砖国家形成以科技合作为
Q-2026顺义一模-16,S-2026顺义一模,16,主观题,excluded_keep_out,out_of_scope,scope pending or boundary row,,excluded,C-boundary_or_duplicate,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row,16􀆰(8分) 如果有人打坏了一幢建筑物的窗户玻璃ꎬ而这扇窗户又得不到及时维修ꎬ别人就可 能受到示范性的纵容去打烂更多的窗户ꎮ破窗效应是指环境中的不良现象如果被放任 存在ꎬ会诱使人们仿效ꎬ甚至变本加厉ꎬ最终导致秩序崩塌、问题扩散ꎮ ▶街角的一小堆垃圾若无人清理ꎬ会逐渐吸引更多人投放垃圾ꎬ形成脏乱堆积ꎮ ▶地铁车厢内ꎬ如果有人第一次逃票没有被发现或惩罚ꎬ这种行为可能逐渐增多ꎬ 最终普遍化ꎮ ▶班级管
Q-2026顺义一模-17,S-2026顺义一模,17,主观题,excluded_keep_out,out_of_scope,scope pending or boundary row,,excluded,C-boundary_or_duplicate,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row,17􀆰(7分) 2026年ꎬ京津冀协同发展上升为国家战略已走过十二年历程ꎮ为破解“首都大城市 病”、优化提升首都功能ꎬ我国加快推进现代化首都都市圈建设ꎮ 规划编制 2023年7月ꎬ京津冀三地党政 主要领导在北京召开座谈会ꎬ共同 商议启动首都都市圈规划编制工 作ꎮ«现代化首都都市圈空间协同 规划(2023—2035年)»由北京市牵 头ꎬ联合天津市、河北省共同推进ꎬ 三地政府、专家学者及社会代表召 开
Q-2026顺义一模-18,S-2026顺义一模,18,主观题,excluded_keep_out,out_of_scope,scope pending or boundary row,,excluded,C-boundary_or_duplicate,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row,18􀆰(8分) 材料一 女大学生闫某通过网络平台向某公司投递了求职简历ꎮ简历中ꎬ包含有姓 名、性别、出生年月、户口所在地等个人基本信息ꎬ某公司以“仅招男性”的招聘条件拒绝 对其进行面试ꎮ闫某向法院提起诉讼ꎬ请求判令该公司赔礼道歉、支付精神抚慰金以及 承担诉讼相关费用ꎮ 材料二 张某原系A公司总经理ꎮ双方签 订竞业限制协议ꎬ约定张某在劳动关系存续期间 及两年的竞业限制期间ꎬ不得实施违反竞业限制 的相
Q-2026顺义一模-19-1,S-2026顺义一模,19(1),主观题,covered_by_74_review_body,already_in_74,Batch03 Lane B confirmed for evidence fusion only; no student draft,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,入正文,A-formal_or_phase12_source_confirmed,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。,19􀆰(15分)“十五五”开局之年ꎬ我国将加快培育和发展未来产业ꎬ以现代化产业新优势把握 未来发展主动权ꎮ 材料一 未来产业由前沿技术驱动ꎬ具有前瞻性、战略性、颠覆性等特点ꎮ“十五五” 规划建议提出ꎬ推动量子科技、生物制造、氢能和核聚变能、脑机接口、具身智能、第六代 移动通信等成为新的经济增长点ꎬ这些领域正是未来产业的典型代表ꎮ 据此ꎬ某同学得出以下推论: (1)判断上述推理是否正确ꎬ并说明理由ꎮ
Q-2026顺义一模-19-2,S-2026顺义一模,19(2),主观题,covered_by_74_review_body,already_in_74,Batch03 Lane B confirmed for evidence fusion only; no student draft,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,入正文,A-formal_or_phase12_source_confirmed,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。,19􀆰(15分)“十五五”开局之年ꎬ我国将加快培育和发展未来产业ꎬ以现代化产业新优势把握 未来发展主动权ꎮ 材料一 未来产业由前沿技术驱动ꎬ具有前瞻性、战略性、颠覆性等特点ꎮ“十五五” 规划建议提出ꎬ推动量子科技、生物制造、氢能和核聚变能、脑机接口、具身智能、第六代 移动通信等成为新的经济增长点ꎬ这些领域正是未来产业的典型代表ꎮ 据此ꎬ某同学得出以下推论: (1)判断上述推理是否正确ꎬ并说明理由ꎮ
Q-2026顺义一模-19-3,S-2026顺义一模,19(3),主观题,excluded_keep_out,out_of_scope,no,,excluded,C-boundary_or_duplicate,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=no；note=同题第(3)问为产业经济/治理建议；第(1)(2)问的推理与科学思维已在 74 行内。,19􀆰(15分)“十五五”开局之年ꎬ我国将加快培育和发展未来产业ꎬ以现代化产业新优势把握 未来发展主动权ꎮ 材料一 未来产业由前沿技术驱动ꎬ具有前瞻性、战略性、颠覆性等特点ꎮ“十五五” 规划建议提出ꎬ推动量子科技、生物制造、氢能和核聚变能、脑机接口、具身智能、第六代 移动通信等成为新的经济增长点ꎬ这些领域正是未来产业的典型代表ꎮ 据此ꎬ某同学得出以下推论: (1)判断上述推理是否正确ꎬ并说明理由ꎮ
Q-2026顺义一模-20,S-2026顺义一模,20,主观题,excluded_keep_out,out_of_scope,scope pending or boundary row,,excluded,C-boundary_or_duplicate,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row,20􀆰(7分)中国智慧、中国方案下的南南合作正结出硕果ꎮ“科技小院”正从中国乡村走向世 界ꎬ成为全球南方国家农业合作的创新范式ꎮ 从曲周到世界:科技小院的国际化之路 自2009年在河北曲周县首创科技小院以来ꎬ科技小院已在中国遍地开花ꎮ科技 小院是由高校师生与农民同住同劳动形成的农业创新服务平台ꎮ而今ꎬ这一模式正扬 帆出海ꎬ在11个国家落地ꎮ中国方案应用于多国农业治理ꎬ切实引领全球南方农业绿 色发展
