batch,file,line,question,core,grade,landing_hard,interp,landing,raw
1,v5_out_1.txt,72,2025丰台期末Q20（中非达成战略性共识的理论逻辑和价值意蕴）,国家间共同利益是国家合作的基础,真推理,False,"阐释：真推理（抓""反对脱钩断链""+""提升发展中国家代表性发言权""并列且嵌入南南合作，推出中非有重叠利益诉求=共识能达成的理论原因，扣""理论逻辑/价值意蕴""分层）","落点：OK（原答案""基于国家间共同利益""）","· 国家间共同利益是国家合作的基础 | 阐释：真推理（抓""反对脱钩断链""+""提升发展中国家代表性发言权""并列且嵌入南南合作，推出中非有重叠利益诉求=共识能达成的理论原因，扣""理论逻辑/价值意蕴""分层）| 落点：OK（原答案""基于国家间共同利益""）"
1,v5_out_1.txt,73,2025丰台期末Q20（中非达成战略性共识的理论逻辑和价值意蕴）,相互尊重、公平正义、合作共赢的新型国际关系,真推理,False,"阐释：真推理（抓""小院高墙/脱钩断链/历史不公""=中非共同反对对象、是国际关系层立场对接，推出意蕴要答对国际关系方向的撬动，扣""价值意蕴""）","落点：OK（原答案""推动建设相互尊重、公平正义、合作共赢的新型国际关系""）","· 相互尊重、公平正义、合作共赢的新型国际关系 | 阐释：真推理（抓""小院高墙/脱钩断链/历史不公""=中非共同反对对象、是国际关系层立场对接，推出意蕴要答对国际关系方向的撬动，扣""价值意蕴""）| 落点：OK（原答案""推动建设相互尊重、公平正义、合作共赢的新型国际关系""）"
1,v5_out_1.txt,74,2025丰台期末Q20（中非达成战略性共识的理论逻辑和价值意蕴）,在平等互利基础上开展合作，实现互利共赢,真推理,False,"阐释：真推理（抓""全球倡议/反保护主义/提升发言权""三项把双方放在对等地位，推出须给共识可持续的国家间关系基础、解释为何不沦为援助式安排，扣本题）","落点：OK（原答案""在平等互利基础上开展合作""）","· 在平等互利基础上开展合作，实现互利共赢 | 阐释：真推理（抓""全球倡议/反保护主义/提升发言权""三项把双方放在对等地位，推出须给共识可持续的国家间关系基础、解释为何不沦为援助式安排，扣本题）| 落点：OK（原答案""在平等互利基础上开展合作""）"
1,v5_out_1.txt,75,2025丰台期末Q20（中非达成战略性共识的理论逻辑和价值意蕴）,共商共建共享的全球治理观,真推理,False,"阐释：真推理（抓""合力提升发展中国家在全球治理体系中代表性和发言权""=治理结构层，推出意蕴落点在对全球治理体系的方向影响，扣""价值意蕴""）","落点：OK（原答案""落实共商共建共享的全球治理观""）","· 共商共建共享的全球治理观 | 阐释：真推理（抓""合力提升发展中国家在全球治理体系中代表性和发言权""=治理结构层，推出意蕴落点在对全球治理体系的方向影响，扣""价值意蕴""）| 落点：OK（原答案""落实共商共建共享的全球治理观""）"
1,v5_out_1.txt,76,2025丰台期末Q20（中非达成战略性共识的理论逻辑和价值意蕴）,促进共同发展、维护持久和平，共同推进现代化,套路,False,"阐释：套路（""不是停在脱钩断链、单边主义本身，而是看见它们共同指向共同体价值统摄""""材料中的因果、路径或价值判断要由这个核心点来解释清楚""——模板填空，材料触发点字段又误粘""先将这一合作放回时代背景…""与本核心点错配）","落点：OK（原答案""携手推进现代化…构建人类命运共同体""）","· 促进共同发展、维护持久和平，共同推进现代化 | 阐释：套路（""不是停在脱钩断链、单边主义本身，而是看见它们共同指向共同体价值统摄""""材料中的因果、路径或价值判断要由这个核心点来解释清楚""——模板填空，材料触发点字段又误粘""先将这一合作放回时代背景…""与本核心点错配）| 落点：OK（原答案""携手推进现代化…构建人类命运共同体""）"
1,v5_out_1.txt,77,2025丰台期末Q20（中非达成战略性共识的理论逻辑和价值意蕴）,推动国际关系民主化,套路,False,"阐释：套路（""不是停在脱钩断链、单边主义本身，而是看见它们共同指向国际事务平等参与""固定句式；""主张大小国家一律平等""属术语含义，材料有""代表性发言权""线索却未被真正调用）","落点：OK（材料""增加发展中国家代表性和发言权""支持，国际关系民主化切题）","· 推动国际关系民主化 | 阐释：套路（""不是停在脱钩断链、单边主义本身，而是看见它们共同指向国际事务平等参与""固定句式；""主张大小国家一律平等""属术语含义，材料有""代表性发言权""线索却未被真正调用）| 落点：OK（材料""增加发展中国家代表性和发言权""支持，国际关系民主化切题）"
1,v5_out_1.txt,78,2025丰台期末Q20（中非达成战略性共识的理论逻辑和价值意蕴）,中国推动构建人类命运共同体,真推理,False,"阐释：真推理（抓三类共识把中非合作从经贸升级到捍卫共同利益/共担挑战，推出价值意蕴须给最高站位、接到人类命运共同体，扣""价值意蕴""层级）","落点：OK（材料明示""携手推动构建人类命运共同体""""全天候中非命运共同体""，原答案点）","· 中国推动构建人类命运共同体 | 阐释：真推理（抓三类共识把中非合作从经贸升级到捍卫共同利益/共担挑战，推出价值意蕴须给最高站位、接到人类命运共同体，扣""价值意蕴""层级）| 落点：OK（材料明示""携手推动构建人类命运共同体""""全天候中非命运共同体""，原答案点）"
1,v5_out_1.txt,83,2026西城二模Q19(1)（中国参与全球数据治理的逻辑）,和平与发展仍是时代主题,真推理,False,"阐释：真推理（抓数据跨境流动/数字经济成全球性议题、单一国家无法独解，推出中国参与的前提=全球性框架，再展开主张，扣设问""逻辑""）","落点：OK（细则①替代项""和平与发展/全人类共同价值/人类共同利益""，落点措辞与原答案一致）","· 和平与发展仍是时代主题 | 阐释：真推理（抓数据跨境流动/数字经济成全球性议题、单一国家无法独解，推出中国参与的前提=全球性框架，再展开主张，扣设问""逻辑""）| 落点：OK（细则①替代项""和平与发展/全人类共同价值/人类共同利益""，落点措辞与原答案一致）"
1,v5_out_1.txt,84,2026西城二模Q19(1)（中国参与全球数据治理的逻辑）,坚持开放合作和包容普惠,真推理,False,阐释：真推理（抓数据资源/数字基础设施各国分布不均，推出建议须可被各国接受、立足开放合作与能力共享而非单边，扣Q19(2)提建议情境）,"落点：OK（Q19(2)细则""开放合作、包容普惠""采意；属第(2)问建议落点，切题）","· 坚持开放合作和包容普惠 | 阐释：真推理（抓数据资源/数字基础设施各国分布不均，推出建议须可被各国接受、立足开放合作与能力共享而非单边，扣Q19(2)提建议情境）| 落点：OK（Q19(2)细则""开放合作、包容普惠""采意；属第(2)问建议落点，切题）"
1,v5_out_1.txt,85,2026西城二模Q19(1)（中国参与全球数据治理的逻辑）,共商共建共享的全球治理观,真推理,False,"阐释：真推理（抓题面把现行数据治理与""少数国家垄断""挂钩、以""多方共同参与""为方向，推出逻辑须从打破垄断/扩大平等参与切入而非罗列做法，扣本题）","落点：OK（细则②核心给分点""共商共建共享""，原答案点）","· 共商共建共享的全球治理观 | 阐释：真推理（抓题面把现行数据治理与""少数国家垄断""挂钩、以""多方共同参与""为方向，推出逻辑须从打破垄断/扩大平等参与切入而非罗列做法，扣本题）| 落点：OK（细则②核心给分点""共商共建共享""，原答案点）"
1,v5_out_1.txt,86,2026西城二模Q19(1)（中国参与全球数据治理的逻辑）,推动国际秩序和全球治理体系更加公正合理,真推理,False,阐释：真推理（抓数据跨境流动/规则协调/安全治理三事并列=需各国共同参与的治理框架，推出建议给方向、理由解释为何走多国共建，扣Q19(2)）,"落点：OK（细则③""公正合理新秩序""；属第(2)问建议落点，切题）","· 推动国际秩序和全球治理体系更加公正合理 | 阐释：真推理（抓数据跨境流动/规则协调/安全治理三事并列=需各国共同参与的治理框架，推出建议给方向、理由解释为何走多国共建，扣Q19(2)）| 落点：OK（细则③""公正合理新秩序""；属第(2)问建议落点，切题）"
1,v5_out_1.txt,87,2026西城二模Q19(1)（中国参与全球数据治理的逻辑）,推动国际秩序和全球治理体系更加公正合理（第二条·新秩序塑造）,真推理,False,"阐释：真推理（抓""全球数据治理正处规则重塑关键阶段""=正在形成秩序的领域、参与者立场影响方向，推出本要素答中国参与对新秩序的塑造意义，扣本题""逻辑""）","落点：OK（细则③核心给分点""构建公正合理的全球数据治理新秩序""，原答案点）","· 推动国际秩序和全球治理体系更加公正合理（第二条·新秩序塑造） | 阐释：真推理（抓""全球数据治理正处规则重塑关键阶段""=正在形成秩序的领域、参与者立场影响方向，推出本要素答中国参与对新秩序的塑造意义，扣本题""逻辑""）| 落点：OK（细则③核心给分点""构建公正合理的全球数据治理新秩序""，原答案点）"
